data;setup;nivel;lado;entrada;hora;saida;motivo;pts
2024-11-22;CD;B130;VENDA;130000;17:58;17:58;STOP;-100.00
2024-11-27;CD;S3;COMPRA;129540;13:48;13:50;STOP+;45.00
2024-11-27;CD;B129;COMPRA;129000;13:50;13:51;STOP;-100.00
2024-11-27;CD;B128;COMPRA;128000;13:51;13:51;STOP;-100.00
2024-11-28;CD;B126;COMPRA;126000;16:36;16:36;STOP;-100.00
2024-11-28;CD;B125;COMPRA;125000;17:45;17:47;STOP+;45.00
2024-12-02;CD;S2;COMPRA;125333;10:38;10:39;STOP;-100.00
2024-12-05;CD;R2;VENDA;127187;09:53;09:54;STOP;-100.00
2024-12-05;CD;R3;VENDA;127525;10:00;10:02;STOP;-100.00
2024-12-05;CD;B128;VENDA;128000;10:32;10:34;STOP+;45.00
2024-12-06;CD;S1;COMPRA;127512;09:10;09:15;STOP+;45.00
2024-12-06;CD;S4;COMPRA;126498;12:15;12:19;STOP+;45.00
2024-12-06;CD;B126;COMPRA;126000;15:15;15:17;STOP+;45.00
2024-12-09;CD;B127;VENDA;127000;10:09;10:10;STOP;-100.00
2024-12-09;CD;R2;VENDA;127455;10:48;10:55;STOP+;45.00
2024-12-11;CD;R4;VENDA;129257;16:34;16:34;STOP;-100.00
2024-12-11;CD;B130;VENDA;130000;16:35;16:35;STOP;-100.00
2024-12-11;CD;B131;VENDA;131000;16:36;16:36;STOP;-100.00
2024-12-12;CD;B129;COMPRA;129000;09:17;09:17;STOP;-100.00
2024-12-12;CD;S2;COMPRA;128593;09:42;09:47;STOP+;45.00
2024-12-12;CD;B128;COMPRA;128000;10:25;10:27;STOP+;45.00
2024-12-12;CD;S3;COMPRA;127563;10:59;11:01;STOP+;45.00
2024-12-12;CD;S4;COMPRA;126927;12:14;12:16;STOP+;45.00
2024-12-12;CD;B126;COMPRA;126000;16:38;16:45;STOP+;45.00
2024-12-16;CD;B124;COMPRA;124000;17:21;17:23;STOP+;45.00
2024-12-16;CD;S2;COMPRA;123640;17:45;17:52;STOP;-100.00
2024-12-23;CD;S2;COMPRA;122902;09:28;09:32;STOP;-100.00
2024-12-30;CD;R2;VENDA;122172;10:32;10:33;STOP;-100.00
2025-01-02;CD;R2;VENDA;122193;09:02;09:02;STOP;-100.00
2025-01-02;CD;S4;COMPRA;120597;10:37;10:38;STOP;-100.00
2025-01-03;CD;B120;COMPRA;120000;13:37;13:40;STOP+;45.00
2025-01-03;CD;S3;COMPRA;119598;16:55;16:58;STOP+;45.00
2025-01-06;CD;R2;VENDA;120627;09:29;09:37;STOP+;45.00
2025-01-06;CD;B121;VENDA;121000;10:00;10:01;STOP;-100.00
2025-01-06;CD;R4;VENDA;121328;11:07;11:11;STOP+;45.00
2025-01-07;CD;R2;VENDA;122027;10:04;10:07;STOP+;45.00
2025-01-07;CD;R3;VENDA;122624;12:22;12:29;STOP;-100.00
2025-01-08;CD;S1;COMPRA;121712;09:05;09:07;STOP+;45.00
2025-01-08;CD;S2;COMPRA;121410;10:27;10:29;STOP+;45.00
2025-01-08;CD;S3;COMPRA;120922;11:02;11:05;STOP+;45.00
2025-01-08;CD;S4;COMPRA;120620;14:26;14:33;STOP+;45.00
2025-01-10;CD;B120;COMPRA;120000;11:28;11:31;STOP+;45.00
2025-01-13;CD;R2;VENDA;120505;12:20;12:22;STOP+;45.00
2025-01-15;CD;R2;VENDA;121178;09:48;09:50;STOP+;45.00
2025-01-15;CD;R3;VENDA;121740;10:30;10:31;STOP;-100.00
2025-01-15;CD;B123;VENDA;123000;16:53;16:56;STOP+;45.00
2025-01-16;CD;B123;COMPRA;123000;09:00;09:02;STOP+;45.00
2025-01-16;CD;S2;COMPRA;121763;14:53;14:55;STOP+;45.00
2025-01-22;CD;R1;VENDA;124766;10:02;10:04;STOP+;45.00
2025-01-23;CD;R4;VENDA;124673;10:39;10:41;STOP+;45.00
2025-01-23;CD;B123;COMPRA;123000;16:12;16:19;STOP+;45.00
2025-01-27;CD;B124;VENDA;124000;10:44;10:44;STOP;-100.00
2025-01-30;CD;R3;VENDA;125521;10:28;10:29;STOP;-100.00
2025-01-30;CD;B127;VENDA;127000;14:11;14:13;STOP+;45.00
2025-02-04;CD;S3;COMPRA;125467;10:26;10:28;STOP+;45.00
2025-02-04;CD;B125;COMPRA;125000;10:50;10:52;STOP+;45.00
2025-02-07;CD;S3;COMPRA;125430;12:53;12:53;STOP;-100.00
2025-02-07;CD;B125;COMPRA;125000;13:57;13:59;STOP+;45.00
2025-02-10;CD;R1;VENDA;125724;10:10;10:12;STOP;-100.00
2025-02-10;CD;R2;VENDA;126110;10:19;10:20;STOP;-100.00
2025-02-11;CD;R2;VENDA;126557;10:36;10:41;STOP;-100.00
2025-02-14;CD;R3;VENDA;128293;09:40;09:44;STOP+;45.00
2025-02-14;CD;R4;VENDA;128593;10:23;10:23;STOP;-100.00
2025-02-14;CD;B130;VENDA;130000;16:14;16:14;STOP;-100.00
2025-02-19;CD;S2;COMPRA;129882;09:21;09:24;STOP+;45.00
2025-02-24;CD;S3;COMPRA;128413;13:13;13:16;STOP+;45.00
2025-02-24;CD;B128;COMPRA;128000;14:21;14:23;STOP+;45.00
2025-02-25;CD;R2;VENDA;128685;11:48;11:51;STOP+;45.00
2025-02-26;CD;R1;VENDA;128626;09:04;09:08;STOP+;45.00
2025-02-26;CD;B129;VENDA;129000;09:56;09:58;STOP;-100.00
2025-03-07;CD;B124;COMPRA;124000;10:30;10:30;STOP;-100.00
2025-03-10;CD;B126;COMPRA;126000;09:00;09:02;STOP+;45.00
2025-03-11;CD;S4;COMPRA;124960;10:58;11:00;STOP+;45.00
2025-03-11;CD;B124;COMPRA;124000;14:26;14:33;STOP+;45.00
2025-03-13;CD;R4;VENDA;126212;11:24;11:25;STOP;-100.00
2025-03-13;CD;B127;VENDA;127000;13:31;13:33;STOP;-100.00
2025-03-14;CD;B128;VENDA;128000;10:40;10:45;STOP+;45.00
2025-03-14;CD;R1;VENDA;128440;11:06;11:08;STOP+;45.00
2025-03-14;CD;R2;VENDA;129070;11:31;11:33;STOP+;45.00
2025-03-14;CD;R3;VENDA;130090;12:58;13:01;STOP+;45.00
2025-03-17;CD;B131;VENDA;131000;11:47;11:48;STOP;-100.00
2025-03-17;CD;R1;VENDA;131306;11:48;11:50;STOP+;45.00
2025-03-17;CD;R2;VENDA;132060;12:37;12:38;STOP;-100.00
2025-03-18;CD;B133;VENDA;133000;14:27;14:31;STOP+;45.00
2025-03-19;CD;R2;VENDA;133543;10:41;10:43;STOP+;45.00
2025-03-24;CD;S4;COMPRA;132737;09:49;09:51;STOP+;45.00
2025-03-25;CD;R2;VENDA;133122;10:28;10:30;STOP+;45.00
2025-03-25;CD;R3;VENDA;133691;11:07;11:10;STOP+;45.00
2025-03-25;CD;R4;VENDA;134043;11:27;11:31;STOP+;45.00
2025-03-28;CD;B133;COMPRA;133000;09:07;09:11;STOP+;45.00
2025-03-31;CD;S1;COMPRA;131348;10:18;10:25;STOP+;45.00
2025-03-31;CD;S2;COMPRA;130985;10:42;10:44;STOP+;45.00
2025-04-01;CD;R4;VENDA;132143;11:41;11:42;STOP;-100.00
2025-04-02;CD;R2;VENDA;132563;17:14;17:14;STOP;-100.00
2025-04-02;CD;R3;VENDA;133205;17:14;17:14;STOP;-100.00
2025-04-04;CD;S3;COMPRA;127443;11:36;11:40;STOP;-100.00
2025-04-04;CD;S4;COMPRA;126910;11:50;11:52;STOP+;45.00
2025-04-07;CD;R4;VENDA;128250;11:12;11:12;STOP;-100.00
2025-04-07;CD;B129;VENDA;129000;11:12;11:20;ALVO;498.67
2025-04-09;CD;B123;COMPRA;123000;09:00;09:00;STOP;-100.00
2025-04-09;CD;B125;VENDA;125000;11:03;11:10;ALVO;269.00
2025-04-09;CD;B127;VENDA;127000;14:24;14:24;STOP;-100.00
2025-04-09;CD;B128;VENDA;128000;14:25;14:25;STOP;-100.00
2025-04-09;CD;B129;VENDA;129000;14:26;14:27;STOP;-100.00
2025-04-10;CD;B127;COMPRA;127000;09:00;09:00;STOP;-100.00
2025-04-14;CD;B129;VENDA;129000;09:13;09:13;STOP;-100.00
2025-04-14;CD;R1;VENDA;129478;09:59;10:00;STOP;-100.00
2025-04-17;CD;R4;VENDA;132105;13:18;13:21;STOP;-100.00
2025-04-22;CD;B131;COMPRA;131000;10:20;10:23;STOP+;45.00
2025-04-23;CD;R1;VENDA;135065;10:37;10:37;STOP;-100.00
2025-04-24;CD;R2;VENDA;135640;10:14;10:16;STOP+;45.00
2025-04-24;CD;R4;VENDA;136495;13:04;13:12;STOP+;45.00
2025-04-24;CD;B137;VENDA;137000;14:53;15:00;STOP+;45.00
2025-04-28;CD;R4;VENDA;138020;11:44;11:48;STOP+;45.00
2025-04-29;CD;B138;VENDA;138000;11:12;11:17;STOP+;45.00
2025-04-29;CD;R4;VENDA;138375;11:44;11:46;STOP+;45.00
2025-04-30;CD;S2;COMPRA;136367;10:12;11:10;STOP+;45.00
2025-05-05;CD;B136;COMPRA;136000;11:16;11:17;STOP;-100.00
2025-05-08;CD;R1;VENDA;136923;09:16;09:19;STOP+;45.00
2025-05-08;CD;R2;VENDA;137247;09:36;09:38;STOP+;45.00
2025-05-08;CD;R3;VENDA;137770;10:04;10:06;STOP;-100.00
2025-05-08;CD;R4;VENDA;138093;10:41;10:41;STOP;-100.00
2025-05-13;CD;R1;VENDA;139279;10:20;10:22;STOP+;45.00
2025-05-13;CD;R2;VENDA;139637;10:36;10:42;STOP+;45.00
2025-05-13;CD;R3;VENDA;140216;12:10;12:12;STOP+;45.00
2025-05-13;CD;R4;VENDA;140573;12:25;12:27;STOP;-100.00
2025-05-16;CD;S1;COMPRA;140421;09:04;09:05;STOP;-100.00
2025-05-16;CD;B140;COMPRA;140000;09:13;09:15;STOP+;45.00
2025-05-16;CD;S4;COMPRA;139640;09:21;09:30;STOP+;45.00
2025-05-19;CD;R3;VENDA;141583;13:07;13:09;STOP+;45.00
2025-05-21;CD;S2;COMPRA;140747;10:09;10:11;STOP+;45.00
2025-05-21;CD;S3;COMPRA;140423;11:05;11:08;STOP;-100.00
2025-05-21;CD;B140;COMPRA;140000;11:19;11:21;STOP+;45.00
2025-05-22;CD;B137;COMPRA;137000;18:05;18:05;STOP;-100.00
2025-05-22;CD;S4;COMPRA;135612;18:15;18:15;STOP;-100.00
2025-05-27;CD;R2;VENDA;140672;09:12;09:12;STOP;-100.00
2025-05-27;CD;B141;VENDA;141000;09:22;09:24;STOP;-100.00
2025-05-27;CD;R4;VENDA;141323;09:31;09:31;STOP;-100.00
2025-05-28;CD;B140;COMPRA;140000;10:09;10:11;STOP+;45.00
2025-05-30;CD;S2;COMPRA;138680;10:32;10:32;STOP;-100.00
2025-05-30;CD;S3;COMPRA;138111;11:01;11:02;STOP;-100.00
2025-05-30;CD;S4;COMPRA;137760;11:20;11:22;STOP+;45.00
2025-06-02;CD;R2;VENDA;139108;09:47;09:49;STOP+;45.00
2025-06-03;CD;R2;VENDA;138367;15:09;15:09;STOP;-100.00
2025-06-04;CD;B139;VENDA;139000;09:02;09:02;STOP;-100.00
2025-06-04;CD;R1;VENDA;139345;09:20;09:24;STOP+;45.00
2025-06-04;CD;S4;COMPRA;137440;15:41;15:43;STOP+;45.00
2025-06-05;CD;S2;COMPRA;136728;15:23;15:27;STOP+;45.00
2025-06-09;CD;B136;COMPRA;136000;09:26;09:27;STOP;-100.00
2025-06-09;CD;S4;COMPRA;135362;09:36;09:38;STOP+;45.00
2025-06-10;CD;B137;VENDA;137000;09:06;09:08;STOP;-100.00
2025-06-10;CD;R1;VENDA;137697;09:32;09:45;STOP+;45.00
2025-06-11;CD;B136;COMPRA;136000;09:11;09:30;STOP+;45.00
2025-06-12;CD;S1;COMPRA;136239;09:23;09:24;STOP;-100.00
2025-06-12;CD;R2;VENDA;138113;16:39;16:43;STOP+;45.00
2025-06-16;CD;R2;VENDA;138238;09:03;09:05;STOP+;45.00
2025-06-16;CD;R3;VENDA;138633;09:19;09:24;STOP+;45.00
2025-06-16;CD;B139;VENDA;139000;10:31;10:32;STOP;-100.00
2025-06-17;CD;S2;COMPRA;138707;12:07;12:08;STOP;-100.00
2025-06-20;CD;S4;COMPRA;140737;09:29;09:31;STOP+;45.00
2025-06-20;CD;B140;COMPRA;140000;11:23;11:25;STOP;-100.00
2025-06-23;CD;S1;COMPRA;138773;12:26;12:41;STOP+;45.00
2025-06-24;CD;R1;VENDA;140379;12:00;12:02;STOP;-100.00
2025-06-25;CD;B139;COMPRA;139000;09:01;09:04;STOP+;45.00
2025-06-25;CD;S1;COMPRA;138600;09:18;09:19;STOP;-100.00
2025-06-26;CD;R2;VENDA;139337;11:35;11:37;STOP+;45.00
2025-06-27;CD;S4;COMPRA;138300;10:04;12:50;ALVO;407.67
2025-07-02;CD;S4;COMPRA;140903;10:47;10:48;STOP;-100.00
2025-07-03;CD;R3;VENDA;142689;10:37;10:38;STOP;-100.00
2025-07-03;CD;R4;VENDA;143050;10:45;10:47;STOP+;45.00
2025-07-07;CD;S4;COMPRA;142413;11:03;11:03;STOP;-100.00
2025-07-07;CD;B142;COMPRA;142000;12:08;12:13;STOP+;45.00
2025-07-08;CD;S1;COMPRA;140772;13:13;13:15;STOP+;45.00
2025-07-09;CD;B138;COMPRA;138000;17:22;17:23;STOP;-100.00
2025-07-11;CD;S1;COMPRA;137601;09:02;10:15;STOP+;45.00
2025-07-15;CD;B136;COMPRA;136000;10:41;10:43;STOP+;45.00
2025-07-17;CD;B136;COMPRA;136000;09:03;09:05;STOP+;45.00
2025-07-17;CD;S1;COMPRA;135687;09:07;09:55;ALVO;435.41
2025-07-18;CD;S2;COMPRA;135998;09:01;09:01;STOP;-100.00
2025-07-18;CD;S4;COMPRA;135432;10:00;10:00;STOP;-100.00
2025-07-21;CD;R3;VENDA;135620;09:21;09:24;STOP+;45.00
2025-07-22;CD;R2;VENDA;136288;10:47;10:49;STOP+;45.00
2025-07-24;CD;S1;COMPRA;135502;09:04;09:04;STOP;-100.00
2025-07-24;CD;B135;COMPRA;135000;10:19;10:27;STOP+;45.00
2025-07-24;CD;S3;COMPRA;134590;10:38;10:40;STOP+;45.00
2025-07-28;CD;S2;COMPRA;133292;10:47;10:52;STOP+;45.00
2025-07-28;CD;S4;COMPRA;132373;15:51;15:56;STOP+;45.00
2025-07-31;CD;B133;COMPRA;133000;09:52;09:54;STOP+;45.00
2025-08-01;CD;R3;VENDA;134418;09:54;09:55;STOP;-100.00
2025-08-01;CD;B135;VENDA;135000;10:00;10:02;STOP+;45.00
2025-08-04;CD;R1;VENDA;134113;09:01;09:01;STOP;-100.00
2025-08-05;CD;R4;VENDA;134197;10:32;10:33;STOP;-100.00
2025-08-06;CD;R1;VENDA;134372;09:08;09:10;STOP+;45.00
2025-08-07;CD;R1;VENDA;135819;10:24;10:26;STOP;-100.00
2025-08-07;CD;R2;VENDA;136187;10:30;10:31;STOP;-100.00
2025-08-07;CD;R4;VENDA;137148;13:56;13:58;STOP;-100.00
2025-08-08;CD;S1;COMPRA;136203;09:23;09:23;STOP;-100.00
2025-08-12;CD;R2;VENDA;136760;09:30;09:32;STOP+;45.00
2025-08-12;CD;R4;VENDA;137185;10:04;10:06;STOP+;45.00
2025-08-12;CD;B138;VENDA;138000;11:48;11:50;STOP+;45.00
2025-08-14;CD;S1;COMPRA;138721;09:34;09:36;STOP;-100.00
2025-08-18;CD;B140;VENDA;140000;09:08;09:09;STOP;-100.00
2025-08-19;CD;S2;COMPRA;139300;09:38;09:38;STOP;-100.00
2025-08-19;CD;S3;COMPRA;138762;10:00;10:02;STOP+;45.00
2025-08-19;CD;S4;COMPRA;138430;10:06;10:07;STOP;-100.00
2025-08-19;CD;B138;COMPRA;138000;10:18;10:18;STOP;-100.00
2025-08-20;CD;R1;VENDA;137658;14:00;14:10;ALVO;284.71
2025-08-21;CD;S2;COMPRA;136385;09:02;09:04;STOP+;45.00
2025-08-22;CD;R1;VENDA;137763;09:06;09:06;STOP;-100.00
2025-08-22;CD;R2;VENDA;138133;09:32;09:35;STOP+;45.00
2025-08-22;CD;R4;VENDA;139102;11:00;11:00;STOP;-100.00
2025-08-27;CD;S2;COMPRA;139572;09:02;09:18;ALVO;278.11
2025-08-27;CD;B141;VENDA;141000;14:40;14:52;STOP+;45.00
2025-08-27;CD;R4;VENDA;141613;16:38;16:38;STOP;-100.00
2025-08-28;CD;B143;VENDA;143000;10:24;10:26;STOP+;45.00
2025-08-28;CD;R2;VENDA;143482;10:50;10:52;STOP+;45.00
2025-08-28;CD;B144;VENDA;144000;11:03;11:05;STOP+;45.00
2025-08-28;CD;R3;VENDA;144305;11:32;11:32;STOP;-100.00
2025-08-29;CD;B143;COMPRA;143000;09:03;09:03;STOP;-100.00
2025-08-29;CD;R2;VENDA;144398;11:59;12:01;STOP+;45.00
2025-09-04;CD;R4;VENDA;142693;13:05;13:11;STOP+;45.00
2025-09-04;CD;B143;VENDA;143000;14:10;14:20;STOP+;45.00
2025-09-05;CD;B144;VENDA;144000;09:30;09:30;STOP;-100.00
2025-09-05;CD;R2;VENDA;144360;09:30;10:10;STOP+;45.00
2025-09-08;CD;S2;COMPRA;143810;10:45;10:47;STOP+;45.00
2025-09-08;CD;S3;COMPRA;143167;13:40;18:24;FECHAMENTO;237.57
2025-09-09;CD;R1;VENDA;144450;09:45;09:47;STOP+;45.00
2025-09-10;CD;R3;VENDA;144535;10:47;10:48;STOP;-100.00
2025-09-12;CD;S1;COMPRA;143733;09:34;09:34;STOP;-100.00
2025-09-15;CD;R1;VENDA;144549;09:03;09:03;STOP;-100.00
2025-09-15;CD;R4;VENDA;145440;13:35;13:38;STOP+;45.00
2025-09-16;CD;R1;VENDA;146183;09:24;09:26;STOP+;45.00
2025-09-17;CD;R4;VENDA;146490;10:37;10:39;STOP+;45.00
2025-09-18;CD;S1;COMPRA;146342;10:56;10:58;STOP+;45.00
2025-09-19;CD;R2;VENDA;147347;10:10;10:12;STOP+;45.00
2025-09-22;CD;S2;COMPRA;145953;09:13;09:16;STOP+;45.00
2025-09-23;CD;R3;VENDA;147505;11:59;11:59;STOP;-100.00
2025-09-23;CD;B148;VENDA;148000;12:02;12:02;STOP;-100.00
2025-09-24;CD;R1;VENDA;148390;18:08;18:08;STOP;-100.00
2025-09-24;CD;B149;VENDA;149000;18:08;18:15;STOP+;45.00
2025-09-25;CD;S4;COMPRA;146637;10:46;10:48;STOP+;45.00
2025-09-29;CD;R2;VENDA;147162;09:08;09:10;STOP+;45.00
2025-09-29;CD;R4;VENDA;147688;09:39;09:41;STOP+;45.00
2025-09-29;CD;B148;VENDA;148000;10:01;10:01;STOP;-100.00
2025-09-29;CD;B149;VENDA;149000;10:01;18:24;FECHAMENTO;595.00
2025-10-01;CD;B146;COMPRA;146000;13:55;14:08;STOP+;45.00
2025-10-02;CD;R1;VENDA;147277;09:02;09:23;ALVO;385.45
2025-10-02;CD;S2;COMPRA;145388;11:10;11:12;STOP+;45.00
2025-10-02;CD;B145;COMPRA;145000;11:32;11:33;STOP;-100.00
2025-10-02;CD;S3;COMPRA;144547;12:01;12:03;STOP+;45.00
2025-10-07;CD;S1;COMPRA;143075;09:16;09:18;STOP+;45.00
2025-10-07;CD;S3;COMPRA;142145;11:12;11:14;STOP+;45.00
2025-10-07;CD;S4;COMPRA;141790;11:36;11:38;STOP+;45.00
2025-10-09;CD;R2;VENDA;143563;09:16;09:16;STOP;-100.00
2025-10-10;CD;S2;COMPRA;140845;12:34;12:40;STOP+;45.00
2025-10-13;CD;R1;VENDA;142153;09:55;09:57;STOP+;45.00
2025-10-16;CD;S2;COMPRA;144908;09:34;09:43;STOP+;45.00
2025-10-16;CD;S3;COMPRA;144397;10:24;10:27;STOP+;45.00
2025-10-17;CD;R2;VENDA;145733;10:48;10:50;STOP+;45.00
2025-10-17;CD;R3;VENDA;146258;12:06;12:49;STOP+;45.00
2025-10-20;CD;B148;VENDA;148000;12:40;12:43;STOP+;45.00
2025-10-23;CD;R1;VENDA;148522;09:02;09:02;STOP;-100.00
2025-10-23;CD;B149;VENDA;149000;09:40;09:45;STOP+;45.00
2025-10-24;CD;R2;VENDA;149335;09:30;09:30;STOP;-100.00
2025-10-24;CD;R3;VENDA;149823;09:52;09:54;STOP+;45.00
2025-10-27;CD;R1;VENDA;150489;09:49;09:52;STOP+;45.00
2025-10-29;CD;R2;VENDA;151388;11:22;12:01;STOP+;45.00
2025-10-30;CD;S1;COMPRA;150512;09:12;09:18;STOP+;45.00
2025-10-30;CD;S2;COMPRA;150210;09:53;09:54;STOP;-100.00
2025-11-05;CD;B154;VENDA;154000;11:35;11:37;STOP+;45.00
2025-11-05;CD;R3;VENDA;154360;11:57;12:05;STOP+;45.00
2025-11-05;CD;B155;VENDA;155000;13:15;13:16;STOP;-100.00
2025-11-07;CD;S2;COMPRA;154990;10:55;10:57;STOP;-100.00
2025-11-11;CD;R1;VENDA;158439;09:03;09:04;STOP;-100.00
2025-11-11;CD;R3;VENDA;159245;10:37;10:39;STOP+;45.00
2025-11-11;CD;R4;VENDA;159553;10:50;10:51;STOP;-100.00
2025-11-11;CD;B160;VENDA;160000;11:06;11:08;STOP+;45.00
2025-11-12;CD;S1;COMPRA;159292;11:45;11:46;STOP;-100.00
2025-11-12;CD;S2;COMPRA;158855;12:00;12:02;STOP+;45.00
2025-11-13;CD;B159;COMPRA;159000;13:43;13:46;STOP+;45.00
2025-11-13;CD;S4;COMPRA;158540;16:00;16:02;STOP+;45.00
2025-11-14;CD;B160;VENDA;160000;11:52;11:55;STOP+;45.00
2025-11-17;CD;S1;COMPRA;158931;10:35;10:37;STOP+;45.00
2025-11-18;CD;B158;COMPRA;158000;09:04;09:06;STOP+;45.00
2025-11-18;CD;S2;COMPRA;157378;09:25;09:29;STOP+;45.00
2025-11-19;CD;S2;COMPRA;157598;09:22;09:25;STOP+;45.00
2025-11-25;CD;R2;VENDA;157702;10:30;10:49;ALVO;394.89
2025-11-26;CD;R1;VENDA;158116;10:21;10:22;STOP;-100.00
2025-11-26;CD;R2;VENDA;158497;10:30;10:31;STOP;-100.00
2025-11-26;CD;R3;VENDA;159113;11:05;11:30;STOP+;45.00
2025-11-26;CD;B160;VENDA;160000;18:15;18:24;STOP;-100.00
2025-11-28;CD;R4;VENDA;160165;09:57;09:58;STOP;-100.00
2025-12-01;CD;B159;COMPRA;159000;10:43;11:53;ALVO;437.67
2025-12-02;CD;R1;VENDA;160470;09:33;09:35;STOP+;45.00
2025-12-04;CD;R3;VENDA;163523;09:36;09:39;STOP+;45.00
2025-12-04;CD;B164;VENDA;164000;10:20;10:22;STOP+;45.00
2025-12-05;CD;S3;COMPRA;163583;12:58;12:58;STOP;-100.00
2025-12-05;CD;B161;COMPRA;161000;13:29;13:30;STOP;-100.00
2025-12-09;CD;S2;COMPRA;157385;09:45;09:47;STOP+;45.00
2025-12-09;CD;S4;COMPRA;156305;10:32;10:32;STOP;-100.00
2025-12-09;CD;B156;COMPRA;156000;10:35;10:35;STOP;-100.00
2025-12-09;CD;R2;VENDA;159380;17:00;17:02;STOP+;45.00
2025-12-10;CD;B160;VENDA;160000;09:04;09:04;STOP;-100.00
2025-12-12;CD;B161;VENDA;161000;10:44;10:45;STOP;-100.00
2025-12-15;CD;B162;VENDA;162000;09:08;09:08;STOP;-100.00
2025-12-15;CD;R1;VENDA;162308;09:20;09:25;STOP+;45.00
2025-12-16;CD;S1;COMPRA;160735;09:03;09:03;STOP;-100.00
2025-12-16;CD;S2;COMPRA;160417;09:03;09:03;STOP;-100.00
2025-12-16;CD;S3;COMPRA;159902;09:04;12:10;STOP+;45.00
2025-12-16;CD;B158;COMPRA;158000;18:10;18:11;STOP;-100.00
2025-12-18;CD;S1;COMPRA;159953;09:48;09:48;STOP;-100.00
2025-12-19;CD;R2;VENDA;162353;11:03;11:42;STOP+;45.00
2025-12-26;CD;S1;COMPRA;162371;09:01;09:01;STOP;-100.00
2025-12-30;CD;B164;VENDA;164000;09:10;09:11;STOP;-100.00
2025-12-30;CD;R2;VENDA;164302;09:20;09:21;STOP;-100.00
2026-01-06;CD;B165;VENDA;165000;09:09;09:11;STOP+;45.00
2026-01-06;CD;R1;VENDA;165375;09:22;09:25;STOP;-100.00
2026-01-06;CD;B166;VENDA;166000;10:08;10:10;STOP;-100.00
2026-01-07;CD;S2;COMPRA;165388;10:18;10:18;STOP;-100.00
2026-01-07;CD;S4;COMPRA;164527;11:32;11:36;STOP;-100.00
2026-01-09;CD;R1;VENDA;165668;09:00;09:10;ALVO;276.70
2026-01-12;CD;S2;COMPRA;164453;11:04;11:07;STOP+;45.00
2026-01-13;CD;S3;COMPRA;164428;09:46;09:51;STOP+;45.00
2026-01-13;CD;B164;COMPRA;164000;10:29;10:29;STOP;-100.00
2026-01-14;CD;R1;VENDA;164517;09:13;09:15;STOP+;45.00
2026-01-14;CD;B165;VENDA;165000;09:59;10:01;STOP+;45.00
2026-01-14;CD;B167;VENDA;167000;17:32;17:35;STOP+;45.00
2026-01-16;CD;S2;COMPRA;166805;10:56;10:58;STOP;-100.00
2026-01-16;CD;S3;COMPRA;166425;11:19;11:21;STOP;-100.00
2026-01-20;CD;R4;VENDA;167253;11:38;11:38;STOP;-100.00
2026-01-23;CD;B181;VENDA;181000;17:15;17:17;STOP+;45.00
2026-01-23;CD;B182;VENDA;182000;17:25;17:25;STOP;-100.00
2026-01-26;CD;B182;VENDA;182000;09:01;09:01;STOP;-100.00
2026-01-26;CD;B183;VENDA;183000;09:03;09:04;STOP;-100.00
2026-01-26;CD;S1;COMPRA;179720;10:53;10:54;STOP;-100.00
2026-01-27;CD;B182;VENDA;182000;09:00;09:00;STOP;-100.00
2026-01-28;CD;R1;VENDA;185485;10:30;10:30;STOP;-100.00
2026-01-29;CD;B188;VENDA;188000;09:00;09:00;STOP;-100.00
2026-01-29;CD;B183;COMPRA;183000;12:53;12:53;STOP;-100.00
2026-01-30;CD;B183;COMPRA;183000;09:01;09:01;STOP;-100.00
2026-02-02;CD;B183;VENDA;183000;09:51;09:54;STOP+;45.00
2026-02-03;CD;B185;VENDA;185000;09:01;09:01;STOP;-100.00
2026-02-06;CD;B184;VENDA;184000;09:00;09:00;STOP;-100.00
2026-02-06;CD;R1;VENDA;184643;09:03;09:22;ALVO;609.60
2026-02-09;CD;R3;VENDA;186040;15:11;15:13;STOP+;45.00
2026-02-09;CD;B187;VENDA;187000;17:07;17:51;STOP+;45.00
2026-02-11;CD;R1;VENDA;187565;09:01;09:01;STOP;-100.00
2026-02-11;CD;B188;VENDA;188000;09:03;09:03;STOP;-100.00
2026-02-11;CD;R3;VENDA;188480;09:06;09:44;STOP+;45.00
2026-02-12;CD;B191;VENDA;191000;09:00;09:00;STOP;-100.00
2026-02-12;CD;B189;COMPRA;189000;09:44;09:46;STOP+;45.00
2026-02-13;CD;B187;COMPRA;187000;09:01;09:01;STOP;-100.00
2026-02-13;CD;S1;COMPRA;185791;09:11;09:13;STOP+;45.00
2026-02-20;CD;B191;COMPRA;191000;09:18;09:20;STOP+;45.00
2026-02-20;CD;S3;COMPRA;190603;09:49;09:51;STOP+;45.00
2026-02-23;CD;B193;COMPRA;193000;09:17;09:17;STOP;-100.00
2026-02-23;CD;S1;COMPRA;192602;09:42;09:42;STOP;-100.00
2026-02-24;CD;R1;VENDA;193348;09:06;09:06;STOP;-100.00
2026-02-24;CD;B194;VENDA;194000;09:14;09:14;STOP;-100.00
2026-02-25;CD;B197;VENDA;197000;09:00;09:00;STOP;-100.00
2026-02-25;CD;S4;COMPRA;194337;12:06;12:08;STOP+;45.00
2026-02-27;CD;S1;COMPRA;193404;09:01;09:01;STOP;-100.00
2026-02-27;CD;S2;COMPRA;192940;09:03;09:03;STOP;-100.00
