dt;o;h;l;c;agb;ags;dur;qt;trd;dirn;is_rev;seq_before;wick;wick_net;trav;brk;newday;sujo;ok;dur_eff;agtot;unk_share;avg_trd;hora;elig;cost_nz;dur_nz;trd_nz;size_nz;pace_nz;delta_cl;delta_raw;unk_nz;wick_net_n;seq_len;rev_dens;eff_ratio;pace_reg;pos_rng;day_pos;hora_dec;cost_seq;dur_seq;delta_seq;wick_seq;ref_ok;dpos_mid;dpos_open;dpos_ext;y;bars
2026-07-13 10:29:13.466;179550,0;179625,0;179500,0;179500,0;7348,0;11059,0;0,37;25613,0;7901,0;-1;1;4;15,0;5,0;25,0;0;0;0;1;0,37;18407,0;0,28134150626634913;3,241741551702316;10,483333333333333;1;-0,2278508487343198;-0,3956717027358106;-0,24445485711007092;-0,0077271141335833425;0,06777300324197841;0,2016080838811322;0,144887361886542;0,04258584184459455;0,5;4,0;0,225;0,05;-0,012878343206690342;0,31097560975609756;0,3658008658008658;10,483333333333333;-0,41674755782664025;-0,9477124183006536;0,28056058308467446;0,55;1,0;0,3658008658008658;0,17316017316017315;0,3658008658008658;0,0;1,0
2026-07-13 10:44:27.173;179300,0;179385,0;179250,0;179250,0;12898,0;16562,0;0,68;41468,0;12518,0;-1;1;6;17,0;7,0;27,0;0;0;0;1;0,68;29460,0;0,2895726825504003;3,312669755552005;10,733333333333333;1;0,04874075304022981;0,08409724990035863;0,07573915173181288;-0,005481560452962979;-0,26999105244831084;0,12437202987101154;0,08835728754702421;0,052690325048208336;0,7;6,0;0,3;0,175;0,19722515691503587;0,19430051813471502;0,30906148867313915;10,733333333333333;-0,026034163001425123;0,03418803418803427;0,21615327089491115;1,0166666666666666;1,0;0,30906148867313915;0,2912621359223301;0,3090614886731392;0,0;1,0
2026-07-13 11:11:23.051;179250,0;179345,0;179200,0;179200,0;23468,0;28124,0;2,23;70897,0;19857,0;-1;1;3;19,0;9,0;29,0;0;0;0;1;2,23;51592,0;0,27229643003230036;3,5703782041597423;11,183333333333334;1;0,26518863148252764;0,49213783874205425;0,3038018525844423;0,019592297774139223;-0,5064727339360742;0,09024654985269034;0,06567273650507073;0,001860909852875195;0,9;3,0;0,375;0,0;-0,12002378422588988;0,21962616822429906;0,3414239482200647;11,183333333333334;0,12788582796781942;-0,2761904761904762;0,31869602763385146;0,7666666666666667;1,0;0,3414239482200647;0,32362459546925565;0,3414239482200647;1,0;4,0
2026-07-13 11:18:13.215;179050,0;179115,0;179000,0;179000,0;4085,0;6076,0;0,13;13875,0;4300,0;-1;1;7;13,0;3,0;23,0;0;0;0;1;0,13;10161,0;0,2676756756756757;3,2267441860465116;11,3;1;-0,43085192735129396;-0,7349643221202854;-0,4527956732681142;-0,038784238257683956;0,5311650092716281;0,19594528097628186;0,1434954954954955;0,02876813576533811;0,3;7,0;0,325;0,125;0,0401083344890055;0,040740740740740744;0,3287292817679558;11,3;0,006964887427699905;-0,3333333333333333;0,26986845932581366;0,6142857142857143;1,0;0,3287292817679558;0,3867403314917127;0,3287292817679558;1,0;4,0
2026-07-13 11:26:13.925;179000,0;179070,0;178950,0;178950,0;8480,0;11369,0;0,77;28738,0;8504,0;-1;1;4;14,0;4,0;24,0;0;0;0;1;0,77;19849,0;0,3093117127148723;3,3793508936970835;11,433333333333334;1;-0,1379657227873051;-0,08821788040260503;-0,16404735164519194;-0,01701354279319958;-0,33682045480053346;0,14554889415083883;0,10052891641728721;0,08600784253538986;0,4;4,0;0,325;0,05;0,022743076509774404;0,10305343511450382;0,356353591160221;11,433333333333334;-0,3420961329903892;-0,4319526627218935;0,18508701250781268;1,475;1,0;0,356353591160221;0,4143646408839779;0,35635359116022103;0,0;1,0
2026-07-13 11:46:37.411;178700,0;178760,0;178650,0;178650,0;37938,0;43610,0;5,43;148985,0;31118,0;-1;1;4;12,0;2,0;22,0;0;0;0;1;5,43;81548,0;0,4526428835117629;4,78774342824089;11,766666666666667;1;0,6233632932660732;0,6537231612608496;0,4615067590812863;0,15433017549395525;-0,8748097192729312;0,06955412763035268;0,03807094673960466;0,24427009676075456;0,2;4,0;0,3;0,075;-0,14029670295917177;0,244;0,42039800995024873;11,766666666666667;-0,28800743163784437;-0,7212121212121212;0,29803643640305166;0,825;1,0;0,42039800995024873;0,5223880597014925;0,4203980099502488;0,0;1,0
2026-07-13 12:24:27.432;178450,0;178520,0;178400,0;178400,0;8110,0;11626,0;0,85;27760,0;7908,0;-1;1;3;14,0;4,0;24,0;0;0;0;1;0,85;19736,0;0,2890489913544669;3,5103692463328273;12,4;1;-0,3021578748579054;-0,38349954669084324;-0,2610761489621148;-0,033808782744368604;-0,03776045523543112;0,17815160113498177;0,126657060518732;-0,04220849840973065;0,4;3,0;0,375;0,25;-0,3462619077914788;0,3471337579617834;0,44594594594594594;12,4;-0,18707821248854864;-0,744;0,23941095284674857;0,6;1,0;0,44594594594594594;0,5855855855855856;0,44594594594594594;0,0;1,0
2026-07-13 13:45:13.405;178200,0;178285,0;178150,0;178150,0;14759,0;23044,0;1,2;52227,0;12524,0;-1;1;3;17,0;7,0;27,0;0;0;0;1;1,2;37803,0;0,27617898787983225;4,170153305653146;13,75;1;-0,17773477951476524;-0,47763630427685266;-0,1853580401499321;0,03176759099124743;0,28379375306224974;0,2191625003306616;0,15863442280812606;-0,03896874936879837;0,7;3,0;0,375;0,225;-0,38591343059746;0,3163265306122449;0,44567404426559354;13,75;-0,5136344567193399;-0,8891687657430729;0,19137298642242767;1,0666666666666667;1,0;0,44567404426559354;0,6237424547283702;0,44567404426559354;1,0;2,0
2026-07-13 14:18:37.382;178000,0;178065,0;177950,0;177950,0;12231,0;20374,0;2,05;43763,0;10424,0;-1;1;4;13,0;3,0;23,0;0;0;0;1;2,05;32605,0;0,2549642391974956;4,198292402148887;14,3;1;-0,23342752362768246;-0,2992051961370824;-0,3237207039169573;0,03021899478007324;-0,0414981663668424;0,24974697132341667;0,186070424788063;-0,06792978535759843;0,3;4,0;0,375;0,15;-0,37333681890954634;0,26785714285714285;0,42896174863387976;14,3;0,005491699490575658;-0,14419147694103907;0,17871462286559064;1,0;1,0;0,42896174863387976;0,6375227686703097;0,4289617486338798;1,0;4,0
2026-07-13 15:38:14.071;177700,0;177770,0;177650,0;177650,0;16703,0;21936,0;1,85;55280,0;13236,0;-1;1;5;14,0;4,0;24,0;0;0;0;1;1,85;38639,0;0,30103111432706225;4,176488365064975;15,633333333333333;1;-0,17946092172120423;-0,3729344970765189;-0,22946386729267387;-0,0014044543300515658;0,12249102052484552;0,1354331116229716;0,09466353111432706;0,025505288651562093;0,4;5,0;0,375;0,125;-0,22453290751162783;0,13358778625954199;0,4223300970873786;15,633333333333333;-0,6776523814899921;-0,9856321839080461;0,13285288178298163;1,02;1,0;0,4223300970873786;0,6634304207119741;0,4223300970873787;0,0;1,0
2026-07-13 16:02:00.274;177800,0;177900,0;177750,0;177750,0;48926,0;60573,0;8,23;157937,0;39017,0;-1;1;3;20,0;10,0;30,0;0;0;0;1;8,23;109499,0;0,3066919087990781;4,047902196478458;16,033333333333335;1;0,2463002520001836;0,3924371880551562;0,33274240006011807;-0,019749544837316505;-0,47961581404956843;0,10636626818509758;0,07374459436357535;0,033036863906766314;1,0;3,0;0,425;0,0;-0,23970652491246497;-0,019083969465648856;0,38996763754045305;16,033333333333335;-0,6643641943645823;-0,9867549668874173;0,09619431489092216;1,0666666666666667;1,0;0,38996763754045305;0,6310679611650486;0,38996763754045305;1,0;2,0
2026-07-13 16:49:05.790;177550,0;177630,0;177500,0;177500,0;34941,0;44602,0;5,87;103429,0;24681,0;-1;1;3;16,0;6,0;26,0;0;0;0;1;5,87;79543,0;0,2309410320122983;4,1906324703213;16,816666666666666;1;0,13108924737848554;0,2515991471215353;0,1351304737758921;0,000818284074649857;-0,407941415816309;0,12145631922356462;0,09340707151765945;-0,10991370333957785;0,6;3,0;0,375;0,075;-0,24918085463828252;0,2766990291262136;0,46308186195826645;16,816666666666666;0,4148002603727188;0,5509783728115344;0,18072563002528624;1,3333333333333335;1,0;0,46308186195826645;0,7062600321027287;0,4630818619582665;1,0;2,0
2026-07-13 17:02:25.466;177600,0;177690,0;177550,0;177550,0;43604,0;55222,0;7,9;138548,0;32324,0;-1;1;3;18,0;8,0;28,0;0;0;0;1;7,9;98826,0;0,2867020815890522;4,286226952109887;17,033333333333335;1;0,2450435585816792;0,3896218117854001;0,2774315421733409;0,010849097455588723;-0,47016785738698547;0,11756015623418939;0,0838554147299131;0,004484072893769555;0,8;3,0;0,375;0,0;-0,23490385786642046;0,1796116504854369;0,44703049759229535;17,033333333333335;-0,32365941230605716;-0,8193548387096775;0,20267145702902675;0,8333333333333334;1,0;0,44703049759229535;0,6902086677367576;0,4470304975922953;1,0;2,0
2026-07-13 18:22:15.183;177300,0;177355,0;177250,0;177250,0;1659,0;4357,0;1,22;6016,0;1270,0;-1;1;6;11,0;1,0;21,0;0;0;0;1;1,22;6016,0;0,0;4,737007874015748;18,366666666666667;1;-0,8334812261319813;-0,5309947140797693;-0,878078049248788;0,06770434824914233;0,3421875197287672;0,4484707446808511;0,4484707446808511;-1,0;0,1;6,0;0,2;0,15;-0,24429498562356775;0,21428571428571427;0,42592592592592593;18,366666666666667;-0,1501668088446888;-0,16516516516516525;0,12929251839045391;0,7333333333333333;1,0;0,42592592592592593;0,698005698005698;0,42592592592592593;1,0;2,0
2026-07-15 10:08:05.735;178200,0;178250,0;178125,0;178250,0;9534,0;9009,0;0,45;27882,0;9100,0;1;1;4;15,0;5,0;25,0;0;0;0;1;0,45;18543,0;0,3349472778136432;3,063956043956044;10,133333333333333;1;-0,04787451879361808;-0,19750334373606765;-0,029496377941839083;-0,0064843661419937935;-0,4203248925707436;0,028312570781426953;0,0188293522702819;0,01456508805880731;0,5;4,0;0,25;0,2;-0,09154637937046978;0,08974358974358974;0,25370919881305637;10,133333333333333;-0,4602910015561246;-0,7;0,2069172747899675;0,775;1,0;0,25370919881305637;0,08902077151335312;0,2537091988130564;0,0;3,0
2026-07-15 14:08:40.233;177350,0;177405,0;177300,0;177300,0;12671,0;18649,0;2,62;44148,0;10930,0;-1;1;6;11,0;1,0;21,0;0;0;0;1;2,62;31320,0;0,2905680891546616;4,039158279963403;14,133333333333333;1;-0,09959536087509865;-0,055685709136781274;-0,2306663569623639;0,032754457707288166;-0,6080019681080796;0,1908684546615581;0,13540817251064602;-0,01927644040110532;0,1;6,0;0,325;0,125;-0,3359557381912767;0,1267605633802817;0,31008902077151335;14,133333333333333;0,18564256769822574;0,5425219941348974;0,22773011885080513;0,75;1,0;0,31008902077151335;0,47477744807121663;0,31008902077151335;1,0;2,0
2026-07-16 10:04:29.583;177100,0;177170,0;177050,0;177050,0;7537,0;12759,0;0,55;28608,0;9080,0;-1;1;4;14,0;4,0;24,0;0;0;0;1;0,55;20296,0;0,2905480984340045;3,150660792951542;10,066666666666666;1;-0,19347500936682613;-0,3685419058553386;-0,23023775310808464;-0,006939632427322392;-0,045946585100037345;0,2572920772566023;0,18253635346756153;-0,04173639881375379;0,4;4,0;0,375;0,175;-0,36173264099344565;0,27245508982035926;0,400262467191601;10,066666666666666;-0,08436778001422324;-0,6793893129770993;0,1953264298450144;0,775;1,0;0,400262467191601;0,2887139107611549;0,4002624671916011;1,0;2,0
2026-07-16 10:06:39.355;176750,0;176845,0;176700,0;176700,0;26572,0;27386,0;1,6;80750,0;25487,0;-1;1;3;19,0;9,0;29,0;0;0;0;1;1,6;53958,0;0,3317894736842105;3,1682818691882138;10,1;1;0,22612697339764667;0,16873630387143898;0,2776495299109952;-0,004971571847188804;-0,686622142341781;0,015085807479891768;0,010080495356037151;0,051220266551121156;0,9;3,0;0,325;0,375;-0,12426561266934145;0,38516746411483255;0,4450800915331808;10,1;0,22059067423614215;-0,33333333333333337;0,3142332017946916;0,5333333333333333;1,0;0,4450800915331808;0,41189931350114417;0,44508009153318073;0,0;1,0
2026-07-16 10:09:53.261;176850,0;176915,0;176800,0;176800,0;7045,0;10676,0;0,35;23678,0;7442,0;-1;1;3;13,0;3,0;23,0;0;0;0;1;0,35;17721,0;0,25158374862741784;3,1816715936576188;10,15;1;-0,19433187132756785;-0,4238683127572017;-0,2473762587763543;-0,0038941727782405506;-0,27335025745610747;0,20489814344562948;0,15334910043077962;-0,0745499765195006;0,3;3,0;0,375;0,25;0,009918991404348796;0,2541899441340782;0,39931350114416475;10,15;0,1569853359099693;-0,07216494845360825;0,3030504566817416;0,9;1,0;0,39931350114416475;0,36613272311212813;0,39931350114416475;1,0;2,0
2026-07-16 10:15:12.382;177000,0;177085,0;176950,0;176950,0;25281,0;28959,0;0,83;73127,0;21853,0;-1;1;5;17,0;7,0;27,0;0;0;0;1;0,83;54240,0;0,2582766967057311;3,3463140072301285;10,25;1;0,25875008314337633;-0,05386149900256491;0,2537291169451074;0,018962870575252137;-0,5612673698024704;0,06780973451327434;0,05029606027869323;-0,05998439880610866;0,7;5,0;0,325;0,075;0,061866392379863286;-0,05223880597014925;0,3306636155606407;10,25;-0,6462110534777852;-0,9870410367170626;0,16204560197976983;0,9800000000000001;1,0;0,3306636155606407;0,2974828375286041;0,3306636155606407;1,0;2,0
2026-07-16 10:25:21.485;176800,0;176870,0;176750,0;176750,0;9057,0;12371,0;0,65;30404,0;9454,0;-1;1;3;14,0;4,0;24,0;0;0;0;1;0,65;21428,0;0,2952243125904486;3,215993230378676;10,416666666666666;1;-0,1030004466522014;-0,10313901345291478;-0,15872090695118637;-0,012074748691267309;-0,562802751297921;0,15465745753220086;0,10899881594527036;0,0469745104707849;0,4;3,0;0,375;0,025;0,03787042897922555;0,1320754716981132;0,4117647058823529;10,416666666666666;-0,151341908845482;-0,6923076923076924;0,23471518043543096;0,8333333333333334;1,0;0,4117647058823529;0,38461538461538464;0,4117647058823529;1,0;2,0
2026-07-16 10:36:07.527;175800,0;175875,0;175750,0;175750,0;11592,0;14793,0;0,37;35309,0;10316,0;-1;1;4;15,0;5,0;25,0;0;0;0;1;0,37;26385,0;0,25274009459344643;3,4227413726250484;10,6;1;-0,016234975816654014;-0,31162790697674414;-0,06586951059114363;0,013713595441561779;-0,18997697152465554;0,12131893121091529;0,09065677306069274;-0,033456312949289184;0,5;4,0;0,175;0,425;0,27168786791218286;0,3682170542635659;0,4466248037676609;10,6;-0,04269191248067133;-0,6944444444444444;0,3331376396248861;0,6;1,0;0,4466248037676609;0,5808477237048666;0,4466248037676609;1,0;2,0
2026-07-16 10:37:25.985;175700,0;175765,0;175650,0;175650,0;7519,0;8447,0;0,52;21513,0;6569,0;-1;1;3;13,0;3,0;23,0;0;0;0;1;0,52;15966,0;0,2578440942685818;3,2749276906682905;10,616666666666667;1;-0,19778895518145184;-0,10344827586206887;-0,25259909262867464;-0,012825299707255254;-0,4098837073673812;0,05812351246398597;0,043136708037000884;-0,016432431360636074;0,3;3,0;0,175;0,425;0,37729291766060696;0,4043478260869565;0,465891472868217;10,616666666666667;0,2802016296051274;0,6363636363636362;0,2612231523131461;0,7;1,0;0,465891472868217;0,6046511627906976;0,4658914728682171;1,0;2,0
2026-07-16 10:41:28.595;175700,0;175755,0;175650,0;175650,0;1704,0;3506,0;0,08;7204,0;2301,0;-1;1;3;11,0;1,0;21,0;0;0;0;1;0,08;5210,0;0,27679067184897277;3,130812690134724;10,683333333333334;1;-0,619012885949534;-0,78623914495658;-0,6665483186122846;-0,03478542454877295;0,4709389570547807;0,34587332053742803;0,2501388117712382;0,021579565853232972;0,1;3,0;0,225;0,275;0,31037293466690963;0,33815028901734107;0,45698924731182794;10,683333333333334;0,17179025346978152;0,3719806763285024;0,04294227822237357;1,8666666666666667;1,0;0,45698924731182794;0,5990783410138248;0,456989247311828;1,0;4,0
2026-07-16 10:50:42.806;175700,0;175795,0;175650,0;175650,0;11683,0;14184,0;0,33;34233,0;10291,0;-1;1;5;19,0;9,0;29,0;0;0;0;1;0,33;25867,0;0,2443840738468729;3,3264988825187056;10,833333333333334;1;-0,02891334088995166;-0,2525481313703285;0,058116191254681544;-0,006119219945309656;-0,008164425114893865;0,0966868983647118;0,07305816025472497;-0,04760828453856831;0,9;5,0;0,325;0,025;0,08841214999659361;-0,016129032258064516;0,4284649776453055;10,833333333333334;-0,10344892549390973;-0,7186311787072243;0,17847278084143398;0,58;1,0;0,4284649776453055;0,5812220566318927;0,42846497764530556;0,0;3,0
2026-07-16 11:03:18.333;176100,0;176195,0;176050,0;176050,0;16081,0;16615,0;0,67;44487,0;12856,0;-1;1;13;19,0;9,0;29,0;0;0;0;1;0,67;32696,0;0,2650437206374896;3,4604075917859367;11,05;1;0,09340759812423921;0,06264869151467095;0,15120282607041;0,012093015171398028;-0,23336016286338795;0,016332273060924885;0,012003506642389911;-0,009794785401594121;0,9;13,0;0,275;0,25;-0,1217353304108794;-0,36486486486486486;0,30923994038748137;11,05;0,30836930031186116;0,16186252771618628;0,25571829775723387;0,48461538461538456;1,0;0,30923994038748137;0,46199701937406856;0,30923994038748137;1,0;2,0
2026-07-16 11:28:06.342;176250,0;176350,0;176200,0;176200,0;23841,0;30112,0;2,17;74754,0;21030,0;-1;1;3;20,0;10,0;30,0;0;0;0;1;2,17;53953,0;0,2782593573588035;3,554636233951498;11,466666666666667;1;0,17318625738932839;0,316747572815534;0,22764566981993947;0,01308283076790669;-0,47313586130447893;0,11623079346838916;0,08388848757257136;0,005629835383689166;1,0;3,0;0,25;0,25;-0,1728082993650713;-0,09859154929577464;0,26453055141579734;11,466666666666667;-0,498554446751549;-0,8522895125553914;0,07755218100699357;0,7666666666666667;1,0;0,26453055141579734;0,4172876304023845;0,2645305514157973;0,0;1,0
2026-07-16 14:53:21.792;175700,0;175760,0;175650,0;175650,0;4558,0;10379,0;0,97;19633,0;5376,0;-1;1;3;12,0;2,0;22,0;0;0;0;1;0,97;14937,0;0,23918912035857995;3,6519717261904763;14,883333333333333;1;-0,5129413341164953;-0,5622249802549928;-0,5492768811569901;-0,023192344436239562;0,1458275185156238;0,3897034210350137;0,29649060255691945;-0,05581334857681362;0,2;3,0;0,3;0,325;-0,23790966273104466;0,375;0,4284649776453055;14,883333333333333;0,21089625736732898;0,5314591700133868;0,10993184213316039;1,2666666666666666;1,0;0,4284649776453055;0,5812220566318927;0,42846497764530556;1,0;2,0
2026-07-16 15:14:01.007;175500,0;175560,0;175450,0;175450,0;37324,0;45368,0;6,15;113814,0;29122,0;-1;1;6;12,0;2,0;22,0;0;0;0;1;6,15;82692,0;0,2734461489799146;3,908179383284115;15,233333333333333;1;0,314060872748498;0,29255989911727626;0,24266724130390022;0,006833165056921692;-0,6583342207930173;0,09727664102936197;0,07067671815418139;0,018229042806926544;0,2;6,0;0,225;0,225;-0,0993392436769544;0,17415730337078653;0,41955617198335643;15,233333333333333;-0,214920820012834;-0,5564005069708491;0,2632307655582345;0,5833333333333333;1,0;0,41955617198335643;0,5963938973647711;0,4195561719833565;0,0;1,0
2026-07-16 15:50:22.953;175450,0;175530,0;175400,0;175400,0;10537,0;21721,0;1,63;43280,0;11163,0;-1;1;3;16,0;6,0;26,0;0;0;0;1;1,63;32258,0;0,2546672828096118;3,8770939711547077;15,833333333333334;1;-0,319499202230716;-0,4510860414211147;-0,3025435324548743;-0,007738237105806207;0,1138199836338657;0,3467046934093868;0,25841035120147876;-0,020488872050637905;0,6;3,0;0,3;0,125;-0,18283212815275726;0,13909774436090225;0,4334257975034674;15,833333333333334;-0,3756885313734944;-0,5097493036211699;0,13451401986194544;1,2333333333333334;1,0;0,4334257975034674;0,6102635228848821;0,43342579750346744;1,0;2,0
2026-07-16 17:04:40.980;175450,0;175520,0;175400,0;175400,0;7961,0;16837,0;1,52;33186,0;8608,0;-1;1;4;14,0;4,0;24,0;0;0;0;1;1,52;24798,0;0,2527571867655035;3,85525092936803;17,066666666666666;1;-0,42868058732231906;-0,5566251002698169;-0,4562300914863813;-0,014864161216199111;0,14096971676739475;0,3579320912976853;0,267462182848189;-0,009199542427547508;0,4;4,0;0,325;0,05;-0,23428739930706985;0,1;0,4334257975034674;17,066666666666666;0,02666973930156073;-0,02801833927661746;0,10679336264359665;1,4;1,0;0,4334257975034674;0,6102635228848821;0,43342579750346744;1,0;2,0
2026-07-16 17:50:03.634;175300,0;175365,0;175250,0;175250,0;4837,0;9482,0;1,88;17361,0;5698,0;-1;1;3;13,0;3,0;23,0;0;0;0;1;1,88;14319,0;0,17522032141005703;3,0468585468585467;17,833333333333332;1;-0,6296035151931356;-0,47879123925700035;-0,5953318999266726;-0,12975149299192487;0,04597957906994899;0,3243941616034639;0,267553712343759;-0,19479286399156684;0,3;3,0;0,325;0,025;-0,2763527164868367;0,18421052631578946;0,4590723055934516;17,833333333333332;0,017015979062987976;0,19140871762476308;0,19392750691109018;1,2;1,0;0,4590723055934516;0,6412005457025921;0,4590723055934516;1,0;2,0
2026-07-17 10:34:54.428;175450,0;175500,0;175380,0;175500,0;9721,0;7475,0;0,25;23916,0;7265,0;1;1;3;14,0;4,0;24,0;0;0;0;1;0,25;17196,0;0,2809834420471651;3,291947694425327;10,566666666666666;1;-0,1995836591308199;-0,4061757719714965;-0,20981934066412158;-0,004375102742100801;0,21041740627221409;0,1306117701791114;0,09391202542231142;-0,020718518242710485;0,4;3,0;0,3;0,2;0,24399538868483223;0,32558139534883723;0,36784140969163;10,566666666666666;-0,17829118705023805;0,23076923076923075;0,11536897618196829;1,3;1,0;0,36784140969163;0,7929515418502202;0,36784140969162993;0,0;1,0
2026-07-17 10:51:34.418;175350,0;175400,0;175260,0;175400,0;22966,0;14104,0;1,12;51371,0;14616,0;1;1;3;18,0;8,0;28,0;0;0;0;1;1,12;37070,0;0,2783866383757373;3,5147099069512864;10,85;1;0,24665826581315367;0,39044072004965874;0,2478629194920952;0,03612587028547082;-0,5199705745862638;0,23906123550040465;0,17250978178349652;-0,0011797497738583213;0,8;3,0;0,35;0,05;0,06353590920941948;0,18181818181818182;0,27973568281938327;10,85;-0,3433124296973927;-0,8620689655172413;0,3509261103365863;0,6666666666666667;1,0;0,27973568281938327;0,7048458149779736;0,2797356828193832;1,0;2,0
2026-07-17 11:01:53.088;175500,0;175550,0;175430,0;175550,0;7968,0;3384,0;0,28;16965,0;4811,0;1;1;7;14,0;4,0;24,0;0;0;0;1;0,28;11352,0;0,3308576480990274;3,5262939097900645;11,016666666666667;1;-0,258378109541071;-0,3503480278422274;-0,3146943295976981;0,017753464752959223;0,0025945966400555878;0,40380549682875266;0,2702033598585323;0,10474653303411706;0,4;7,0;0,3;0,1;-0,07053941908713691;0,06962025316455696;0,25272727272727274;11,016666666666667;0,1674739439779544;-0,16607773851590107;0,2154907176541675;0,9857142857142858;1,0;0,25272727272727274;0,6909090909090909;0,2527272727272727;1,0;2,0
2026-07-17 12:02:02.518;175550,0;175600,0;175475,0;175600,0;16520,0;9123,0;0,98;36236,0;10319,0;1;1;3;15,0;5,0;25,0;0;0;0;1;0,98;25643,0;0,2923335909040733;3,511580579513519;12,033333333333333;1;-0,17582189369324033;-0,3326523663602316;-0,1955799382204769;-0,018330712385830266;0,18504137589465353;0,28846078851928403;0,20413401037642123;-0,012417256353236067;0,5;3,0;0,525;0,125;-0,30523330684606387;0,1991869918699187;0,28909090909090907;12,033333333333333;0,04073112125301489;-0,25;0,24397750185715802;0,7666666666666667;1,0;0,28909090909090907;0,7272727272727273;0,28909090909090907;1,0;2,0
2026-07-17 12:46:13.188;175800,0;175850,0;175740,0;175850,0;23029,0;16087,0;3,83;56898,0;15306,0;1;1;3;12,0;2,0;22,0;0;0;0;1;3,83;39116,0;0,3125241660515308;3,7173657389259116;12,766666666666667;1;0,11595009117227208;0,2988554472233997;0,061295243378172236;-0,013519814345128335;-0,5057932488597585;0,17747213416504756;0,12200780343773067;0,039383458540988195;0,2;3,0;0,425;0,125;-0,29655520287123366;0,16964285714285715;0,3782894736842105;12,766666666666667;-0,15642532446509094;-0,5075000000000001;0,1593915923388298;0,9;1,0;0,3782894736842105;0,8223684210526315;0,3782894736842105;1,0;2,0
2026-07-17 13:06:44.346;175850,0;175900,0;175765,0;175900,0;26506,0;17872,0;2,58;59895,0;15080,0;1;1;3;17,0;7,0;27,0;0;0;0;1;2,58;44378,0;0,2590700392353285;3,9718169761273208;13,1;1;0,0463570270540671;0,10658374437057676;0,07484729042972511;0,013662502352663955;-0,27854032001083995;0,19455586101221325;0,14415226646631604;-0,039099483128897196;0,7;3,0;0,425;0,05;-0,3066561335314067;0,22033898305084745;0,3935483870967742;13,1;0,6017364985152429;0,5283018867924528;0,25589036809096005;0,7333333333333333;1,0;0,3935483870967742;0,8387096774193549;0,3935483870967742;1,0;2,0
2026-07-20 10:47:33.581;174750,0;174835,0;174700,0;174700,0;8530,0;7923,0;0,18;21866,0;6536,0;-1;1;3;17,0;7,0;27,0;0;0;0;1;0,18;16453,0;0,2475532790633861;3,34547123623011;10,783333333333333;1;-0,09477769734225099;-0,3689745836985101;-0,010233093438024074;-0,022415199120651243;0,23605087062622765;-0,03689296784780891;-0,02775999268270374;-0,06580896102089874;0,7;3,0;0,225;0,075;0,1393454169195818;0,2976190476190476;0,38070175438596493;10,783333333333333;0,376361995974738;-0,625;0,21752362079337556;0,8666666666666666;1,0;0,38070175438596493;0,5614035087719298;0,3807017543859649;0,0;3,0
2026-07-21 11:31:04.095;174200,0;174295,0;174150,0;174150,0;8810,0;14893,0;0,5;33131,0;9821,0;-1;1;3;19,0;9,0;29,0;0;0;0;1;0,5;23703,0;0,2845673236545833;3,3734853884533145;11,516666666666667;1;-0,16355395779243348;-0,3263725159986527;-0,1018500736188464;0,0010877231822978848;0,12559122760151403;0,2566341813272581;0,18360447918867526;-0,00908786044382913;0,9;3,0;0,275;0,075;-0,12545108242660255;0,1814814814814815;0,3101694915254237;11,516666666666667;-0,1974404518068875;-0,7196969696969696;0,18343223698435962;0,7;1,0;0,3101694915254237;0,6779661016949152;0,3101694915254237;1,0;2,0
2026-07-21 12:31:03.722;174000,0;174075,0;173950,0;173950,0;20119,0;26390,0;2,33;64918,0;16885,0;-1;1;8;15,0;5,0;25,0;0;0;0;1;2,33;46509,0;0,2835731230167288;3,8447142434113117;12,516666666666667;1;0,11305823674008658;0,11643507426928604;0,041252339503146565;0,05404042432068692;-0,5094832195379759;0,1348341181276742;0,0965987861610031;-0,03250915873685161;0,5;8,0;0,225;0,175;-0,37768433095896997;0,010869565217391304;0,25609756097560976;12,516666666666667;-0,20641586947558713;-0,4176844162188568;0,1411096210970138;0,7125;1,0;0,25609756097560976;0,6504065040650406;0,25609756097560976;0,0;1,0
2026-07-22 10:04:27.263;175750,0;175800,0;175665,0;175800,0;9807,0;8548,0;0,55;27981,0;9055,0;1;1;3;17,0;7,0;27,0;0;0;0;1;0,55;18355,0;0,34401915585575926;3,0901159580342354;10,066666666666666;1;-0,1802444251301193;-0,1287128712871287;-0,12368352926659905;-0,02138269682226386;-0,4774862820694968;0,06859166439662218;0,04499481791215468;0,06815900634118618;0,7;3,0;0,375;0,15;-0,05553570906183786;0,27300613496932513;0,3936781609195402;10,066666666666666;0,07644008990903167;0,03636363636363629;0,20175975625382633;1,5;1,0;0,3936781609195402;0,8620689655172413;0,3936781609195402;1,0;2,0
2026-07-22 10:06:59.741;175650,0;175700,0;175580,0;175700,0;10522,0;9919,0;0,52;27876,0;8800,0;1;1;5;14,0;4,0;24,0;0;0;0;1;0,52;20441,0;0,26671688908021235;3,167727272727273;10,1;1;-0,1267587747660796;-0,16899720335597285;-0,14920564328029562;-0,0013081787370648541;-0,4843731457218996;0,029499535247786313;0,021631510977184677;-0,06876767731457761;0,4;5,0;0,325;0,125;0,05961568822821543;0,09859154929577464;0,33620689655172414;10,1;0,4760318972644129;0,6319018404907976;0,23353632309329228;0,76;1,0;0,33620689655172414;0,8045977011494253;0,3362068965517241;1,0;2,0
