dt;o;h;l;c;agb;ags;dur;qt;trd;dirn;is_rev;seq_before;wick;wick_net;trav;brk;newday;sujo;ok;dur_eff;agtot;unk_share;avg_trd;hora;dpos;minac;elig_ntsl;sinal;y;bars
2026-07-24 10:54:01.184;176100,0;176170,0;176050,0;176050,0;5505,0;9934,0;0,37;20789,0;6133,0;-1;1;4;14,0;4,0;24,0;0;0;0;1;0,37;15439,0;0,2573476357689162;3,389695092124572;10,9;0,3505747126436782;108,13999999999996;1;1;0,0;1,0
2026-07-24 12:11:04.230;176050,0;176145,0;176000,0;176000,0;18763,0;21586,0;0,55;52380,0;13597,0;-1;1;3;19,0;9,0;29,0;0;0;0;1;0,55;40349,0;0,2296869033982436;3,8523203647863498;12,183333333333334;0,3735632183908046;184,46;1;1;0,0;3,0
2026-07-27 10:43:48.952;175800,0;175850,0;175735,0;175850,0;18219,0;16735,0;1,37;53434,0;15993,0;1;1;3;13,0;3,0;23,0;0;0;0;1;1,37;34954,0;0,3458472133847363;3,341086725442381;10,716666666666667;0,28125;98,8999999999999;1;1;0,0;1,0
2026-07-27 12:06:21.621;176150,0;176200,0;176050,0;176200,0;24111,0;16478,0;1,58;58077,0;16126,0;1;1;3;20,0;10,0;30,0;0;0;0;1;1,58;40589,0;0,30111748196360005;3,601451072801687;12,1;0,3737864077669903;180,63999999999982;1;1;0,0;1,0
2026-07-27 12:10:45.356;176000,0;176050,0;175945,0;176050,0;14372,0;8246,0;0,95;33691,0;8631,0;1;1;4;11,0;1,0;21,0;0;0;0;1;0,95;22618,0;0,328663441275118;3,9034874290348744;12,166666666666666;0,2766990291262136;184,98999999999984;1;1;0,0;1,0
2026-07-28 15:23:06.666;177550,0;177605,0;177500,0;177500,0;16997,0;29192,0;4,9;61685,0;15757,0;-1;1;3;11,0;1,0;21,0;0;0;0;1;4,9;46189,0;0,2512118018967334;3,914768039601447;15,383333333333333;0,26576576576576577;377,7899999999999;1;1;0,0;3,0
2026-07-28 16:23:51.909;177550,0;177625,0;177500,0;177500,0;19345,0;30980,0;4,27;70001,0;18258,0;-1;1;5;15,0;5,0;25,0;0;0;0;1;4,27;50325,0;0,2810816988328738;3,833990579472012;16,383333333333333;0,26576576576576577;438,40999999999997;1;1;1,0;3,0
2026-07-29 10:18:49.231;177100,0;177190,0;177050,0;177050,0;19155,0;21913,0;0,82;55833,0;15052,0;-1;1;3;18,0;8,0;28,0;0;0;0;1;0,82;41068,0;0,2644493399960597;3,709340951368589;10,3;0,4351851851851852;76,30000000000003;1;1;1,0;3,0
2026-07-29 10:26:49.156;176850,0;176950,0;176800,0;176800,0;31966,0;38005,0;2,47;101430,0;26918,0;-1;1;4;20,0;10,0;30,0;0;0;0;1;2,47;69971,0;0,31015478655230205;3,7681105579909353;10,433333333333334;0,4192708333333333;84,19000000000003;1;1;0,0;1,0
2026-07-29 10:30:20.247;177050,0;177110,0;177000,0;177000,0;3589,0;6785,0;0,03;12991,0;3333,0;-1;1;5;12,0;2,0;22,0;0;0;0;1;0,03;10374,0;0,20144715572319297;3,897689768976898;10,5;0,3151041666666667;87,68000000000002;1;1;1,0;3,0
2026-07-29 10:31:46.655;177050,0;177110,0;177000,0;177000,0;5600,0;8430,0;0,23;20327,0;5515,0;-1;1;6;12,0;2,0;22,0;0;0;0;1;0,23;14030,0;0,3097850150046736;3,685766092475068;10,516666666666667;0,3151041666666667;89,0;1;1;0,0;1,0
2026-07-29 10:32:09.902;177150,0;177220,0;177100,0;177100,0;17457,0;19242,0;0,48;50223,0;12857,0;-1;1;3;14,0;4,0;24,0;0;0;0;1;0,48;36699,0;0,2692790155904665;3,9062767364081825;10,533333333333333;0,2630208333333333;89,35;1;1;1,0;3,0
2026-07-29 11:01:36.837;176300,0;176385,0;176250,0;176250,0;13498,0;21873,0;0,73;52864,0;13718,0;-1;1;10;17,0;7,0;27,0;0;0;0;1;0,73;35371,0;0,3309057203389831;3,853622977110366;11,016666666666667;0,33574007220216606;118,38000000000004;1;1;1,0;3,0
2026-07-29 11:20:27.288;176200,0;176290,0;176150,0;176150,0;10585,0;13127,0;0,67;33184,0;9464,0;-1;1;3;18,0;8,0;28,0;0;0;0;1;0,67;23712,0;0,2854387656702025;3,506339814032122;11,333333333333334;0,37184115523465705;137,12000000000006;1;1;0,0;1,0
2026-07-29 11:52:07.158;175850,0;175945,0;175800,0;175800,0;33708,0;42161,0;3,85;104900,0;25368,0;-1;1;3;19,0;9,0;29,0;0;0;0;1;3,85;75869,0;0,2767492850333651;4,13513087354147;11,866666666666667;0,4341216216216216;168,61;1;1;0,0;3,0
2026-07-29 12:09:51.832;176000,0;176075,0;175950,0;175950,0;30768,0;43046,0;5,1;110564,0;26713,0;-1;1;4;15,0;5,0;25,0;0;0;0;1;5,1;73814,0;0,33238667197279403;4,138958559502864;12,15;0,38344594594594594;186,28999999999996;1;1;0,0;1,0
2026-07-29 13:26:58.232;175550,0;175615,0;175500,0;175500,0;37383,0;46365,0;8,08;117345,0;27609,0;-1;1;3;13,0;3,0;23,0;0;0;0;1;8,08;83748,0;0,28630959989773747;4,250244485493861;13,433333333333334;0,46232339089481944;263,16;1;1;0,0;1,0
2026-07-29 13:56:45.057;175600,0;175660,0;175550,0;175550,0;10749,0;17973,0;1,72;39901,0;10016,0;-1;1;3;12,0;2,0;22,0;0;0;0;1;1,72;28722,0;0,28016841683165833;3,9837260383386583;13,933333333333334;0,4466248037676609;292,89000000000004;1;1;1,0;3,0
2026-07-29 15:00:04.113;175650,0;175750,0;175600,0;175600,0;4864,0;5312,0;0,03;12545,0;2794,0;-1;1;10;20,0;10,0;30,0;0;0;0;1;0,03;10176,0;0,18884017536867279;4,489978525411597;15,0;0,3556998556998557;355,9900000000001;1;1;1,0;3,0
2026-07-29 15:00:12.117;175650,0;175720,0;175600,0;175600,0;1166,0;2475,0;0,02;4784,0;1169,0;-1;1;5;14,0;4,0;24,0;0;0;0;1;0,02;3641,0;0,23892140468227424;4,092386655260907;15,0;0,3556998556998557;356,06000000000006;1;1;1,0;3,0
2026-07-29 15:00:37.526;175650,0;175710,0;175600,0;175600,0;2099,0;4233,0;0,05;8010,0;2492,0;-1;1;7;12,0;2,0;22,0;0;0;0;1;0,05;6332,0;0,20948813982521847;3,2142857142857144;15,0;0,3556998556998557;356,3999999999999;1;1;0,0;1,0
2026-07-29 15:00:48.854;175800,0;175890,0;175750,0;175750,0;3092,0;3118,0;0,03;8094,0;2675,0;-1;1;4;18,0;8,0;28,0;0;0;0;1;0,03;6210,0;0,23276501111934766;3,0257943925233644;15,0;0,3124098124098124;356,5599999999999;1;1;0,0;5,0
2026-07-29 15:01:37.143;175800,0;175870,0;175750,0;175750,0;8035,0;9578,0;0,38;24119,0;6923,0;-1;1;3;14,0;4,0;24,0;0;0;0;1;0,38;17613,0;0,269745843525851;3,483894265491839;15,016666666666667;0,3124098124098124;357,3199999999998;1;1;0,0;3,0
2026-07-29 15:11:52.489;175700,0;175790,0;175650,0;175650,0;14439,0;21648,0;1,62;49536,0;14470,0;-1;1;3;18,0;8,0;28,0;0;0;0;1;1,62;36087,0;0,27149951550387597;3,4233586731167933;15,183333333333334;0,3412698412698413;367,49999999999983;1;1;1,0;5,0
2026-07-29 15:30:25.133;175400,0;175475,0;175350,0;175350,0;11621,0;20204,0;0,92;42391,0;10509,0;-1;1;5;15,0;5,0;25,0;0;0;0;1;0,92;31825,0;0,24925102026373522;4,033780569036065;15,5;0,42784992784992787;385,8899999999998;1;1;1,0;3,0
2026-07-29 15:33:38.410;175250,0;175345,0;175200,0;175200,0;16309,0;19434,0;1,43;48154,0;13644,0;-1;1;4;19,0;9,0;29,0;0;0;0;1;1,43;35743,0;0,25773559828882336;3,5293169158604516;15,55;0,45325779036827196;388,9799999999997;1;1;0,0;3,0
2026-07-29 15:37:02.972;175350,0;175425,0;175300,0;175300,0;9108,0;10985,0;0,48;27406,0;7602,0;-1;1;4;15,0;5,0;25,0;0;0;0;1;0,48;20093,0;0,266839378238342;3,605103920021047;15,616666666666667;0,42492917847025496;392,3399999999997;1;1;0,0;1,0
2026-07-29 15:38:40.665;175450,0;175550,0;175400,0;175400,0;14693,0;16501,0;0,97;43717,0;11749,0;-1;1;3;20,0;10,0;30,0;0;0;0;1;0,97;31194,0;0,2864560697211611;3,720912418078134;15,633333333333333;0,39660056657223797;393,9399999999997;1;1;0,0;1,0
2026-07-29 15:40:35.428;175600,0;175700,0;175550,0;175550,0;24477,0;30182,0;1,53;73655,0;20032,0;-1;1;4;20,0;10,0;30,0;0;0;0;1;1,53;54659,0;0,2579050980924581;3,6768670127795526;15,666666666666666;0,35410764872521244;395,81999999999977;1;1;0,0;3,0
2026-07-29 15:45:16.623;175800,0;175875,0;175750,0;175750,0;14849,0;18003,0;1,02;43862,0;12183,0;-1;1;6;15,0;5,0;25,0;0;0;0;1;1,02;32852,0;0,25101454562035475;3,6002626610851185;15,75;0,29745042492917845;400,4099999999998;1;1;0,0;1,0
2026-07-29 15:49:37.368;175950,0;176010,0;175900,0;175900,0;8752,0;16155,0;0,67;33215,0;8766,0;-1;1;4;12,0;2,0;22,0;0;0;0;1;0,67;24907,0;0,2501279542375433;3,789071412274698;15,816666666666666;0,254957507082153;404,7399999999998;1;1;0,0;1,0
2026-07-29 16:11:49.286;175800,0;175865,0;175750,0;175750,0;7652,0;11713,0;0,68;25940,0;7209,0;-1;1;3;13,0;3,0;23,0;0;0;0;1;0,68;19365,0;0,25346954510408637;3,5982799278679427;16,183333333333334;0,29745042492917845;426,62999999999965;1;1;0,0;1,0
2026-07-29 16:15:53.275;175900,0;175980,0;175850,0;175850,0;13222,0;17301,0;1,18;41707,0;11471,0;-1;1;3;16,0;6,0;26,0;0;0;0;1;1,18;30523,0;0,2681564245810056;3,635864353587307;16,25;0,26912181303116145;430,6599999999997;1;1;1,0;3,0
2026-07-29 16:32:12.265;175350,0;175405,0;175300,0;175300,0;1795,0;5602,0;0,1;9136,0;2402,0;-1;1;5;11,0;1,0;21,0;0;0;0;1;0,1;7397,0;0,19034588441331;3,8034970857618653;16,533333333333335;0,42492917847025496;446,75999999999965;1;1;1,0;3,0
2026-07-29 16:36:59.137;175150,0;175220,0;175100,0;175100,0;10366,0;10799,0;0,55;28296,0;7178,0;-1;1;5;14,0;4,0;24,0;0;0;0;1;0,55;21165,0;0,25201441899915183;3,9420451379214265;16,6;0,44285714285714284;451,45999999999964;1;1;1,0;3,0
2026-07-30 10:16:29.097;175450,0;175500,0;175350,0;175500,0;19872,0;14974,0;1,37;55758,0;16558,0;1;1;3;20,0;10,0;30,0;0;0;0;1;1,37;34846,0;0,37504932027691096;3,367435680637758;10,266666666666667;0,35443037974683544;73,84999999999997;1;1;1,0;3,0
2026-07-30 10:20:55.114;175500,0;175550,0;175420,0;175550,0;10893,0;5708,0;0,48;24404,0;6916,0;1;1;3;16,0;6,0;26,0;0;0;0;1;0,48;16601,0;0,31974266513686284;3,5286292654713707;10,333333333333334;0,3860759493670886;78,20999999999998;1;1;1,0;3,0
2026-07-30 10:33:24.101;175450,0;175500,0;175385,0;175500,0;10643,0;7489,0;0,62;24627,0;6763,0;1;1;3;13,0;3,0;23,0;0;0;0;1;0,62;18132,0;0,26373492508222685;3,6414313174626645;10,55;0,28717201166180756;90,42999999999995;1;1;0,0;3,0
2026-07-30 11:05:24.108;175600,0;175650,0;175500,0;175650,0;11668,0;9523,0;0,6;31713,0;9982,0;1;1;3;20,0;10,0;30,0;0;0;0;1;0,6;21191,0;0,33178822564878757;3,1770186335403725;11,083333333333334;0,3746355685131195;121,9099999999999;1;1;1,0;3,0
2026-07-30 11:11:09.600;175650,0;175700,0;175570,0;175700,0;11981,0;10419,0;0,58;31090,0;8661,0;1;1;6;16,0;6,0;26,0;0;0;0;1;0,58;22400,0;0,27951109681569636;3,5896547742754876;11,183333333333334;0,3446866485013624;127,52999999999989;1;1;1,0;3,0
2026-07-30 11:16:05.340;175600,0;175650,0;175545,0;175650,0;5704,0;1467,0;0,1;10492,0;2765,0;1;1;5;11,0;1,0;21,0;0;0;0;1;0,1;7171,0;0,3165268776210446;3,7945750452079565;11,266666666666667;0,31743869209809267;132,4099999999999;1;1;1,0;3,0
2026-07-30 11:27:15.968;175800,0;175850,0;175720,0;175850,0;8656,0;6630,0;0,4;22552,0;5709,0;1;1;4;16,0;6,0;26,0;0;0;0;1;0,4;15286,0;0,322188719404044;3,950253984936066;11,45;0,3994708994708995;143,49999999999994;1;1;1,0;3,0
2026-07-30 11:45:34.738;176000,0;176050,0;175930,0;176050,0;7634,0;5347,0;0,42;21071,0;6173,0;1;1;4;14,0;4,0;24,0;0;0;0;1;0,42;12981,0;0,383940012339234;3,4134132512554674;11,75;0,4223300970873786;161,64999999999992;1;1;0,0;9,0
2026-07-30 12:00:57.067;175900,0;175950,0;175825,0;175950,0;47026,0;38557,0;5,3;126295,0;32602,0;1;1;4;15,0;5,0;25,0;0;0;0;1;5,3;85583,0;0,3223563878221624;3,8738420955769586;12,0;0,3737864077669903;176,9599999999999;1;1;0,0;1,0
2026-07-30 12:06:59.822;175800,0;175850,0;175720,0;175850,0;27421,0;20587,0;1,83;68862,0;18298,0;1;1;3;16,0;6,0;26,0;0;0;0;1;1,83;48008,0;0,30283755917632366;3,7633621160782598;12,1;0,32524271844660196;182,9799999999999;1;1;1,0;3,0
2026-07-30 12:26:09.954;176100,0;176150,0;176045,0;176150,0;5094,0;2855,0;0,62;11973,0;3518,0;1;1;3;11,0;1,0;21,0;0;0;0;1;0,62;7949,0;0,3360895347866032;3,4033541785105172;12,433333333333334;0,4501187648456057;202,02999999999994;1;1;1,0;7,0
2026-07-30 14:32:11.948;176750,0;176800,0;176695,0;176800,0;27207,0;15735,0;4,32;64649,0;15254,0;1;1;4;11,0;1,0;21,0;0;0;0;1;4,32;42942,0;0,3357669878884437;4,238167038153927;14,533333333333333;0,43309859154929575;327,84;1;1;0,0;3,0
2026-07-30 16:30:10.581;177700,0;177750,0;177610,0;177750,0;80495,0;68199,0;13,3;214068,0;49871,0;1;1;3;18,0;8,0;28,0;0;0;0;1;13,3;148694,0;0,30538894183156756;4,292434480960879;16,5;0,46;445,6100000000001;1;1;1,0;3,0
2026-07-31 13:47:49.213;178750,0;178800,0;178655,0;178800,0;66043,0;56187,0;6,5;171576,0;44481,0;1;1;7;19,0;9,0;29,0;0;0;0;1;6,5;122230,0;0,28760432694549354;3,8572873811290216;13,783333333333333;0,33640552995391704;72,09;1;1;0,0;1,0
2026-07-31 14:00:14.411;178600,0;178650,0;178540,0;178650,0;22270,0;13911,0;1,67;52054,0;13331,0;1;1;4;12,0;2,0;22,0;0;0;0;1;1,67;36181,0;0,30493333845621856;3,9047333283324583;14,0;0,2672811059907834;84,47000000000001;1;1;0,0;1,0
2026-07-31 14:18:44.541;178800,0;178850,0;178720,0;178850,0;40571,0;30536,0;4,83;101555,0;26818,0;1;1;4;16,0;6,0;26,0;0;0;0;1;4,83;71107,0;0,2998178327014918;3,7868222835409053;14,3;0,35944700460829493;102,85000000000002;1;1;1,0;3,0
2026-07-31 14:49:07.829;179050,0;179100,0;178960,0;179100,0;55611,0;43468,0;6,37;144581,0;38105,0;1;1;3;18,0;8,0;28,0;0;0;0;1;6,37;99079,0;0,31471631818842033;3,7942789660149585;14,816666666666666;0,4379157427937916;133,1;1;1;0,0;1,0
2026-07-31 15:15:51.763;179000,0;179050,0;178905,0;179050,0;18341,0;10099,0;1,67;44101,0;12351,0;1;1;3;19,0;9,0;29,0;0;0;0;1;1,67;28440,0;0,355116664021224;3,5706420532750385;15,25;0,4157427937915743;159,76000000000002;1;1;1,0;3,0
2026-08-03 10:16:58.185;178700,0;178760,0;178650,0;178650,0;3085,0;6791,0;0,13;13409,0;3982,0;-1;1;3;12,0;2,0;22,0;0;0;0;1;0,13;9876,0;0,2634797524051011;3,367403314917127;10,266666666666667;0,30988593155893535;72,58000000000001;1;1;1,0;3,0
2026-08-03 10:25:35.297;178450,0;178530,0;178400,0;178400,0;8788,0;12395,0;0,48;30584,0;8694,0;-1;1;4;16,0;6,0;26,0;0;0;0;1;0,48;21183,0;0,30738294533089194;3,517828387393605;10,416666666666666;0,3945578231292517;81,00000000000003;1;1;1,0;3,0
2026-08-03 10:30:50.414;178500,0;178560,0;178450,0;178450,0;8719,0;13058,0;0,18;29129,0;7550,0;-1;1;6;12,0;2,0;22,0;0;0;0;1;0,18;21777,0;0,2523945209241649;3,8581456953642386;10,5;0,3108974358974359;86,09000000000002;1;1;0,0;3,0
2026-08-03 10:31:16.603;178550,0;178635,0;178500,0;178500,0;29009,0;27281,0;0,75;74284,0;20171,0;-1;1;3;17,0;7,0;27,0;0;0;0;1;0,75;56290,0;0,24223251305799365;3,682712805512865;10,516666666666667;0,27884615384615385;86,49000000000002;1;1;0,0;1,0
2026-08-03 10:36:51.555;178050,0;178135,0;178000,0;178000,0;8848,0;11512,0;0,22;28052,0;7540,0;-1;1;3;17,0;7,0;27,0;0;0;0;1;0,22;20360,0;0,2742050477684301;3,720424403183024;10,6;0,42452830188679247;91,94000000000001;1;1;1,0;3,0
2026-08-03 10:41:17.197;177900,0;177965,0;177850,0;177850,0;9064,0;12915,0;0,55;30348,0;7422,0;-1;1;4;13,0;3,0;23,0;0;0;0;1;0,55;21979,0;0,27576776064320546;4,088924818108326;10,683333333333334;0,40314769975786924;96,28;1;1;1,0;3,0
2026-08-03 10:46:23.501;178000,0;178065,0;177950,0;177950,0;4409,0;6344,0;0,22;15408,0;5138,0;-1;1;5;13,0;3,0;23,0;0;0;0;1;0,22;10753,0;0,30211578400830735;2,99883223043986;10,766666666666667;0,35472154963680386;101,33;1;1;1,0;3,0
2026-08-03 10:50:26.662;177800,0;177900,0;177750,0;177750,0;12473,0;17113,0;1,02;41606,0;12580,0;-1;1;3;20,0;10,0;30,0;0;0;0;1;1,02;29586,0;0,28890063933086574;3,3073131955484896;10,833333333333334;0,4379474940334129;105,28999999999999;1;1;1,0;5,0
2026-08-03 10:55:30.711;177700,0;177760,0;177650,0;177650,0;12743,0;16105,0;1,28;45031,0;12831,0;-1;1;3;12,0;2,0;22,0;0;0;0;1;1,28;28848,0;0,35937465301681065;3,509547190398254;10,916666666666666;0,4429223744292237;110,26999999999998;1;1;1,0;9,0
2026-08-03 11:03:49.260;177650,0;177710,0;177600,0;177600,0;2328,0;4435,0;0,1;9721,0;2597,0;-1;1;4;12,0;2,0;22,0;0;0;0;1;0,1;6763,0;0,30428968213146795;3,7431651906045436;11,05;0,4276315789473684;118,41999999999999;1;1;1,0;3,0
2026-08-03 11:13:51.263;177650,0;177730,0;177600,0;177600,0;29972,0;35066,0;2,95;93284,0;26080,0;-1;1;4;16,0;6,0;26,0;0;0;0;1;2,95;65038,0;0,3027957634749796;3,576840490797546;11,216666666666667;0,4175704989154013;128,39999999999995;1;1;0,0;3,0
2026-08-03 11:30:44.897;177850,0;177915,0;177800,0;177800,0;6879,0;13066,0;0,57;28206,0;8203,0;-1;1;6;13,0;3,0;23,0;0;0;0;1;0,57;19945,0;0,29288094731617387;3,4384981104473975;11,5;0,33080260303687636;145,20999999999992;1;1;0,0;1,0
2026-08-03 11:50:31.489;177900,0;177955,0;177850,0;177850,0;9204,0;14512,0;0,93;34141,0;9611,0;-1;1;4;11,0;1,0;21,0;0;0;0;1;0,93;23716,0;0,3053513371020181;3,552283841431693;11,833333333333334;0,3091106290672451;164,7999999999999;1;1;0,0;3,0
2026-08-03 12:25:16.303;178000,0;178065,0;177950,0;177950,0;7578,0;11267,0;0,65;23852,0;6356,0;-1;1;5;13,0;3,0;23,0;0;0;0;1;0,65;18845,0;0,20991950360556766;3,752674638137193;12,416666666666666;0,26572668112798264;199,42999999999992;1;1;0,0;1,0
2026-08-03 12:54:52.436;177950,0;178015,0;177900,0;177900,0;6583,0;12411,0;0,62;25877,0;7091,0;-1;1;4;13,0;3,0;23,0;0;0;0;1;0,62;18994,0;0,2659891022916103;3,649273727259907;12,9;0,2874186550976139;228,92999999999992;1;1;0,0;5,0
2026-08-04 10:12:44.864;181100,0;181150,0;181015,0;181150,0;6836,0;5867,0;0,33;18199,0;6464,0;1;1;6;17,0;7,0;27,0;0;0;0;1;0,33;12703,0;0,30199461508874115;2,8154393564356437;10,2;0,2554858934169279;68,09000000000002;1;1;1,0;3,0
2026-08-04 10:37:14.913;179500,0;179600,0;179450,0;179450,0;20037,0;19158,0;0,88;50780,0;13592,0;-1;1;3;20,0;10,0;30,0;0;0;0;1;0,88;39195,0;0,22814100039385585;3,7360211889346675;10,616666666666667;0,2774294670846395;91,76999999999997;1;1;0,0;1,0
2026-08-04 10:53:51.171;179250,0;179310,0;179200,0;179200,0;7337,0;10110,0;0,27;24433,0;6188,0;-1;1;4;12,0;2,0;22,0;0;0;0;1;0,27;17447,0;0,2859247738714034;3,9484486102133163;10,883333333333333;0,3557993730407524;108,06999999999994;1;1;1,0;5,0
2026-08-04 10:59:14.608;179000,0;179085,0;178950,0;178950,0;6374,0;6535,0;0,7;18422,0;5471,0;-1;1;4;17,0;7,0;27,0;0;0;0;1;0,7;12909,0;0,29926175225274126;3,367208919758728;10,983333333333333;0,4341692789968652;113,34999999999991;1;1;1,0;3,0
2026-08-04 11:04:47.229;179200,0;179255,0;179150,0;179150,0;9221,0;13308,0;0,9;32479,0;9025,0;-1;1;8;11,0;1,0;21,0;0;0;0;1;0,9;22529,0;0,30635179654546013;3,598781163434903;11,066666666666666;0,3714733542319749;118,78999999999992;1;1;1,0;3,0
2026-08-04 11:07:43.882;179100,0;179160,0;179050,0;179050,0;6772,0;6280,0;0,33;18029,0;4934,0;-1;1;3;12,0;2,0;22,0;0;0;0;1;0,33;13052,0;0,27605524432858175;3,65403323875152;11,116666666666667;0,40282131661442006;121,63999999999992;1;1;1,0;15,0
2026-08-04 11:38:21.012;179200,0;179300,0;179150,0;179150,0;46084,0;51852,0;4,6;139726,0;38417,0;-1;1;5;20,0;10,0;30,0;0;0;0;1;4,6;97936,0;0,2990853527618339;3,6370877476117345;11,633333333333333;0,3714733542319749;152,0699999999999;1;1;0,0;1,0
2026-08-04 11:45:20.197;179300,0;179375,0;179250,0;179250,0;18184,0;24560,0;1,97;61212,0;16196,0;-1;1;3;15,0;5,0;25,0;0;0;0;1;1,97;42744,0;0,30170554793177806;3,7794517164732033;11,75;0,3401253918495298;159,03999999999988;1;1;0,0;1,0
2026-08-04 12:04:56.563;179500,0;179555,0;179450,0;179450,0;10833,0;20331,0;1,67;46358,0;12163,0;-1;1;5;11,0;1,0;21,0;0;0;0;1;1,67;31164,0;0,32775357004184824;3,8113952149963004;12,066666666666666;0,2774294670846395;178,56999999999985;1;1;1,0;3,0
2026-08-04 12:32:37.589;179100,0;179170,0;179050,0;179050,0;6578,0;14247,0;1,32;30636,0;8321,0;-1;1;3;14,0;4,0;24,0;0;0;0;1;1,32;20825,0;0,32024415720067895;3,6817690181468574;12,533333333333333;0,40282131661442006;206,1499999999998;1;1;1,0;13,0
2026-08-04 13:40:08.039;178600,0;178690,0;178550,0;178550,0;12659,0;19956,0;1,55;48942,0;12769,0;-1;1;5;18,0;8,0;28,0;0;0;0;1;1,55;32615,0;0,3335989538637571;3,832876497768032;13,666666666666666;0,43370165745856354;273,42999999999984;1;1;0,0;1,0
2026-08-04 13:53:07.095;178900,0;178975,0;178850,0;178850,0;16594,0;29692,0;2,88;68762,0;17232,0;-1;1;7;15,0;5,0;25,0;0;0;0;1;2,88;46286,0;0,32686658328728074;3,9903667595171775;13,883333333333333;0,35082872928176795;286,3299999999998;1;1;0,0;3,0
2026-08-04 14:05:22.571;178950,0;179010,0;178900,0;178900,0;16464,0;24963,0;3,97;62350,0;15733,0;-1;1;3;12,0;2,0;22,0;0;0;0;1;3,97;41427,0;0,33557337610264637;3,9630076908409078;14,083333333333334;0,3370165745856354;298,5499999999998;1;1;1,0;9,0
2026-08-04 15:11:48.566;178350,0;178430,0;178300,0;178300,0;15748,0;29306,0;1,3;59047,0;12939,0;-1;1;4;16,0;6,0;26,0;0;0;0;1;1,3;45054,0;0,23698071028164006;4,563490223355746;15,183333333333334;0,450261780104712;364,6999999999997;1;1;1,0;3,0
2026-08-04 15:30:57.448;178350,0;178415,0;178300,0;178300,0;19670,0;28930,0;2,68;70654,0;16198,0;-1;1;6;13,0;3,0;23,0;0;0;0;1;2,68;48600,0;0,3121408554363518;4,361896530435856;15,5;0,42838874680306904;383,71999999999963;1;1;0,0;5,0
2026-08-04 15:56:32.121;178450,0;178530,0;178400,0;178400,0;19987,0;32211,0;2,32;71285,0;16675,0;-1;1;5;16,0;6,0;26,0;0;0;0;1;2,32;52198,0;0,26775618994178296;4,2749625187406295;15,933333333333334;0,40281329923273657;409,20999999999964;1;1;1,0;11,0
2026-08-04 17:02:48.124;178450,0;178505,0;178400,0;178400,0;4491,0;9792,0;1,45;23742,0;5995,0;-1;1;5;11,0;1,0;21,0;0;0;0;1;1,45;14283,0;0,3984078847611827;3,960300250208507;17,033333333333335;0,40281329923273657;475,3299999999997;1;1;1,0;3,0
2026-08-05 10:17:18.914;179550,0;179600,0;179450,0;179600,0;14973,0;12430,0;0,68;40539,0;12048,0;1;1;3;20,0;10,0;30,0;0;0;0;1;0,68;27403,0;0,3240336466119046;3,3647908366533863;10,283333333333333;0,3480565371024735;72,72;1;1;1,0;3,0
2026-08-05 10:28:06.115;179750,0;179800,0;179690,0;179800,0;12561,0;6942,0;0,3;27006,0;7200,0;1;1;7;12,0;2,0;22,0;0;0;0;1;0,3;19503,0;0,2778271495223284;3,7508333333333335;10,466666666666667;0,3069164265129683;83,31999999999998;1;1;0,0;1,0
2026-08-05 10:37:51.447;179750,0;179800,0;179690,0;179800,0;17563,0;14160,0;0,9;40495,0;10114,0;1;1;3;12,0;2,0;22,0;0;0;0;1;0,9;31723,0;0,21661933572045933;4,0038560411311055;10,616666666666667;0,3069164265129683;92,67999999999994;1;1;1,0;5,0
2026-08-05 11:15:53.337;180150,0;180200,0;180075,0;180200,0;15542,0;10372,0;0,42;35318,0;9050,0;1;1;11;15,0;5,0;25,0;0;0;0;1;0,42;25914,0;0,266266493006399;3,9025414364640882;11,25;0,27586206896551724;130,09999999999988;1;1;0,0;1,0
2026-08-05 12:58:56.590;178950,0;179015,0;178900,0;178900,0;15996,0;20075,0;3,1;51100,0;14246,0;-1;1;4;13,0;3,0;23,0;0;0;0;1;3,1;36071,0;0,2941095890410959;3,5869717815527165;12,966666666666667;0,28448275862068967;232,24999999999983;1;1;1,0;3,0
2026-08-05 14:37:08.627;178750,0;178845,0;178700,0;178700,0;60118,0;71857,0;10,77;191408,0;49755,0;-1;1;7;19,0;9,0;29,0;0;0;0;1;10,77;131975,0;0,31050426314469615;3,847010350718521;14,616666666666667;0,3669527896995708;330,13999999999976;1;1;1,0;5,0
2026-08-05 15:22:06.662;178750,0;178835,0;178700,0;178700,0;39166,0;53372,0;8,68;130392,0;33589,0;-1;1;4;17,0;7,0;27,0;0;0;0;1;8,68;92538,0;0,2903092214246273;3,8819851737175863;15,366666666666667;0,3669527896995708;375,0199999999998;1;1;1,0;3,0
2026-08-05 17:12:00.753;178250,0;178310,0;178200,0;178200,0;16414,0;26694,0;5,72;65228,0;15609,0;-1;1;4;12,0;2,0;22,0;0;0;0;1;5,72;43108,0;0,33911817011099527;4,178871164072009;17,2;0,4368029739776952;484,7199999999997;1;1;1,0;5,0
2026-08-06 10:04:42.638;176800,0;176870,0;176750,0;176750,0;8538,0;10722,0;0,63;28486,0;9042,0;-1;1;4;14,0;4,0;24,0;0;0;0;1;0,63;19260,0;0,3238783964052517;3,150409201504092;10,066666666666666;0,37532467532467534;60,41000000000003;1;1;0,0;1,0
