close_time,pattern,side,close,R,br0,br1,br2,wick0,openpos0,run_prev,aggdn0,aggdn1,daggdn,diverg0,aggt0,aggt_rel0,aggt_ratio01,agg_per_R,dur0,dur_rel0,dur_rel50,dur_ratio01,intens0,intens_rel,regime_dur,regime_aggt,hour,dow
2026-06-02 03:00:02,P2,-1,4482.5,3.27,0.840979,0.831804,0.703364,0.159021,0.840979,2,-0.005236,-0.081272,0.076036,-0.005236,6.352629,1.005263,1.012367,175.229358,5.663839,1.087486,1.087486,1.108888,1.096863,0.866871,5.580273,6.347389,3,2
2026-06-02 03:10:09,P1,1,4479.8,3.27,0.256881,0.908257,0.856269,0.743119,0.743119,2,-0.073073,-0.074627,0.001554,-0.073073,6.907755,2.407229,3.727612,305.504587,5.378911,1.172352,0.816926,4.103488,1.728036,1.952567,5.220694,6.030685,3,2
2026-06-02 03:51:07,P2,1,4483.91,3.27,0.749235,0.941896,0.474006,0.250765,0.250765,6,0.08642,-0.112676,0.199096,0.08642,5.783825,0.737201,2.28169,99.082569,4.438998,0.670198,0.35764,2.42369,1.583388,1.025612,4.835277,6.08791,3,2
2026-06-02 04:01:37,P2,1,4476.72,3.27,0.749235,1.0,0.678899,0.250765,0.250765,4,0.061947,-0.142857,0.204804,0.061947,4.736198,0.269368,1.153061,34.556575,2.690836,0.1283,0.072063,0.980454,2.221567,2.141437,4.683279,6.041444,4,2
2026-06-02 04:03:54,P1,-1,4483.61,3.27,0.330275,1.0,0.798165,0.669725,0.330275,4,0.183908,0.065868,0.11804,0.183908,5.164786,0.517088,1.041916,53.211009,3.29402,0.336118,0.160525,1.112106,2.041862,1.679638,4.359372,5.821566,4,2
2026-06-02 04:13:31,P2,-1,4486.99,3.27,0.902141,0.923547,0.48318,0.097859,0.902141,4,0.053892,-0.097143,0.151035,0.053892,5.123964,0.625468,0.954286,51.070336,3.257096,0.657617,0.260374,1.198656,2.039525,1.10511,3.662959,5.590987,4,2
2026-06-02 04:29:41,P2,-1,4489.17,3.27,0.859327,0.703364,0.993884,0.140673,0.859327,4,0.154472,-0.098039,0.252511,0.154472,4.820282,0.574766,0.803922,37.614679,3.244933,0.611766,0.40861,0.805619,1.78973,0.942836,3.721092,5.370638,4,2
2026-06-02 04:30:02,P1,1,4487.4,3.27,0.201835,0.743119,0.859327,0.798165,0.798165,2,0.223529,0.056604,0.166926,0.223529,4.454347,0.397196,1.603774,25.993884,2.298878,0.222355,0.167166,0.78997,2.349796,1.831456,3.721092,5.370638,4,2
2026-06-02 04:43:25,P2,1,4482.73,3.27,0.840979,0.938838,0.944954,0.159021,0.159021,3,-0.027888,-0.0111,-0.016789,-0.027888,6.22059,1.539877,0.506559,153.51682,4.534673,1.412757,1.810155,0.449006,1.86332,1.09601,4.193549,5.78996,4,2
2026-06-02 05:01:48,P2,-1,4477.61,3.27,0.788991,0.969419,0.93578,0.211009,0.788991,2,0.118343,-0.111111,0.229454,0.118343,5.826,1.27307,2.347222,103.363914,3.942901,1.199772,1.11273,2.238314,2.039149,1.09398,3.764636,5.585374,5,2
2026-06-02 07:20:29,P2,-1,4506.89,3.27,0.978593,0.923547,0.746177,0.021407,0.978593,7,0.06422,-0.093426,0.157646,0.06422,5.793014,0.416031,0.565744,100.0,4.611997,0.57711,0.757361,0.704323,1.454031,0.853088,5.157511,6.668228,7,2
2026-06-02 07:49:12,P2,-1,4512.56,3.27,0.782875,0.755352,0.688073,0.217125,0.782875,5,-0.029586,-0.194631,0.165045,-0.029586,5.826,0.423029,2.268456,103.363914,4.699826,0.441737,0.657657,2.786809,1.41171,0.930975,5.511774,6.684612,7,2
2026-06-02 08:10:08,P1,-1,4515.03,3.27,0.363914,0.385321,0.733945,0.636086,0.363914,2,-0.046851,-0.015957,-0.030894,-0.046851,7.593878,2.357482,5.279255,607.033639,6.548253,2.506352,4.371358,5.544257,1.347507,0.877835,5.631581,6.736967,8,2
2026-06-02 08:30:28,P2,-1,4522.45,3.27,0.761468,0.798165,0.761468,0.238532,0.761468,3,0.25,-0.1,0.35,0.25,4.290459,0.106825,0.45,22.018349,1.97116,0.03325,0.037525,0.385609,2.537845,3.558278,5.230218,6.514713,8,2
2026-06-02 08:37:47,P2,-1,4524.78,3.27,0.944954,0.752294,0.571865,0.055046,0.944954,2,-0.091907,-0.170455,0.078548,-0.091907,6.593045,1.123267,2.071023,222.93578,4.978498,1.229552,1.009528,2.96092,1.800639,1.393185,4.773427,6.476972,8,2
2026-06-02 09:00:03,P1,1,4519.32,3.27,0.477064,0.834862,0.7737,0.522936,0.522936,4,0.072758,0.047708,0.02505,0.072758,7.075809,1.821263,1.105706,361.46789,5.624941,2.046523,1.599338,1.067743,1.663669,1.054325,4.912567,6.476972,9,2
2026-06-02 09:25:09,P2,-1,4527.45,3.27,0.706422,0.978593,1.0,0.293578,0.706422,3,-0.020464,-0.035897,0.015434,-0.020464,6.598509,1.063089,1.879487,224.159021,5.120034,1.139201,1.059106,2.60445,1.687622,0.873346,4.990538,6.537416,9,2
2026-06-02 10:16:38,P2,-1,4538.3,3.27,0.899083,0.862385,0.385321,0.100917,0.899083,3,0.085595,0.087537,-0.001942,0.085595,6.173786,0.667596,0.355341,146.48318,4.802027,0.943506,0.925561,0.473726,1.602744,0.829734,4.859716,6.577166,10,2
2026-06-02 10:31:58,P1,1,4535.18,3.27,0.266055,0.746177,0.474006,0.733945,0.733945,3,0.13622,0.012068,0.124152,0.13622,6.854355,1.245233,0.761866,289.602446,5.414379,1.372019,1.531433,0.65481,1.655366,0.916471,5.099751,6.63529,10,2
2026-06-02 11:07:42,P2,-1,4536.11,3.27,0.984709,0.914373,0.730887,0.015291,0.984709,2,0.060606,-0.317919,0.378525,0.060606,5.983936,0.52071,2.289017,121.100917,4.359155,0.44315,0.476383,2.6613,1.813216,1.078845,5.165854,6.63529,11,2
2026-06-02 12:33:32,P1,1,4525.17,3.27,0.314985,0.440367,0.431193,0.685015,0.685015,5,0.036638,0.014006,0.022632,0.036638,6.834109,0.83906,1.29972,283.792049,4.949462,0.537683,0.764495,1.32954,2.031286,1.392474,5.566666,7.009409,12,2
2026-06-02 12:58:33,P1,-1,4528.18,3.27,0.318043,0.804281,0.455657,0.681957,0.318043,3,0.055292,-0.041667,0.096959,0.055292,7.144407,0.999211,1.551471,387.155963,6.02869,1.361516,2.052643,2.082255,1.400372,0.677,5.720962,7.145196,12,2
2026-06-02 13:26:36,P1,1,4527.79,3.27,0.449541,0.685015,0.75841,0.550459,0.550459,2,0.018721,-0.01375,0.032471,0.018721,7.156956,1.011839,0.80125,392.04893,5.664532,0.961238,1.361482,0.571506,1.697423,1.041741,5.703931,7.145196,13,2
2026-06-02 14:29:59,P1,1,4529.96,3.27,0.486239,0.93578,0.376147,0.513761,0.513761,2,0.098474,0.043894,0.05458,0.098474,7.96728,2.493731,1.253368,881.957187,6.78916,2.696925,2.93654,1.397327,1.447107,0.917708,5.798956,7.054018,14,2
2026-06-02 15:26:04,P1,-1,4530.94,3.27,0.486239,0.547401,0.688073,0.513761,0.486239,4,-0.050847,-0.111317,0.06047,-0.050847,5.46806,0.2,0.218924,72.171254,3.789607,0.126557,0.140136,0.194915,1.865325,1.53939,5.836728,7.074117,15,2
2026-06-02 15:31:07,P1,1,4524.86,3.27,0.492355,1.0,0.477064,0.507645,0.507645,4,0.0375,-0.1,0.1375,0.0375,5.771441,0.317146,2.0,97.859327,3.685975,0.147204,0.128707,2.09606,2.222416,2.050622,5.580296,6.917706,15,2
2026-06-02 15:40:31,P2,1,4526.5,3.27,0.770642,0.987768,1.0,0.229358,0.229358,3,0.067367,-0.3,0.367367,0.067367,7.042286,2.528761,11.43,349.541284,5.155388,1.877,0.89756,14.558915,2.032265,1.237025,4.530759,6.115892,15,2
2026-06-02 15:57:24,P2,1,4517.34,3.27,0.83792,0.764526,0.626911,0.16208,0.16208,6,-0.019329,-0.071804,0.052475,-0.019329,6.891626,1.74911,1.721541,300.611621,5.209929,1.835688,1.035952,1.926375,1.856094,0.936854,4.607063,6.33328,15,2
2026-06-02 16:09:01,P1,1,4516.63,3.27,0.474006,0.547401,0.697248,0.525994,0.525994,4,0.067114,0.026455,0.040659,0.067114,5.700444,0.530249,1.57672,91.131498,3.358916,0.279848,0.203714,1.576532,2.462631,1.752164,4.607063,6.33328,16,2
2026-06-02 16:15:07,P2,1,4514.98,3.27,0.978593,1.0,0.48318,0.021407,0.021407,2,-0.055495,-0.3,0.244505,-0.055495,6.824374,1.591342,11.4875,281.039755,4.897093,1.252616,1.010347,17.143963,2.068756,1.144834,4.673744,6.360439,16,2
2026-06-02 16:42:36,P1,-1,4511.23,3.27,0.275229,0.834862,0.443425,0.724771,0.275229,2,0.067857,0.008963,0.058894,0.067857,7.021976,1.584158,1.434059,342.507645,4.83957,1.50636,1.42693,1.457213,2.295596,1.175364,4.433872,6.562444,16,2
2026-06-02 17:00:09,P1,1,4501.25,3.27,0.17737,0.712538,0.489297,0.82263,0.82263,5,-0.02439,-0.04,0.01561,-0.02439,4.418841,0.130469,0.468571,25.076453,2.189976,0.103675,0.089283,0.243181,2.427804,1.221468,4.350762,6.444926,17,2
2026-06-02 17:16:39,P2,1,4500.15,3.27,0.899083,1.0,0.752294,0.100917,0.100917,4,0.037383,-0.327586,0.364969,0.037383,5.370638,0.56168,1.844828,65.443425,3.116311,0.4312,0.306683,1.825053,2.391,1.201986,3.931963,5.945421,17,2
2026-06-02 17:19:39,P2,1,4495.74,3.27,0.905199,0.880734,0.82263,0.094801,0.094801,3,0.029207,-0.101562,0.13077,0.029207,6.579251,2.496528,2.808594,219.877676,4.43895,2.33982,1.190235,3.274484,2.260892,0.998772,3.604574,5.666427,17,2
2026-06-02 17:27:24,P1,-1,4494.08,3.27,0.35474,0.544343,0.87156,0.64526,0.35474,2,0.068935,0.082707,-0.013772,0.068935,7.019297,2.831432,8.398496,341.590214,4.782328,2.674907,1.790994,6.707195,2.345219,1.096876,3.812346,5.980151,17,2
2026-06-02 17:40:57,P2,-1,4501.33,3.27,0.868502,0.782875,0.847095,0.131498,0.868502,4,-0.00446,-0.044922,0.040462,-0.00446,7.022868,1.944493,1.094727,342.813456,5.174991,2.727237,2.315103,1.178575,1.998333,0.747615,4.181424,6.358708,17,2
2026-06-02 18:12:00,P2,-1,4504.93,3.27,0.874618,0.932722,0.507645,0.125382,0.874618,2,0.014108,-0.194915,0.209023,0.014108,7.095064,1.146527,5.105932,368.501529,5.608625,1.772006,3.099378,6.317858,1.692659,0.70517,5.039339,6.958448,18,2
2026-06-02 18:43:24,P2,1,4503.28,3.27,0.938838,0.978593,0.602446,0.061162,0.061162,3,0.102919,0.042328,0.060591,0.102919,6.480045,0.825095,1.722222,199.082569,4.827433,0.856588,1.050227,2.012835,1.833327,1.009175,4.981083,6.672033,18,2
2026-06-02 18:48:53,P1,-1,4503.85,3.27,0.336391,0.510703,0.938838,0.663609,0.336391,2,-0.022222,-0.044575,0.022353,-0.022222,5.888878,0.456274,0.302775,110.091743,4.366646,0.537772,0.649894,0.310261,1.727843,0.903763,4.981083,6.672033,18,2
2026-06-02 19:42:54,P1,1,4489.43,3.27,0.357798,0.587156,0.844037,0.642202,0.642202,3,0.016287,-0.101222,0.117509,0.016287,7.51915,2.321361,0.900733,563.302752,5.989422,2.329338,2.564528,1.065352,1.727399,0.961444,5.147163,6.677713,19,2
2026-06-02 20:43:21,P2,1,4485.18,3.27,0.877676,1.0,0.896024,0.122324,0.122324,3,-0.058762,-0.239766,0.181004,-0.058762,7.553287,1.691216,11.146199,582.874618,5.978752,1.628109,2.148905,17.362142,1.764425,0.993829,5.492922,7.028201,20,2
2026-06-02 21:45:30,P1,1,4481.94,3.27,0.455657,0.831804,0.828746,0.544343,0.544343,4,-0.006116,-0.012085,0.005968,-0.006116,6.484635,0.665649,0.987915,200.0,4.995163,0.60009,0.738089,1.200299,1.697113,1.008196,5.503128,6.891118,21,2
2026-06-02 21:58:05,P1,-1,4487.27,3.27,0.088685,1.0,0.718654,0.911315,0.088685,3,0.04484,0.066176,-0.021337,0.04484,7.248504,1.627099,2.582721,429.663609,6.084176,1.791134,2.25184,2.765966,1.437178,0.787491,5.503128,6.762151,21,2
2026-06-02 22:43:55,P2,1,4486.6,3.27,0.712538,0.874618,0.525994,0.287462,0.287462,2,-0.013333,0.049455,-0.062788,-0.013333,7.313887,1.220504,1.257334,458.715596,5.924194,1.189831,1.541444,1.346638,1.613768,1.081668,5.75089,7.114769,22,2
2026-06-02 23:50:37,P1,-1,4487.86,3.27,0.284404,0.669725,0.712538,0.715596,0.284404,2,0.023622,0.041538,-0.017916,0.023622,8.245647,3.100081,0.841803,1165.137615,7.759379,7.472633,9.032665,1.412561,0.965653,0.463567,5.75089,7.114769,23,2
2026-06-03 01:46:11,P1,1,4487.03,3.27,0.455657,1.0,0.486239,0.544343,0.544343,2,0.049327,-0.163636,0.212964,0.049327,5.411646,0.196303,4.054545,68.195719,3.587041,0.102603,0.122923,7.301393,1.994482,2.198762,5.838774,7.036148,1,3
2026-06-03 02:05:03,P2,1,4485.7,3.27,0.993884,0.880734,0.792049,0.006116,0.006116,2,0.269841,-0.099698,0.369539,0.269841,4.158883,0.133192,0.190332,19.266055,3.016319,0.093237,0.071259,0.163124,1.445682,1.29066,5.343494,6.161207,2,3
2026-06-03 02:11:10,P1,1,4478.27,3.27,0.486239,1.0,0.278287,0.513761,0.513761,4,0.103448,-0.132075,0.235524,0.103448,4.983607,0.461783,1.367925,44.342508,2.765816,0.124347,0.057605,0.896784,2.373674,3.452415,4.793822,5.752573,2,3
2026-06-03 02:20:08,P2,1,4472.37,3.27,0.746177,1.0,0.834862,0.253823,0.253823,2,0.094017,-0.005714,0.099731,0.094017,4.770685,0.45,0.668571,35.779817,2.698202,0.203375,0.087164,0.585379,2.245573,2.422734,4.235779,5.56452,2,3
2026-06-03 02:29:29,P1,1,4465.14,3.27,0.006116,0.795107,0.703364,0.993884,0.993884,2,0.109827,0.016949,0.092877,0.109827,5.849325,1.022157,1.172881,105.810398,3.813395,0.761492,0.299938,1.145043,2.175851,1.669822,4.080592,5.827474,2,3
2026-06-03 02:33:25,P2,1,4465.72,3.27,0.969419,1.0,0.51682,0.030581,0.030581,2,0.151515,-0.022321,0.173837,0.151515,5.446737,0.712963,0.515625,70.642202,4.415715,1.404955,0.622509,0.864262,1.34182,0.532854,4.080592,5.783825,2,3
2026-06-03 02:45:46,P1,-1,4471.83,3.27,0.357798,0.782875,0.917431,0.642202,0.357798,3,0.052411,0.033557,0.018854,0.052411,6.169611,1.31405,0.800336,145.87156,4.510046,1.203539,0.949673,0.749446,1.841242,1.010435,4.327016,5.897154,2,3
2026-06-03 03:07:50,P2,-1,4476.64,3.27,0.987768,0.920489,0.770642,0.012232,0.987768,3,0.096296,-0.027926,0.124222,0.096296,6.006353,0.89701,0.269282,123.853211,4.60957,1.033228,1.050158,0.291831,1.623886,0.86703,4.577213,6.114788,3,3
2026-06-03 03:24:33,P1,-1,4479.16,3.27,0.388379,0.941896,0.217125,0.611621,0.388379,2,0.060423,-0.037037,0.09746,0.060423,6.496775,1.252602,1.066023,202.446483,5.277921,1.747598,2.025727,0.91571,1.480589,0.771766,4.723486,6.271933,3,3
2026-06-03 03:46:07,P1,-1,4493.39,3.27,0.345566,0.681957,0.966361,0.654434,0.345566,6,0.044689,-0.0,0.044689,0.044689,7.219642,2.20517,4.347134,417.431193,5.685523,1.672084,2.89846,4.281223,1.731589,1.243555,5.173732,6.429719,3,3
2026-06-03 04:00:29,P1,1,4485.31,3.27,0.256881,0.626911,0.850153,0.743119,0.743119,3,0.024876,-0.034483,0.059358,0.024876,5.308268,0.3216,0.577586,61.46789,3.205142,0.122646,0.230791,0.269677,2.25084,2.422844,5.267366,6.43935,4,3
2026-06-03 04:03:02,P2,1,4476.65,3.27,0.831804,0.792049,0.840979,0.168196,0.168196,4,0.028112,-0.141104,0.169217,0.028112,6.212606,1.202899,3.055215,152.293578,4.048754,0.50493,0.585248,3.752815,2.286597,2.335392,4.723415,6.028279,4,3
2026-06-03 04:08:46,P1,1,4470.2,3.27,0.238532,0.825688,0.810398,0.761468,0.761468,2,0.031161,-0.053763,0.084925,0.031161,6.561031,2.098068,1.265233,215.902141,4.397888,1.285513,0.870209,1.163177,2.281804,1.157288,4.150236,5.821566,4,3
2026-06-03 04:13:39,P1,1,4472.04,3.27,0.214067,0.892966,0.651376,0.785933,0.785933,2,0.035928,-0.044444,0.080373,0.035928,5.814131,1.109635,1.855556,102.140673,3.902801,1.182787,0.525535,1.698366,2.064427,0.890096,3.73861,5.710427,4,3
2026-06-03 04:25:45,P1,1,4467.23,3.27,0.051988,0.363914,0.40367,0.948012,0.948012,3,0.02924,-0.005128,0.034368,0.02924,6.242223,1.059917,1.315385,156.880734,4.237925,1.046432,0.752797,1.097386,2.141823,1.085249,4.193209,6.184149,4,3
2026-06-03 04:31:23,P2,-1,4469.89,3.27,0.923547,1.0,0.840979,0.076453,0.923547,3,0.129213,-0.309091,0.438304,0.129213,5.877736,0.724313,6.472727,108.868502,3.80515,0.64003,0.517252,6.906461,2.208652,1.259045,4.243346,6.199494,4,3
2026-06-03 04:41:02,P1,1,4468.03,3.27,0.379205,0.844037,0.905199,0.620795,0.620795,2,0.005208,-0.070588,0.075797,0.005208,5.953243,0.729345,0.564706,117.431193,4.17075,0.79696,0.806318,0.403892,1.949078,0.983472,4.39456,6.268149,4,3
2026-06-03 05:18:24,P2,-1,4478.01,3.27,0.993884,0.834862,0.623853,0.006116,0.993884,2,0.036675,-0.076543,0.113218,0.036675,6.708084,1.650858,2.019753,250.152905,5.563033,2.055226,3.471932,2.538521,1.423315,0.768617,4.846688,6.207583,5,3
