Data;tipo;dir;preco_virada;bricks_anteriores;bricks_novos;cont_apos_2;len_seq;next_len;price_move_seq;Quantity;Trades
2026-07-28 09:00:52.936;Pivô de Alta → Baixa (venda);-1;177250;3;3;1;3;5;100;118;29
2026-07-28 09:00:53.553;Pivô de Baixa → Alta (compra);1;177250;3;5;3;5;3;200;1890;418
2026-07-28 09:00:55.002;Pivô de Alta → Baixa (venda);-1;177350;5;3;1;3;11;100;2764;427
2026-07-28 09:00:56.878;Pivô de Baixa → Alta (compra);1;177350;3;11;9;11;9;500;4016;617
2026-07-28 09:01:00.439;Pivô de Alta → Baixa (venda);-1;177750;11;9;7;9;4;400;743;135
2026-07-28 09:01:01.765;Pivô de Baixa → Alta (compra);1;177450;9;4;2;4;1;150;3496;680
2026-07-28 09:01:03.945;Pivô de Baixa → Alta (compra);1;177600;1;6;4;6;3;250;3312;462
2026-07-28 09:01:05.852;Pivô de Alta → Baixa (venda);-1;177750;6;3;1;3;2;100;1849;356
2026-07-28 09:01:07.211;Pivô de Baixa → Alta (compra);1;177750;3;2;0;2;1;50;2059;454
2026-07-28 09:01:08.704;Pivô de Baixa → Alta (compra);1;177800;1;6;4;6;6;250;6941;1325
2026-07-28 09:01:22.643;Pivô de Alta → Baixa (venda);-1;177950;6;6;4;6;1;250;12440;1907
2026-07-28 09:01:38.086;Pivô de Baixa → Alta (compra);1;177800;1;3;1;3;2;100;3046;496
2026-07-28 09:01:44.633;Pivô de Alta → Baixa (venda);-1;177800;3;2;0;2;2;50;5415;937
2026-07-28 09:01:52.422;Pivô de Baixa → Alta (compra);1;177850;2;2;0;2;10;50;3245;425
2026-07-28 09:01:56.488;Pivô de Alta → Baixa (venda);-1;177800;2;10;8;10;2;450;2970;400
2026-07-28 09:02:12.580;Pivô de Baixa → Alta (compra);1;177450;10;2;0;2;1;50;7918;1073
2026-07-28 09:02:16.504;Pivô de Baixa → Alta (compra);1;177500;1;5;3;5;1;200;9442;1478
2026-07-28 09:02:22.886;Pivô de Baixa → Alta (compra);1;177700;1;3;1;3;1;100;4388;627
2026-07-28 09:02:26.201;Pivô de Baixa → Alta (compra);1;177800;1;3;1;3;1;100;9374;1686
2026-07-28 09:02:45.811;Pivô de Alta → Baixa (venda);-1;177800;1;2;0;2;12;50;29039;3296
2026-07-28 09:03:06.067;Pivô de Baixa → Alta (compra);1;177850;2;12;10;12;1;550;11583;1409
2026-07-28 09:03:39.905;Pivô de Alta → Baixa (venda);-1;178300;1;4;2;4;3;150;1590;204
2026-07-28 09:03:40.893;Pivô de Baixa → Alta (compra);1;178250;4;3;1;3;1;100;22470;3519
2026-07-28 09:03:51.949;Pivô de Baixa → Alta (compra);1;178350;1;2;0;2;3;50;3343;444
2026-07-28 09:03:53.282;Pivô de Alta → Baixa (venda);-1;178300;2;3;1;3;3;100;14006;2158
2026-07-28 09:04:04.996;Pivô de Baixa → Alta (compra);1;178300;3;3;1;3;1;100;5695;835
2026-07-28 09:04:15.555;Pivô de Baixa → Alta (compra);1;178400;1;4;2;4;4;150;5418;724
2026-07-28 09:04:40.628;Pivô de Alta → Baixa (venda);-1;178450;4;4;2;4;9;150;23188;3303
2026-07-28 09:05:08.812;Pivô de Baixa → Alta (compra);1;178400;4;9;7;9;8;400;8484;946
2026-07-28 09:05:57.650;Pivô de Alta → Baixa (venda);-1;178700;9;8;6;8;5;350;11576;1230
2026-07-28 09:07:09.756;Pivô de Baixa → Alta (compra);1;178450;8;5;3;5;5;200;24147;2872
2026-07-28 09:07:53.642;Pivô de Alta → Baixa (venda);-1;178550;5;5;3;5;9;200;11872;1255
2026-07-28 09:09:04.598;Pivô de Baixa → Alta (compra);1;178450;5;9;7;9;4;400;30253;3306
2026-07-28 09:13:06.226;Pivô de Alta → Baixa (venda);-1;178750;9;4;2;4;9;150;93158;9967
2026-07-28 09:16:09.077;Pivô de Baixa → Alta (compra);1;178700;4;9;7;9;1;400;23856;2464
2026-07-28 09:21:11.589;Pivô de Baixa → Alta (compra);1;179100;1;2;0;2;3;50;54313;4331
2026-07-28 09:25:01.478;Pivô de Alta → Baixa (venda);-1;179050;2;3;1;3;10;100;29398;2015
2026-07-28 09:25:39.392;Pivô de Baixa → Alta (compra);1;179050;3;10;8;10;6;450;55563;5988
2026-07-28 09:29:05.207;Pivô de Alta → Baixa (venda);-1;179400;10;6;4;6;1;250;10636;735
2026-07-28 09:31:31.891;Pivô de Baixa → Alta (compra);1;179250;1;3;1;3;2;100;20785;2314
2026-07-28 09:33:26.883;Pivô de Alta → Baixa (venda);-1;179250;3;2;0;2;2;50;41341;3661
2026-07-28 09:34:32.507;Pivô de Baixa → Alta (compra);1;179300;2;2;0;2;3;50;22988;2243
2026-07-28 09:35:15.390;Pivô de Alta → Baixa (venda);-1;179250;2;3;1;3;1;100;38843;3428
2026-07-28 09:37:19.204;Pivô de Alta → Baixa (venda);-1;179150;1;11;9;11;11;500;24179;2998
2026-07-28 09:44:30.695;Pivô de Baixa → Alta (compra);1;178750;11;11;9;11;3;500;49161;3981
2026-07-28 09:53:06.849;Pivô de Alta → Baixa (venda);-1;179150;11;3;1;3;2;100;70271;6434
2026-07-28 09:57:01.713;Pivô de Baixa → Alta (compra);1;179150;3;2;0;2;5;50;47987;4562
2026-07-28 09:59:03.363;Pivô de Alta → Baixa (venda);-1;179100;2;5;3;5;2;200;18660;1832
2026-07-28 10:00:17.764;Pivô de Baixa → Alta (compra);1;179000;5;2;0;2;2;50;53641;3776
2026-07-28 10:00:44.056;Pivô de Alta → Baixa (venda);-1;178950;2;2;0;2;5;50;16373;1154
2026-07-28 10:01:08.495;Pivô de Baixa → Alta (compra);1;179000;2;5;3;5;1;200;10562;827
2026-07-28 10:01:35.225;Pivô de Baixa → Alta (compra);1;179200;1;7;5;7;1;300;8069;843
2026-07-28 10:05:23.395;Pivô de Baixa → Alta (compra);1;179500;1;3;1;3;1;100;47039;3678
2026-07-28 10:08:20.952;Pivô de Alta → Baixa (venda);-1;179500;1;18;16;18;2;850;7541;603
2026-07-28 10:14:08.624;Pivô de Baixa → Alta (compra);1;178750;18;2;0;2;4;50;13568;875
2026-07-28 10:14:23.087;Pivô de Alta → Baixa (venda);-1;178700;2;4;2;4;1;150;26762;2143
2026-07-28 10:17:40.194;Pivô de Baixa → Alta (compra);1;178650;1;2;0;2;2;50;22284;1760
2026-07-28 10:18:16.261;Pivô de Alta → Baixa (venda);-1;178600;2;2;0;2;4;50;9034;553
2026-07-28 10:18:44.606;Pivô de Baixa → Alta (compra);1;178650;2;4;2;4;15;150;22762;1510
2026-07-28 10:20:30.905;Pivô de Alta → Baixa (venda);-1;178700;4;15;13;15;1;700;69339;5727
2026-07-28 10:29:07.131;Pivô de Alta → Baixa (venda);-1;178000;1;3;1;3;3;100;28703;2029
2026-07-28 10:30:03.924;Pivô de Baixa → Alta (compra);1;178000;3;3;1;3;6;100;11602;907
2026-07-28 10:30:15.904;Pivô de Alta → Baixa (venda);-1;178000;3;6;4;6;3;250;54723;3844
2026-07-28 10:31:24.560;Pivô de Baixa → Alta (compra);1;177850;6;3;1;3;1;100;23986;1629
2026-07-28 10:32:16.467;Pivô de Baixa → Alta (compra);1;177950;1;9;7;9;4;400;20582;1627
2026-07-28 10:34:22.447;Pivô de Alta → Baixa (venda);-1;178250;9;4;2;4;5;150;18398;1659
2026-07-28 10:34:53.141;Pivô de Baixa → Alta (compra);1;178200;4;5;3;5;8;200;19715;1422
2026-07-28 10:35:08.712;Pivô de Alta → Baixa (venda);-1;178300;5;8;6;8;2;350;43255;3237
2026-07-28 10:36:41.665;Pivô de Baixa → Alta (compra);1;178050;8;2;0;2;4;50;31964;2186
2026-07-28 10:37:25.837;Pivô de Alta → Baixa (venda);-1;178000;2;4;2;4;1;150;26117;2267
2026-07-28 10:40:24.109;Pivô de Alta → Baixa (venda);-1;177850;1;6;4;6;3;250;19277;1707
2026-07-28 10:42:09.484;Pivô de Baixa → Alta (compra);1;177700;6;3;1;3;3;100;30130;1858
2026-07-28 10:42:28.483;Pivô de Alta → Baixa (venda);-1;177700;3;3;1;3;3;100;29638;2793
2026-07-28 10:43:35.482;Pivô de Baixa → Alta (compra);1;177700;3;3;1;3;2;100;25360;1865
2026-07-28 10:45:50.436;Pivô de Alta → Baixa (venda);-1;177700;3;2;0;2;1;50;40359;3121
2026-07-28 10:47:14.464;Pivô de Alta → Baixa (venda);-1;177650;1;3;1;3;3;100;13095;1025
2026-07-28 10:47:53.421;Pivô de Baixa → Alta (compra);1;177650;3;3;1;3;4;100;24569;1375
2026-07-28 10:49:58.339;Pivô de Alta → Baixa (venda);-1;177650;3;4;2;4;2;150;13326;961
2026-07-28 10:51:10.929;Pivô de Baixa → Alta (compra);1;177600;4;2;0;2;1;50;75936;6024
2026-07-28 10:55:11.312;Pivô de Baixa → Alta (compra);1;177650;1;4;2;4;1;150;52358;4361
2026-07-28 11:00:16.462;Pivô de Baixa → Alta (compra);1;177800;1;3;1;3;1;100;18818;1658
2026-07-28 11:01:39.914;Pivô de Baixa → Alta (compra);1;177900;1;2;0;2;2;50;20133;1661
2026-07-28 11:02:12.398;Pivô de Alta → Baixa (venda);-1;177850;2;2;0;2;15;50;53123;4144
2026-07-28 11:03:08.322;Pivô de Baixa → Alta (compra);1;177900;2;15;13;15;2;700;21909;2059
2026-07-28 11:12:01.676;Pivô de Alta → Baixa (venda);-1;178500;15;2;0;2;1;50;34462;2931
2026-07-28 11:13:50.464;Pivô de Alta → Baixa (venda);-1;178450;1;2;0;2;2;50;26903;2093
2026-07-28 11:14:31.030;Pivô de Baixa → Alta (compra);1;178500;2;2;0;2;13;50;54167;4310
2026-07-28 11:16:14.355;Pivô de Alta → Baixa (venda);-1;178450;2;13;11;13;6;600;12018;1053
2026-07-28 11:20:31.405;Pivô de Baixa → Alta (compra);1;177950;13;6;4;6;1;250;55829;4096
2026-07-28 11:26:19.111;Pivô de Baixa → Alta (compra);1;178200;1;3;1;3;1;100;64189;6290
2026-07-28 11:34:06.887;Pivô de Alta → Baixa (venda);-1;178200;1;3;1;3;1;100;26442;2135
2026-07-28 11:40:29.091;Pivô de Baixa → Alta (compra);1;178200;1;4;2;4;1;150;15149;1255
2026-07-28 11:49:35.281;Pivô de Alta → Baixa (venda);-1;178250;1;7;5;7;1;300;62037;5990
2026-07-28 12:01:05.226;Pivô de Alta → Baixa (venda);-1;177950;1;3;1;3;3;100;55435;4531
2026-07-28 12:03:46.419;Pivô de Baixa → Alta (compra);1;177950;3;3;1;3;3;100;131263;10797
2026-07-28 12:10:03.198;Pivô de Alta → Baixa (venda);-1;177950;3;3;1;3;4;100;29789;1780
2026-07-28 12:11:36.038;Pivô de Baixa → Alta (compra);1;177950;3;4;2;4;8;150;19097;1442
2026-07-28 12:12:36.478;Pivô de Alta → Baixa (venda);-1;178000;4;8;6;8;5;350;26010;2015
2026-07-28 12:18:01.861;Pivô de Baixa → Alta (compra);1;177750;8;5;3;5;2;200;190261;14808
2026-07-28 12:31:58.089;Pivô de Alta → Baixa (venda);-1;177850;5;2;0;2;9;50;48644;4716
2026-07-28 12:37:27.198;Pivô de Baixa → Alta (compra);1;177900;2;9;7;9;7;400;113231;9534
2026-07-28 13:00:30.800;Pivô de Alta → Baixa (venda);-1;178200;9;7;5;7;4;300;69210;6200
2026-07-28 13:07:41.125;Pivô de Baixa → Alta (compra);1;178000;7;4;2;4;3;150;89863;8477
2026-07-28 13:14:49.241;Pivô de Alta → Baixa (venda);-1;178050;4;3;1;3;3;100;69439;6171
2026-07-28 13:24:34.283;Pivô de Baixa → Alta (compra);1;178050;3;3;1;3;4;100;145772;12635
2026-07-28 13:38:36.159;Pivô de Alta → Baixa (venda);-1;178050;3;4;2;4;4;150;19490;1588
2026-07-28 13:46:44.296;Pivô de Baixa → Alta (compra);1;178000;4;4;2;4;2;150;138767;12039
2026-07-28 14:01:16.905;Pivô de Alta → Baixa (venda);-1;178050;4;2;0;2;1;50;48692;4332
2026-07-28 14:12:58.284;Pivô de Alta → Baixa (venda);-1;178000;1;3;1;3;3;100;42440;3870
2026-07-28 14:17:35.211;Pivô de Baixa → Alta (compra);1;178000;3;3;1;3;4;100;51703;4402
2026-07-28 14:20:55.263;Pivô de Alta → Baixa (venda);-1;178000;3;4;2;4;2;150;34978;2291
2026-07-28 14:31:37.956;Pivô de Baixa → Alta (compra);1;177950;4;2;0;2;6;50;67433;4845
2026-07-28 14:35:16.887;Pivô de Alta → Baixa (venda);-1;177900;2;6;4;6;1;250;21967;1889
2026-07-28 15:00:51.057;Pivô de Alta → Baixa (venda);-1;177650;1;6;4;6;3;250;79132;6837
2026-07-28 15:11:59.328;Pivô de Baixa → Alta (compra);1;177500;6;3;1;3;2;100;134598;11027
2026-07-28 15:23:06.667;Pivô de Alta → Baixa (venda);-1;177500;3;2;0;2;2;50;61685;5220
2026-07-28 15:28:07.684;Pivô de Baixa → Alta (compra);1;177550;2;2;0;2;5;50;57703;4861
2026-07-28 15:33:21.955;Pivô de Alta → Baixa (venda);-1;177500;2;5;3;5;5;200;33359;2231
2026-07-28 15:54:30.765;Pivô de Baixa → Alta (compra);1;177400;5;5;3;5;4;200;147354;13163
2026-07-28 16:23:51.909;Pivô de Alta → Baixa (venda);-1;177500;5;4;2;4;1;150;70001;6769
2026-07-28 16:50:03.608;Pivô de Baixa → Alta (compra);1;177450;1;2;0;2;1;50;91676;6836
2026-07-28 17:00:10.149;Pivô de Baixa → Alta (compra);1;177500;1;6;4;6;1;250;21443;1667
2026-07-28 17:22:12.433;Pivô de Baixa → Alta (compra);1;177750;1;4;2;4;4;150;65187;6442
2026-07-28 17:43:26.228;Pivô de Alta → Baixa (venda);-1;177800;4;4;2;4;2;150;38296;4167
2026-07-28 17:55:39.454;Pivô de Baixa → Alta (compra);1;177750;4;2;0;2;1;50;27582;3527
2026-07-28 18:21:19.078;Pivô de Alta → Baixa (venda);-1;177700;1;2;0;2;5;50;7070;914
2026-07-28 18:31:12.242;Pivô de Baixa → Alta (compra);1;177750;2;5;3;5;1;200;19399;61
2026-07-29 09:00:53.978;Pivô de Baixa → Alta (compra);1;177950;1;4;2;4;6;150;1869;325
2026-07-29 09:00:55.303;Pivô de Alta → Baixa (venda);-1;178000;4;6;4;6;1;250;5262;1019
2026-07-29 09:00:59.178;Pivô de Baixa → Alta (compra);1;177850;1;11;9;11;1;500;5361;909
2026-07-29 09:01:05.472;Pivô de Baixa → Alta (compra);1;178350;1;5;3;5;4;200;1647;307
2026-07-29 09:01:07.676;Pivô de Alta → Baixa (venda);-1;178450;5;4;2;4;1;150;1554;351
2026-07-29 09:01:08.986;Pivô de Alta → Baixa (venda);-1;178300;1;2;0;2;2;50;425;96
2026-07-29 09:01:09.903;Pivô de Baixa → Alta (compra);1;178350;2;2;0;2;2;50;5096;849
2026-07-29 09:01:12.201;Pivô de Alta → Baixa (venda);-1;178300;2;2;0;2;1;50;4055;758
2026-07-29 09:01:22.291;Pivô de Alta → Baixa (venda);-1;178250;1;3;1;3;1;100;6243;929
2026-07-29 09:01:32.078;Pivô de Alta → Baixa (venda);-1;178150;1;5;3;5;7;200;2474;450
2026-07-29 09:01:39.860;Pivô de Baixa → Alta (compra);1;178050;5;7;5;7;4;300;10974;1590
2026-07-29 09:01:50.697;Pivô de Alta → Baixa (venda);-1;178250;7;4;2;4;1;150;637;93
2026-07-29 09:02:03.299;Pivô de Alta → Baixa (venda);-1;178100;1;15;13;15;1;700;3965;487
2026-07-29 09:02:22.257;Pivô de Baixa → Alta (compra);1;177500;1;5;3;5;1;200;6651;1264
2026-07-29 09:02:31.930;Pivô de Alta → Baixa (venda);-1;177600;1;3;1;3;2;100;9947;1468
2026-07-29 09:02:46.600;Pivô de Baixa → Alta (compra);1;177600;3;2;0;2;6;50;5539;779
2026-07-29 09:02:51.896;Pivô de Alta → Baixa (venda);-1;177550;2;6;4;6;8;250;5824;698
2026-07-29 09:03:05.687;Pivô de Baixa → Alta (compra);1;177400;6;8;6;8;1;350;6507;980
2026-07-29 09:03:33.106;Pivô de Alta → Baixa (venda);-1;177650;1;4;2;4;2;150;4656;585
2026-07-29 09:03:46.926;Pivô de Baixa → Alta (compra);1;177600;4;2;0;2;1;50;11701;1476
2026-07-29 09:03:57.639;Pivô de Baixa → Alta (compra);1;177650;1;6;4;6;2;250;5805;706
2026-07-29 09:04:24.270;Pivô de Alta → Baixa (venda);-1;177800;6;2;0;2;1;50;11724;1476
2026-07-29 09:06:00.515;Pivô de Alta → Baixa (venda);-1;177750;1;2;0;2;1;50;24090;2196
2026-07-29 09:06:52.800;Pivô de Alta → Baixa (venda);-1;177700;1;4;2;4;2;150;20934;2052
2026-07-29 09:08:24.656;Pivô de Baixa → Alta (compra);1;177650;4;2;0;2;3;50;33849;3547
2026-07-29 09:09:23.787;Pivô de Alta → Baixa (venda);-1;177600;2;3;1;3;1;100;5842;528
2026-07-29 09:10:17.279;Pivô de Baixa → Alta (compra);1;177600;1;2;0;2;1;50;37733;4045
2026-07-29 09:12:14.902;Pivô de Baixa → Alta (compra);1;177650;1;2;0;2;7;50;23770;2481
2026-07-29 09:13:04.058;Pivô de Alta → Baixa (venda);-1;177600;2;7;5;7;3;300;80812;7910
2026-07-29 09:17:11.872;Pivô de Baixa → Alta (compra);1;177400;7;3;1;3;2;100;34738;3641
2026-07-29 09:18:45.910;Pivô de Alta → Baixa (venda);-1;177400;3;2;0;2;4;50;61370;5738
2026-07-29 09:20:16.909;Pivô de Baixa → Alta (compra);1;177450;2;4;2;4;2;150;30044;3071
2026-07-29 09:22:46.771;Pivô de Alta → Baixa (venda);-1;177500;4;2;0;2;5;50;52280;5179
2026-07-29 09:25:21.351;Pivô de Baixa → Alta (compra);1;177550;2;5;3;5;6;200;37371;3492
2026-07-29 09:28:11.875;Pivô de Alta → Baixa (venda);-1;177650;5;6;4;6;4;250;52427;5439
2026-07-29 09:31:12.499;Pivô de Baixa → Alta (compra);1;177500;6;4;2;4;1;150;28728;2434
2026-07-29 09:38:24.072;Pivô de Baixa → Alta (compra);1;177650;1;3;1;3;1;100;61311;6626
2026-07-29 09:51:53.430;Pivô de Baixa → Alta (compra);1;177750;1;4;2;4;10;150;65796;7153
2026-07-29 10:00:00.646;Pivô de Alta → Baixa (venda);-1;177800;4;10;8;10;3;450;20427;1756
2026-07-29 10:01:02.532;Pivô de Baixa → Alta (compra);1;177450;10;3;1;3;2;100;20210;1671
2026-07-29 10:02:00.190;Pivô de Alta → Baixa (venda);-1;177450;3;2;0;2;1;50;17783;1595
2026-07-29 10:05:36.030;Pivô de Alta → Baixa (venda);-1;177400;1;4;2;4;2;150;57769;5294
2026-07-29 10:08:07.565;Pivô de Baixa → Alta (compra);1;177350;4;2;0;2;5;50;100385;9039
2026-07-29 10:10:24.246;Pivô de Alta → Baixa (venda);-1;177300;2;5;3;5;1;200;17552;1404
2026-07-29 10:13:36.392;Pivô de Alta → Baixa (venda);-1;177100;1;4;2;4;3;150;15434;1094
2026-07-29 10:15:26.412;Pivô de Baixa → Alta (compra);1;177050;4;3;1;3;6;100;11733;792
2026-07-29 10:18:49.232;Pivô de Alta → Baixa (venda);-1;177050;3;6;4;6;1;250;55833;4129
2026-07-29 10:21:02.755;Pivô de Alta → Baixa (venda);-1;176800;1;4;2;4;4;150;76892;6141
2026-07-29 10:25:32.974;Pivô de Baixa → Alta (compra);1;176750;4;4;2;4;1;150;20349;1880
2026-07-29 10:29:17.697;Pivô de Baixa → Alta (compra);1;176900;1;5;3;5;6;200;30038;2198
2026-07-29 10:30:20.248;Pivô de Alta → Baixa (venda);-1;177000;5;6;4;6;6;250;12991;874
2026-07-29 10:30:35.919;Pivô de Baixa → Alta (compra);1;176850;6;6;4;6;1;250;23595;1692
2026-07-29 10:32:00.711;Pivô de Baixa → Alta (compra);1;177100;1;3;1;3;11;100;14705;879
2026-07-29 10:32:09.902;Pivô de Alta → Baixa (venda);-1;177100;3;11;9;11;2;500;50223;3603
2026-07-29 10:35:32.374;Pivô de Baixa → Alta (compra);1;176700;11;2;0;2;2;50;48877;3849
2026-07-29 10:36:03.185;Pivô de Alta → Baixa (venda);-1;176650;2;2;0;2;1;50;66334;5297
2026-07-29 10:38:21.757;Pivô de Baixa → Alta (compra);1;176700;1;2;0;2;12;50;39097;3277
2026-07-29 10:39:54.377;Pivô de Alta → Baixa (venda);-1;176650;2;12;10;12;1;550;37479;3115
2026-07-29 10:52:01.992;Pivô de Alta → Baixa (venda);-1;176100;1;5;3;5;1;200;57933;4686
2026-07-29 10:56:01.797;Pivô de Alta → Baixa (venda);-1;175900;1;3;1;3;10;100;28579;2063
2026-07-29 10:57:29.890;Pivô de Baixa → Alta (compra);1;175900;3;10;8;10;4;450;31177;2272
2026-07-29 11:01:36.843;Pivô de Alta → Baixa (venda);-1;176250;10;4;2;4;2;150;52864;4180
2026-07-29 11:03:58.107;Pivô de Baixa → Alta (compra);1;176200;4;2;0;2;4;50;40918;3046
2026-07-29 11:05:10.536;Pivô de Alta → Baixa (venda);-1;176150;2;4;2;4;2;150;88519;6984
2026-07-29 11:13:45.845;Pivô de Baixa → Alta (compra);1;176100;4;2;0;2;1;50;36612;2579
2026-07-29 11:15:50.288;Pivô de Baixa → Alta (compra);1;176150;1;3;1;3;1;100;36741;3039
2026-07-29 11:25:31.151;Pivô de Alta → Baixa (venda);-1;176150;1;11;9;11;2;500;96939;7695
2026-07-29 11:43:48.903;Pivô de Baixa → Alta (compra);1;175750;11;2;0;2;1;50;70701;4799
2026-07-29 11:46:11.810;Pivô de Baixa → Alta (compra);1;175800;1;3;1;3;2;100;41933;3361
2026-07-29 11:52:07.158;Pivô de Alta → Baixa (venda);-1;175800;3;2;0;2;2;50;104900;8198
2026-07-29 11:56:06.143;Pivô de Baixa → Alta (compra);1;175850;2;2;0;2;1;50;109836;8895
2026-07-29 12:03:07.063;Pivô de Baixa → Alta (compra);1;175900;1;4;2;4;1;150;55635;4461
2026-07-29 12:16:20.763;Pivô de Alta → Baixa (venda);-1;175950;1;3;1;3;2;100;76596;6372
2026-07-29 12:22:15.083;Pivô de Baixa → Alta (compra);1;175950;3;2;0;2;4;50;223207;18598
2026-07-29 12:35:44.495;Pivô de Alta → Baixa (venda);-1;175900;2;4;2;4;1;150;56336;4801
2026-07-29 13:00:01.826;Pivô de Alta → Baixa (venda);-1;175750;1;8;6;8;3;350;56649;4448
2026-07-29 13:15:10.420;Pivô de Baixa → Alta (compra);1;175500;8;3;1;3;2;100;119781;9452
2026-07-29 13:26:58.232;Pivô de Alta → Baixa (venda);-1;175500;3;2;0;2;3;50;117345;9658
2026-07-29 13:51:55.940;Pivô de Baixa → Alta (compra);1;175550;2;3;1;3;4;100;30663;2569
2026-07-29 13:56:45.063;Pivô de Alta → Baixa (venda);-1;175550;3;4;2;4;1;150;39901;3357
2026-07-29 14:04:50.654;Pivô de Alta → Baixa (venda);-1;175400;1;2;0;2;2;50;60660;4361
2026-07-29 14:07:31.942;Pivô de Baixa → Alta (compra);1;175450;2;2;0;2;5;50;296758;22768
2026-07-29 14:21:54.901;Pivô de Alta → Baixa (venda);-1;175400;2;5;3;5;2;200;80767;6286
2026-07-29 14:30:52.824;Pivô de Baixa → Alta (compra);1;175300;5;2;0;2;3;50;35088;2741
2026-07-29 14:33:15.886;Pivô de Alta → Baixa (venda);-1;175250;2;3;1;3;10;100;32125;2418
2026-07-29 14:52:43.728;Pivô de Baixa → Alta (compra);1;175250;3;10;8;10;5;450;86339;7676
2026-07-29 15:00:04.113;Pivô de Alta → Baixa (venda);-1;175600;10;5;3;5;5;200;12545;967
2026-07-29 15:00:07.939;Pivô de Baixa → Alta (compra);1;175500;5;5;3;5;6;200;4278;460
2026-07-29 15:00:12.117;Pivô de Alta → Baixa (venda);-1;175600;5;6;4;6;1;250;4784;488
2026-07-29 15:00:17.536;Pivô de Alta → Baixa (venda);-1;175350;1;2;0;2;7;50;63;8
2026-07-29 15:00:18.184;Pivô de Baixa → Alta (compra);1;175400;2;7;5;7;1;300;4370;556
2026-07-29 15:00:41.238;Pivô de Baixa → Alta (compra);1;175700;1;4;2;4;3;150;1239;157
2026-07-29 15:00:48.855;Pivô de Alta → Baixa (venda);-1;175750;4;3;1;3;3;100;8094;793
2026-07-29 15:01:13.181;Pivô de Baixa → Alta (compra);1;175750;3;3;1;3;2;100;8075;687
2026-07-29 15:01:37.144;Pivô de Alta → Baixa (venda);-1;175750;3;2;0;2;2;50;24119;2150
2026-07-29 15:02:14.374;Pivô de Baixa → Alta (compra);1;175800;2;2;0;2;5;50;4361;269
2026-07-29 15:02:17.284;Pivô de Alta → Baixa (venda);-1;175750;2;5;3;5;3;200;8539;608
2026-07-29 15:08:01.537;Pivô de Baixa → Alta (compra);1;175650;5;3;1;3;2;100;60118;5333
2026-07-29 15:11:52.496;Pivô de Alta → Baixa (venda);-1;175650;3;2;0;2;1;50;49536;4221
2026-07-29 15:15:15.653;Pivô de Alta → Baixa (venda);-1;175600;1;10;8;10;5;450;29365;2631
2026-07-29 15:27:10.927;Pivô de Baixa → Alta (compra);1;175250;10;5;3;5;5;200;27534;1966
2026-07-29 15:30:25.134;Pivô de Alta → Baixa (venda);-1;175350;5;5;3;5;2;200;42391;2928
2026-07-29 15:31:33.319;Pivô de Baixa → Alta (compra);1;175250;5;2;0;2;4;50;10209;542
2026-07-29 15:31:37.591;Pivô de Alta → Baixa (venda);-1;175200;2;4;2;4;1;150;22468;1561
2026-07-29 15:32:42.167;Pivô de Baixa → Alta (compra);1;175150;1;4;2;4;2;150;15445;1178
2026-07-29 15:33:38.410;Pivô de Alta → Baixa (venda);-1;175200;4;2;0;2;4;50;48154;3960
2026-07-29 15:35:17.710;Pivô de Baixa → Alta (compra);1;175250;2;4;2;4;1;150;37794;3183
2026-07-29 15:37:32.289;Pivô de Baixa → Alta (compra);1;175400;1;3;1;3;1;100;19413;1567
2026-07-29 15:39:38.841;Pivô de Baixa → Alta (compra);1;175500;1;4;2;4;2;150;8747;494
2026-07-29 15:40:35.428;Pivô de Alta → Baixa (venda);-1;175550;4;2;0;2;6;50;73655;5638
2026-07-29 15:42:22.055;Pivô de Baixa → Alta (compra);1;175600;2;6;4;6;1;250;15787;1099
2026-07-29 15:46:17.977;Pivô de Baixa → Alta (compra);1;175850;1;4;2;4;1;150;39050;3217
2026-07-29 15:50:18.202;Pivô de Baixa → Alta (compra);1;176000;1;4;2;4;3;150;73487;5772
2026-07-29 15:54:03.436;Pivô de Alta → Baixa (venda);-1;176050;4;3;1;3;5;100;64794;5548
2026-07-29 15:57:12.643;Pivô de Baixa → Alta (compra);1;176050;3;5;3;5;1;200;16971;1274
2026-07-29 16:00:50.948;Pivô de Baixa → Alta (compra);1;176250;1;5;3;5;15;200;28665;2023
2026-07-29 16:02:01.307;Pivô de Alta → Baixa (venda);-1;176350;5;15;13;15;3;700;43573;3148
2026-07-29 16:09:41.458;Pivô de Baixa → Alta (compra);1;175750;15;3;1;3;1;100;65842;5084
2026-07-29 16:12:30.634;Pivô de Baixa → Alta (compra);1;175850;1;3;1;3;14;100;74081;5728
2026-07-29 16:15:53.275;Pivô de Alta → Baixa (venda);-1;175850;3;14;12;14;1;650;41707;3373
2026-07-29 16:24:08.017;Pivô de Alta → Baixa (venda);-1;175200;1;3;1;3;5;100;20171;1866
2026-07-29 16:27:08.084;Pivô de Baixa → Alta (compra);1;175200;3;5;3;5;9;200;96383;8091
2026-07-29 16:32:12.265;Pivô de Alta → Baixa (venda);-1;175300;5;9;7;9;5;400;9136;521
2026-07-29 16:34:02.488;Pivô de Baixa → Alta (compra);1;175000;9;5;3;5;3;200;25606;1971
2026-07-29 16:36:59.137;Pivô de Alta → Baixa (venda);-1;175100;5;3;1;3;2;100;28296;2099
