Data;Abertura;Maxima;Minima;Fechamento;BarDurationF;Quantity;Trades;Simbolo;dir;wick_upper;wick_lower;wick_total;body;streak_id;streak_len;streak_pos;is_virada;prev_streak_len;sucesso;len_nova;vol;negocios;duracao;wick_up;wick_dn;wick_tot;vol_rel;neg_rel;vol_ant;neg_ant;wick_ant;bricks_ant;tipo
2026-07-13 09:15:11.078;179750;179830;179700;179700;0,49;29346;2549;WIN$N;-1;80;0;80;50;3082;2;1;True;3,0;True;2;29346;2549;0,49;80;0;80;1,748784324942792;1,5568313687167898;6414,0;262,0;10,0;3;Venda (alta→baixa)
2026-07-13 09:15:46.944;179700;179750;179645;179750;0,32;9484;1146;WIN$N;1;0;55;55;50;3083;7;1;True;2,0;True;7;9484;1146;0,32;0;55;55;0,5943175124390581;0,7271112239071126;6593,0;532,0;35,0;2;Compra (baixa→alta)
2026-07-13 09:17:24.428;180000;180075;179950;179950;0,45;32649;3024;WIN$N;-1;75;0;75;50;3084;1;1;True;7,0;False;1;32649;3024;0,45;75;0;75;1,9715341602154564;2,1419464513387165;14940,0;1274,0;15,0;7;Venda (alta→baixa)
2026-07-13 09:17:51.985;180000;180050;179905;180050;1,14;47927;4690;WIN$N;1;0;95;95;50;3085;1;1;True;1,0;False;1;47927;4690;1,14;0;95;95;2,6021402626735366;2,8845562457715723;32649,0;3024,0;75,0;1;Compra (baixa→alta)
2026-07-13 09:19:00.574;180000;180065;179950;179950;0,66;28143;2867;WIN$N;-1;65;0;65;50;3086;6;1;True;1,0;True;6;28143;2867;0,66;65;0;65;1,3679380556352165;1,54189523502205;47927,0;4690,0;95,0;1;Venda (alta→baixa)
2026-07-13 09:20:12.347;179750;179800;179680;179800;0,58;35673;3297;WIN$N;1;0;70;70;50;3087;1;1;True;6,0;False;1;35673;3297;0,58;0;70;70;1,6404396210797387;1,6537921348314608;15701,0;1355,0;25,0;6;Compra (baixa→alta)
2026-07-13 09:20:47.369;179750;179815;179700;179700;0,6;20389;2088;WIN$N;-1;65;0;65;50;3088;2;1;True;1,0;True;2;20389;2088;0,6;65;0;65;0,9146781870628821;1,006265060240964;35673,0;3297,0;70,0;1;Venda (alta→baixa)
2026-07-13 09:21:43.637;179700;179750;179615;179750;0,46;28105;2347;WIN$N;1;0;85;85;50;3089;1;1;True;2,0;False;1;28105;2347;0,46;0;85;85;1,4676240208877285;1,3676359186527591;21062,0;1778,0;55,0;2;Compra (baixa→alta)
2026-07-13 09:22:11.418;179700;179770;179650;179650;0,93;26048;2477;WIN$N;-1;70;0;70;50;3090;3;1;True;1,0;True;3;26048;2477;0,93;70;0;70;1,3752540851614266;1,476954266293006;28105,0;2347,0;85,0;1;Venda (alta→baixa)
2026-07-13 09:24:46.373;179600;179650;179540;179650;0,14;13361;1170;WIN$N;1;0;60;60;50;3091;7;1;True;3,0;True;7;13361;1170;0,14;0;60;60;0,5820416982496492;0,5612856800191892;7759,0;401,0;0,0;3;Compra (baixa→alta)
2026-07-13 09:30:07.004;179900;180000;179850;179850;0,88;49989;4918;WIN$N;-1;100;0;100;50;3092;2;1;True;7,0;True;2;49989;4918;0,88;100;0;100;1,690862597330555;1,81650291792864;19095,0;1898,0;50,0;7;Venda (alta→baixa)
2026-07-13 09:32:37.800;179850;179900;179775;179900;0,43;18955;1676;WIN$N;1;0;75;75;50;3093;1;1;True;2,0;False;1;18955;1676;0,43;0;75;75;0,595559772772974;0,5725608089641979;57997,0;5535,0;65,0;2;Compra (baixa→alta)
2026-07-13 09:33:03.926;179850;179920;179800;179800;0,18;9242;879;WIN$N;-1;70;0;70;50;3094;2;1;True;1,0;True;2;9242;879;0,18;70;0;70;0,2941878638752455;0,30330216348642214;18955,0;1676,0;75,0;1;Venda (alta→baixa)
2026-07-13 09:36:29.518;179800;179850;179725;179850;0,72;29411;2104;WIN$N;1;0;75;75;50;3095;7;1;True;2,0;True;7;29411;2104;0,72;0;75;75;0,9978659084817414;0,7871011185514946;79964,0;7975,0;75,0;2;Compra (baixa→alta)
2026-07-13 09:42:10.856;180100;180160;180050;180050;0,39;34185;2695;WIN$N;-1;60;0;60;50;3096;2;1;True;7,0;True;2;34185;2695;0,39;60;0;60;1,0747532799074426;0,9692501348678295;15569,0;1283,0;45,0;7;Venda (alta→baixa)
2026-07-13 09:42:46.491;180050;180100;179950;180100;1,68;66041;6051;WIN$N;1;0;100;100;50;3097;1;1;True;2,0;False;1;66041;6051;1,68;0;100;100;2,1416711527360697;2,326234045825004;13454,0;1010,0;5,0;2;Compra (baixa→alta)
2026-07-13 09:44:27.554;180050;180115;180000;180000;0,32;20438;1743;WIN$N;-1;65;0;65;50;3098;1;1;True;1,0;False;1;20438;1743;0,32;65;0;65;0,6826570114466463;0,6795056722934779;66041,0;6051,0;100,0;1;Venda (alta→baixa)
2026-07-13 09:44:47.092;180050;180100;179985;180100;0,3;14584;1266;WIN$N;1;0;65;65;50;3099;1;1;True;1,0;False;1;14584;1266;0,3;0;65;65;0,5767185096429517;0,5927521303492836;20438,0;1743,0;65,0;1;Compra (baixa→alta)
2026-07-13 09:45:05.149;180050;180105;180000;180000;0,52;14174;1626;WIN$N;-1;55;0;55;50;3100;2;1;True;1,0;True;2;14174;1626;0,52;55;0;55;0,5539077185207765;0,733026778469029;14584,0;1266,0;65,0;1;Venda (alta→baixa)
2026-07-13 09:45:39.600;180000;180050;179900;180050;1,53;65650;5994;WIN$N;1;0;100;100;50;3101;2;1;True;2,0;True;2;65650;5994;1,53;0;100;100;2,5138712851951555;2,634377884235046;6004,0;406,0;0,0;2;Compra (baixa→alta)
2026-07-13 09:47:55.695;180050;180120;180000;180000;0,98;32248;3214;WIN$N;-1;70;0;70;50;3102;1;1;True;2,0;False;1;32248;3214;0,98;70;0;70;1,0971506336650505;1,2005976839745984;27147,0;2765,0;20,0;2;Venda (alta→baixa)
2026-07-13 09:48:54.600;180050;180100;179990;180100;0,37;13116;1163;WIN$N;1;0;60;60;50;3103;1;1;True;1,0;False;1;13116;1163;0,37;0;60;60;0,48069311285073446;0,46081305967192326;32248,0;3214,0;70,0;1;Compra (baixa→alta)
2026-07-13 09:49:16.885;180050;180120;180000;180000;1,36;35927;3653;WIN$N;-1;70;0;70;50;3104;4;1;True;1,0;True;4;35927;3653;1,36;70;0;70;1,216507691422109;1,3102112549765073;13116,0;1163,0;60,0;1;Venda (alta→baixa)
2026-07-13 09:52:06.204;179900;179950;179815;179950;0,46;28592;2376;WIN$N;1;0;85;85;50;3105;6;1;True;4,0;True;6;28592;2376;0,46;0;85;85;0,9815175898717491;0,9119871032126817;33612,0;2713,0;30,0;4;Compra (baixa→alta)
2026-07-13 09:55:19.621;180150;180220;180100;180100;1,33;49930;5184;WIN$N;-1;70;0;70;50;3106;2;1;True;6,0;True;2;49930;5184;1,33;70;0;70;1,7519974455154408;2,188080364680061;15359,0;737,0;0,0;6;Venda (alta→baixa)
2026-07-13 09:56:40.955;180100;180150;180030;180150;1,44;45260;4091;WIN$N;1;0;70;70;50;3107;1;1;True;2,0;False;1;45260;4091;1,44;0;70;70;1,5678911413804093;1,6888210039630118;7427,0;210,0;15,0;2;Compra (baixa→alta)
2026-07-13 09:58:07.841;180100;180155;180050;180050;0,21;7872;766;WIN$N;-1;55;0;55;50;3108;1;1;True;1,0;False;1;7872;766;0,21;55;0;55;0,2993975537029149;0,34385240382457244;45260,0;4091,0;70,0;1;Venda (alta→baixa)
2026-07-13 09:58:20.612;180100;180150;180030;180150;1,46;34483;3487;WIN$N;1;0;70;70;50;3109;2;1;True;1,0;True;2;34483;3487;1,46;0;70;70;1,2827590311696717;1,4909355224901657;7872,0;766,0;55,0;1;Compra (baixa→alta)
2026-07-13 10:00:00.202;180150;180245;180100;180100;0,45;51023;3651;WIN$N;-1;95;0;95;50;3110;4;1;True;2,0;True;4;51023;3651;0,45;95;0;95;2,0093965863532897;1,7264860263867217;13150,0;1006,0;30,0;2;Venda (alta→baixa)
2026-07-13 10:00:43.603;180000;180050;179945;180050;0,25;15772;1432;WIN$N;1;0;55;55;50;3111;2;1;True;4,0;True;2;15772;1432;0,25;0;55;55;0,7015358885513364;0,808628381049184;15838,0;1060,0;25,0;4;Compra (baixa→alta)
2026-07-13 10:01:01.522;180050;180125;180000;180000;0,19;19721;1430;WIN$N;-1;75;0;75;50;3112;6;1;True;2,0;True;6;19721;1430;0,19;75;0;75;1,0083651201079897;0,942339373970346;3719,0;337,0;5,0;2;Venda (alta→baixa)
2026-07-13 10:02:13.516;179800;179850;179735;179850;0,21;13550;1333;WIN$N;1;0;65;65;50;3113;1;1;True;6,0;False;1;13550;1333;0,21;0;65;65;0,7093349526761035;0,9018334348149653;67932,0;5713,0;90,0;6;Compra (baixa→alta)
2026-07-13 10:02:26.660;179800;179900;179750;179750;0,66;35208;2959;WIN$N;-1;100;0;100;50;3114;1;1;True;1,0;False;1;35208;2959;0,66;100;0;100;1,6734317518560413;1,773980815347722;13550,0;1333,0;65,0;1;Venda (alta→baixa)
2026-07-13 10:03:06.591;179800;179850;179715;179850;0,51;46602;3233;WIN$N;1;0;85;85;50;3115;4;1;True;1,0;True;4;46602;3233;0,51;0;85;85;1,931897323649388;1,749364211893296;35208,0;2959,0;100,0;1;Compra (baixa→alta)
2026-07-13 10:04:11.760;179950;180040;179900;179900;3,23;141496;12307;WIN$N;-1;90;0;90;50;3116;6;1;True;4,0;True;6;141496;12307;3,23;90;0;90;3,649955502818155;3,9886566196726623;25926,0;1758,0;60,0;4;Venda (alta→baixa)
2026-07-13 10:09:40.734;179700;179750;179605;179750;0,52;49655;3878;WIN$N;1;0;95;95;50;3117;7;1;True;6,0;True;7;49655;3878;0,52;0;95;95;1,2231048709895929;1,2223412973586334;30440,0;2262,0;50,0;6;Compra (baixa→alta)
2026-07-13 10:11:20.354;180000;180090;179950;179950;1,57;87263;7120;WIN$N;-1;90;0;90;50;3118;1;1;True;7,0;False;1;87263;7120;1,57;90;0;90;2,8693041699821786;3,1437654539032143;7596,0;329,0;0,0;7;Venda (alta→baixa)
2026-07-13 10:12:55.131;180000;180050;179940;180050;0,17;10186;702;WIN$N;1;0;60;60;50;3119;3;1;True;1,0;True;3;10186;702;0,17;0;60;60;0,3306734883358547;0,3016111707841031;87263,0;7120,0;90,0;1;Compra (baixa→alta)
2026-07-13 10:13:26.708;180100;180165;180050;180050;0,57;27129;2628;WIN$N;-1;65;0;65;50;3120;5;1;True;3,0;True;5;27129;2628;0,57;65;0;65;0,9888535728345021;1,2459700360326191;16646,0;1026,0;15,0;3;Venda (alta→baixa)
2026-07-13 10:15:06.453;179900;179950;179830;179950;0,88;39533;3475;WIN$N;1;0;70;70;50;3121;2;1;True;5,0;True;2;39533;3475;0,88;0;70;70;1,4925097026533172;1,6306898169873298;16959,0;1000,0;25,0;5;Compra (baixa→alta)
2026-07-13 10:16:02.432;179950;180030;179900;179900;0,66;36059;3035;WIN$N;-1;80;0;80;50;3122;4;1;True;2,0;True;4;36059;3035;0,66;80;0;80;1,7136679022906567;1,792993442429255;6934,0;404,0;15,0;2;Venda (alta→baixa)
2026-07-13 10:19:33.178;179800;179850;179700;179850;1,45;73534;6665;WIN$N;1;0;100;100;50;3123;3;1;True;4,0;True;3;73534;6665;1,45;0;100;100;2,2480930616487567;2,419940454578462;47450,0;3991,0;80,0;4;Compra (baixa→alta)
2026-07-13 10:21:24.040;179900;179965;179850;179850;1,23;47410;3966;WIN$N;-1;65;0;65;50;3124;11;1;True;3,0;True;11;47410;3966;1,23;65;0;65;1,3611985207984014;1,3493926712258855;20786,0;1486,0;30,0;3;Venda (alta→baixa)
2026-07-13 10:27:39.516;179400;179450;179345;179450;0,13;19868;1626;WIN$N;1;0;55;55;50;3125;4;1;True;11,0;True;4;19868;1626;0,13;0;55;55;0,9272759518720072;1,0263855573791187;10718,0;679,0;5,0;11;Compra (baixa→alta)
2026-07-13 10:29:13.466;179550;179625;179500;179500;0,36;25613;2195;WIN$N;-1;75;0;75;50;3126;1;1;True;4,0;False;1;25613;2195;0,36;75;0;75;1,0315468974655353;1,1810599946193165;9569,0;680,0;0,0;4;Venda (alta→baixa)
2026-07-13 10:29:35.472;179550;179600;179455;179600;0,72;51850;4272;WIN$N;1;0;95;95;50;3127;4;1;True;1,0;True;4;51850;4272;0,72;0;95;95;2,0816605106793;2,278886162381308;25613,0;2195,0;75,0;1;Compra (baixa→alta)
2026-07-13 10:30:24.543;179700;179780;179650;179650;0,65;62995;4852;WIN$N;-1;80;0;80;50;3128;1;1;True;4,0;False;1;62995;4852;0,65;80;0;80;2,2878819795018557;2,316653934300993;8776,0;389,0;0,0;4;Venda (alta→baixa)
2026-07-13 10:31:03.817;179700;179750;179610;179750;0,33;24199;1828;WIN$N;1;0;90;90;50;3129;2;1;True;1,0;True;2;24199;1828;0,33;0;90;90;0,8652605006561235;0,8644660928780857;62995,0;4852,0;80,0;1;Compra (baixa→alta)
2026-07-13 10:31:24.517;179750;179850;179700;179700;0,34;35677;2736;WIN$N;-1;100;0;100;50;3130;2;1;True;2,0;True;2;35677;2736;0,34;100;0;100;1,4689630752001053;1,4970453053184505;3494,0;73,0;10,0;2;Venda (alta→baixa)
2026-07-13 10:32:19.875;179700;179750;179640;179750;0,71;24770;2208;WIN$N;1;0;60;60;50;3131;4;1;True;2,0;True;4;24770;2208;0,71;0;60;60;0,9187208379386826;1,0881671677098221;37154,0;2682,0;45,0;2;Compra (baixa→alta)
2026-07-13 10:34:14.905;179850;179920;179800;179800;0,35;29529;2289;WIN$N;-1;70;0;70;50;3132;6;1;True;4,0;True;6;29529;2289;0,35;70;0;70;1,0141289117234937;1,0384248967926324;12671,0;718,0;10,0;4;Venda (alta→baixa)
2026-07-13 10:35:44.790;179600;179650;179540;179650;0,27;26402;2288;WIN$N;1;0;60;60;50;3133;1;1;True;6,0;False;1;26402;2288;0,27;0;60;60;1,1995838122975289;1,428749843886599;7459,0;353,0;0,0;6;Compra (baixa→alta)
2026-07-13 10:36:01.545;179600;179700;179550;179550;0,74;35885;3136;WIN$N;-1;100;0;100;50;3134;10;1;True;1,0;True;10;35885;3136;0,74;100;0;100;1,7847639794492274;2,1253812267028125;26402,0;2288,0;60,0;1;Venda (alta→baixa)
2026-07-13 10:39:36.750;179150;179200;179060;179200;0,1;24612;1709;WIN$N;1;0;90;90;50;3135;2;1;True;10,0;True;2;24612;1709;0,1;0;90;90;0,9637101195044403;0,9282998370450842;9465,0;282,0;10,0;10;Compra (baixa→alta)
2026-07-13 10:40:04.445;179200;179255;179150;179150;0,53;29905;2770;WIN$N;-1;55;0;55;50;3136;2;1;True;2,0;True;2;29905;2770;0,53;55;0;55;1,4050526454268248;1,7686119269569658;31438,0;2652,0;70,0;2;Venda (alta→baixa)
2026-07-13 10:40:51.226;179150;179200;179060;179200;0,28;31033;2143;WIN$N;1;0;90;90;50;3137;1;1;True;2,0;False;1;31033;2143;0,28;0;90;90;1,3983616012689029;1,2748364069006544;18396,0;1490,0;35,0;2;Compra (baixa→alta)
2026-07-13 10:41:08.195;179150;179205;179100;179100;0,37;14793;1390;WIN$N;-1;55;0;55;50;3138;3;1;True;1,0;True;3;14793;1390;0,37;55;0;55;0,6878321639303101;0,8231183750814236;31033,0;2143,0;90,0;1;Venda (alta→baixa)
2026-07-13 10:42:03.871;179050;179100;178955;179100;0,85;58944;4595;WIN$N;1;0;95;95;50;3139;6;1;True;3,0;True;6;58944;4595;0,85;0;95;95;2,222163578443385;2,2428857324156786;37615,0;2845,0;50,0;3;Compra (baixa→alta)
2026-07-13 10:44:27.173;179300;179385;179250;179250;0,68;41468;3465;WIN$N;-1;85;0;85;50;3140;1;1;True;6,0;False;1;41468;3465;0,68;85;0;85;1,445623527115028;1,600979531488241;25062,0;1768,0;60,0;6;Venda (alta→baixa)
2026-07-13 10:45:08.229;179300;179350;179245;179350;0,42;17331;1436;WIN$N;1;0;55;55;50;3141;2;1;True;1,0;True;2;17331;1436;0,42;0;55;55;0,5988804036075884;0,6620867720964544;41468,0;3465,0;85,0;1;Compra (baixa→alta)
2026-07-13 10:46:02.313;179350;179430;179300;179300;0,5;39741;2834;WIN$N;-1;80;0;80;50;3142;2;1;True;2,0;True;2;39741;2834;0,5;80;0;80;1,289233194810756;1,2312103571118254;25791,0;1951,0;70,0;2;Venda (alta→baixa)
2026-07-13 10:47:03.994;179300;179350;179215;179350;0,51;23354;1797;WIN$N;1;0;85;85;50;3143;2;1;True;2,0;True;2;23354;1797;0,51;0;85;85;0,8262953986590479;0,8395234758234057;22596,0;1901,0;50,0;2;Compra (baixa→alta)
2026-07-13 10:48:11.781;179350;179415;179300;179300;0,68;25037;2182;WIN$N;-1;65;0;65;50;3144;5;1;True;2,0;True;5;25037;2182;0,68;65;0;65;1,00399400097845;1,096757979391807;19410,0;2093,0;30,0;2;Venda (alta→baixa)
2026-07-13 10:50:43.238;179150;179200;179080;179200;0,5;39027;3250;WIN$N;1;0;70;70;50;3145;8;1;True;5,0;True;8;39027;3250;0,5;0;70;70;1,5863731332363198;1,6309529783710544;13406,0;913,0;25,0;5;Compra (baixa→alta)
2026-07-13 10:54:41.140;179500;179585;179450;179450;1,89;84828;7739;WIN$N;-1;85;0;85;50;3146;1;1;True;8,0;False;1;84828;7739;1,89;85;0;85;2,58711869369232;2,820232498815641;21358,0;1766,0;30,0;8;Venda (alta→baixa)
2026-07-13 10:56:34.637;179500;179550;179425;179550;0,85;39341;2927;WIN$N;1;0;75;75;50;3147;1;1;True;1,0;False;1;39341;2927;0,85;0;75;75;1,1118899104349376;0,99371923272789;84828,0;7739,0;85,0;1;Compra (baixa→alta)
2026-07-13 10:57:26.227;179500;179575;179450;179450;0,81;39114;3058;WIN$N;-1;75;0;75;50;3148;7;1;True;1,0;True;7;39114;3058;0,81;75;0;75;1,1052024820009718;1,0450056385196322;39341,0;2927,0;75,0;1;Venda (alta→baixa)
2026-07-13 11:02:30.066;179200;179250;179145;179250;0,92;33211;3015;WIN$N;1;0;55;55;50;3149;2;1;True;7,0;True;2;33211;3015;0,92;0;55;55;0,777576684171956;0,8552221024564588;52491,0;4556,0;65,0;7;Compra (baixa→alta)
2026-07-13 11:03:30.698;179250;179335;179200;179200;0,83;34534;3218;WIN$N;-1;85;0;85;50;3150;3;1;True;2,0;True;3;34534;3218;0,83;85;0;85;0,9960715542454328;1,1411347517730497;9228,0;394,0;20,0;2;Venda (alta→baixa)
2026-07-13 11:05:53.732;179150;179200;179065;179200;0,78;37532;3281;WIN$N;1;0;85;85;50;3151;1;1;True;3,0;False;1;37532;3281;0,78;0;85;85;1,216647703144703;1,2515257857796767;56431,0;5555,0;75,0;3;Compra (baixa→alta)
2026-07-13 11:06:40.772;179150;179250;179100;179100;0,9;41942;3657;WIN$N;-1;100;0;100;50;3152;1;1;True;1,0;False;1;41942;3657;0,9;100;0;100;1,295049773979201;1,3002204366066985;37532,0;3281,0;85,0;1;Venda (alta→baixa)
2026-07-13 11:07:35.221;179150;179200;179050;179200;0,95;36800;3389;WIN$N;1;0;100;100;50;3153;1;1;True;1,0;False;1;36800;3389;0,95;0;100;100;1,1014039907936992;1,1603780045196193;41942,0;3657,0;100,0;1;Compra (baixa→alta)
2026-07-13 11:08:32.479;179150;179220;179100;179100;1,27;35434;3400;WIN$N;-1;70;0;70;50;3154;1;1;True;1,0;False;1;35434;3400;1,27;70;0;70;1,019897705129423;1,0946907498631637;36800,0;3389,0;100,0;1;Venda (alta→baixa)
2026-07-13 11:09:48.947;179150;179200;179080;179200;0,68;24652;2244;WIN$N;1;0;70;70;50;3155;3;1;True;1,0;True;3;24652;2244;0,68;0;70;70;0,7713681364757125;0,7806031933767003;35434,0;3400,0;70,0;1;Compra (baixa→alta)
2026-07-13 11:11:23.052;179250;179345;179200;179200;2,23;70897;6270;WIN$N;-1;95;0;95;50;3156;2;1;True;3,0;True;2;70897;6270;2,23;95;0;95;2,0155851983260553;1,9863773166481862;22583,0;1701,0;35,0;3;Venda (alta→baixa)
2026-07-13 11:13:55.743;179200;179250;179115;179250;1,39;49890;4032;WIN$N;1;0;85;85;50;3157;1;1;True;2,0;False;1;49890;4032;1,39;0;85;85;1,420444839249718;1,3119021279364873;15849,0;1286,0;10,0;2;Compra (baixa→alta)
2026-07-13 11:15:19.572;179200;179255;179150;179150;0,69;17839;1811;WIN$N;-1;55;0;55;50;3158;8;1;True;1,0;True;8;17839;1811;0,69;55;0;55;0,5380729033133757;0,6188490978676873;49890,0;4032,0;85,0;1;Venda (alta→baixa)
2026-07-13 11:16:50.792;178850;178900;178750;178900;0,11;40677;2527;WIN$N;1;0;100;100;50;3159;2;1;True;8,0;True;2;40677;2527;0,11;0;100;100;1,9594496950778924;1,9133792685696978;19763,0;1149,0;70,0;8;Compra (baixa→alta)
2026-07-13 11:16:59.621;178900;179000;178850;178850;0,46;66190;4660;WIN$N;-1;100;0;100;50;3160;4;1;True;2,0;True;4;66190;4660;0,46;100;0;100;3,090420117845904;3,6785601515629933;8123,0;644,0;30,0;2;Venda (alta→baixa)
2026-07-13 11:17:36.445;178750;178800;178690;178800;0,11;18942;1445;WIN$N;1;0;60;60;50;3161;7;1;True;4,0;True;7;18942;1445;0,11;0;60;60;0,9581959086218409;1,1004493184068236;12363,0;926,0;25,0;4;Compra (baixa→alta)
2026-07-13 11:18:13.215;179050;179115;179000;179000;0,13;13875;1234;WIN$N;-1;65;0;65;50;3162;2;1;True;7,0;True;2;13875;1234;0,13;65;0;65;1,186313152472234;1,3642896627971255;10786,0;718,0;10,0;7;Venda (alta→baixa)
2026-07-13 11:18:23.370;179000;179050;178940;179050;0,16;11238;1019;WIN$N;1;0;60;60;50;3163;1;1;True;2,0;False;1;11238;1019;0,16;0;60;60;1,0075128651091068;1,1703227288388651;5498,0;346,0;10,0;2;Compra (baixa→alta)
2026-07-13 11:18:33.025;179000;179095;178950;178950;1,24;51929;4989;WIN$N;-1;95;0;95;50;3164;4;1;True;1,0;True;4;51929;4989;1,24;95;0;95;3,5929813393851755;4,072320626887601;11238,0;1019,0;60,0;1;Venda (alta→baixa)
2026-07-13 11:21:07.881;178850;178900;178780;178900;2,05;83645;7343;WIN$N;1;0;70;70;50;3165;4;1;True;4,0;True;4;83645;7343;2,05;0;70;70;3,256950393271552;3,29726088908846;4082,0;92,0;0,0;4;Compra (baixa→alta)
2026-07-13 11:26:13.926;179000;179070;178950;178950;0,77;28738;2684;WIN$N;-1;70;0;70;50;3166;1;1;True;4,0;False;1;28738;2684;0,77;70;0;70;0,8180519103439244;0,84770387214958;35216,0;2942,0;70,0;4;Venda (alta→baixa)
2026-07-13 11:27:00.390;179000;179050;178920;179050;4,38;82865;8291;WIN$N;1;0;80;80;50;3167;1;1;True;1,0;False;1;82865;8291;4,38;0;80;80;1,959330850623633;2,12950120717111;28738,0;2684,0;70,0;1;Compra (baixa→alta)
2026-07-13 11:31:23.211;179000;179065;178950;178950;0,6;17815;1678;WIN$N;-1;65;0;65;50;3168;1;1;True;1,0;False;1;17815;1678;0,6;65;0;65;0,45819176926578725;0,4710439884344384;82865,0;8291,0;80,0;1;Venda (alta→baixa)
2026-07-13 11:31:59.761;179000;179050;178925;179050;2,07;43998;4208;WIN$N;1;0;75;75;50;3169;1;1;True;1,0;False;1;43998;4208;2,07;0;75;75;1,102085290249859;1,1413382516477257;17815,0;1678,0;65,0;1;Compra (baixa→alta)
2026-07-13 11:34:04.526;179000;179055;178950;178950;1,06;22655;1991;WIN$N;-1;55;0;55;50;3170;10;1;True;1,0;True;10;22655;1991;1,06;55;0;55;0,5807783018867925;0,5527791659725693;43998,0;4208,0;75,0;1;Venda (alta→baixa)
2026-07-13 11:43:17.898;178550;178600;178490;178600;1,56;51532;4769;WIN$N;1;0;60;60;50;3171;4;1;True;10,0;True;4;51532;4769;1,56;0;60;60;1,3444299504304722;1,4282719377058999;52745,0;4691,0;45,0;10;Compra (baixa→alta)
2026-07-13 11:46:37.411;178700;178760;178650;178650;5,43;148985;11251;WIN$N;-1;60;0;60;50;3172;1;1;True;4,0;False;1;148985;11251;5,43;60;0;60;3,0089165799917197;2,784280729540449;11350,0;805,0;35,0;4;Venda (alta→baixa)
2026-07-13 11:52:03.536;178700;178750;178610;178750;1,78;52133;4145;WIN$N;1;0;90;90;50;3173;1;1;True;1,0;False;1;52133;4145;1,78;0;90;90;1,0707918433073713;1,0598312452058296;148985,0;11251,0;60,0;1;Compra (baixa→alta)
2026-07-13 11:53:50.537;178700;178755;178650;178650;1,05;24608;2425;WIN$N;-1;55;0;55;50;3174;1;1;True;1,0;False;1;24608;2425;1,05;55;0;55;0,5463612183002589;0,668412348401323;52133,0;4145,0;90,0;1;Venda (alta→baixa)
2026-07-13 11:54:53.944;178700;178750;178640;178750;1,74;33036;3070;WIN$N;1;0;60;60;50;3175;1;1;True;1,0;False;1;33036;3070;1,74;0;60;60;0,6992663587603029;0,7888380697877588;24608,0;2425,0;55,0;1;Compra (baixa→alta)
2026-07-13 11:56:38.893;178700;178755;178650;178650;1,33;28433;2366;WIN$N;-1;55;0;55;50;3176;1;1;True;1,0;False;1;28433;2366;1,33;55;0;55;0,5980568882868519;0,6018824726532689;33036,0;3070,0;60,0;1;Venda (alta→baixa)
2026-07-13 11:57:59.244;178700;178750;178640;178750;1,98;30516;2745;WIN$N;1;0;60;60;50;3177;2;1;True;1,0;True;2;30516;2745;1,98;0;60;60;0,6733540161608494;0,734664382828391;28433,0;2366,0;55,0;1;Compra (baixa→alta)
2026-07-13 12:00:07.817;178750;178850;178700;178700;1,94;74516;6112;WIN$N;-1;100;0;100;50;3178;9;1;True;2,0;True;9;74516;6112;1,94;100;0;100;1,6776950492731175;1,7100808595170813;19943,0;1184,0;0,0;2;Venda (alta→baixa)
2026-07-13 12:12:02.799;178350;178400;178290;178400;5,19;115142;10695;WIN$N;1;0;60;60;50;3179;2;1;True;9,0;True;2;115142;10695;5,19;0;60;60;2,314407408226315;2,519256589640308;21695,0;1687,0;20,0;9;Compra (baixa→alta)
2026-07-13 12:18:01.911;178400;178495;178350;178350;1,59;58556;4426;WIN$N;-1;95;0;95;50;3180;2;1;True;2,0;True;2;58556;4426;1,59;95;0;95;1,1786587010519283;1,0553171196948021;29808,0;2511,0;30,0;2;Venda (alta→baixa)
2026-07-13 12:21:14.964;178350;178400;178280;178400;2,18;63623;4892;WIN$N;1;0;70;70;50;3181;3;1;True;2,0;True;3;63623;4892;2,18;0;70;70;1,3484791644147152;1,2682446270707488;45333,0;3461,0;45,0;2;Compra (baixa→alta)
2026-07-13 12:24:27.441;178450;178520;178400;178400;0,86;27760;2258;WIN$N;-1;70;0;70;50;3182;1;1;True;3,0;False;1;27760;2258;0,86;70;0;70;0,6595469178773803;0,6558043623478842;18154,0;1255,0;0,0;3;Venda (alta→baixa)
2026-07-13 12:25:19.086;178450;178500;178365;178500;4,91;84666;7327;WIN$N;1;0;85;85;50;3183;2;1;True;1,0;True;2;84666;7327;4,91;0;85;85;1,7315031065046402;1,802504366651086;27760,0;2258,0;70,0;1;Compra (baixa→alta)
2026-07-13 12:30:27.474;178500;178595;178450;178450;4,87;119463;9792;WIN$N;-1;95;0;95;50;3184;2;1;True;2,0;True;2;119463;9792;4,87;95;0;95;2,4354656543951854;2,4932525334827114;18914,0;1215,0;0,0;2;Venda (alta→baixa)
2026-07-13 12:40:11.357;178450;178500;178395;178500;0,97;26133;2013;WIN$N;1;0;55;55;50;3185;1;1;True;2,0;False;1;26133;2013;0,97;0;55;55;0,5033146000331267;0,47222482875105565;90935,0;8278,0;60,0;2;Compra (baixa→alta)
