index;date;pivot;entry;body;range;upper_wick;lower_wick;upper_wick_ratio;lower_wick_ratio;quantity;trades;duration;run_length;prev_quantity;prev_trades;prev_duration;future_move;adverse_move;net_move;quantity_percentile;trades_percentile;wick_imbalance;quantity_q;trades_q;wick_q
655;2026-06-23 12:01:19.911;HIGH;173950;50;120;70;0;0,5833333333333334;0,0;16676;1480;0,12;4;5846;373;0,01;15;325;-310;0,5764972020478628;0,5562566972258602;-70;2;2;1
661;2026-06-23 12:06:22.721;HIGH;174150;50;125;75;0;0,6;0,0;34112;3509;0,53;5;18951;1476;0,21;300;90;210;0,7486605548279557;0,76431718061674;-75;2;3;0
663;2026-06-23 12:08:23.200;LOW;174200;50;105;0;55;0,0;0,5238095238095238;37640;4058;1,62;2;36676;4513;1,47;40;410;-370;0,7736635313727824;0,8028336706750804;55;3;3;2
667;2026-06-23 12:13:43.380;LOW;174100;50;140;0;90;0,0;0,6428571428571429;42496;5221;1,32;3;12549;1214;0,15;25;450;-425;0,8091439457078223;0,869627336587689;90;3;3;3
673;2026-06-23 12:30:30.265;LOW;173900;50;110;0;60;0,0;0,5454545454545454;17265;2246;0,67;5;99645;11950;4,93;5;425;-420;0,5832837242528872;0,6446005476842481;60;2;2;2
680;2026-06-23 12:38:38.197;LOW;173650;50;130;0;80;0,0;0,6153846153846154;102440;11219;4,46;6;35359;4075;1,06;300;175;125;0,9670198833194428;0,9770210739373735;80;3;3;3
683;2026-06-23 12:47:22.663;LOW;173600;50;125;0;75;0,0;0,6;58986;6802;2,68;2;29869;3043;0,89;500;25;475;0,8886772234789856;0,9171329920228599;75;3;3;2
703;2026-06-23 13:10:07.296;HIGH;174450;50;130;80;0;0,6153846153846154;0,0;65628;7119;1,53;20;13032;1219;0,08;220;75;145;0,9079652339564234;0,9247529467793785;-80;3;3;0
708;2026-06-23 13:18:12.593;LOW;174350;50;120;0;70;0,0;0,5833333333333334;48646;5870;2,9;5;50899;6455;2,38;370;20;350;0,8459340397666388;0,8921300154780331;70;3;3;2
712;2026-06-23 13:24:46.481;HIGH;174400;50;125;75;0;0,6;0,0;121611;13965;7,61;4;33003;3641;1,0;30;320;-290;0,9785688772472914;0,9879747588998691;-75;3;3;0
718;2026-06-23 13:33:12.534;HIGH;174600;50;120;70;0;0,5833333333333334;0,0;12104;1073;0,05;5;11601;820;0,03;395;30;365;0,5276818668889154;0,50887010358376;-70;2;2;1
724;2026-06-23 13:56:45.921;LOW;174450;50;145;0;95;0,0;0,6551724137931034;79766;8557;3,37;6;30168;2951;0,83;80;245;-165;0,9405881652577688;0,9530896535301822;95;3;3;3
728;2026-06-23 14:07:59.982;LOW;174350;50;145;0;95;0,0;0,6551724137931034;60517;7606;2,56;3;48389;4936;2,28;200;20;180;0,8927253244433861;0,9347541373973092;95;3;3;3
732;2026-06-23 14:11:26.723;HIGH;174400;50;130;80;0;0,6153846153846154;0,0;38863;3936;1,14;4;10524;852;0,14;35;165;-130;0,7836647219907131;0,7928324800571497;-80;3;3;0
739;2026-06-23 14:29:04.378;HIGH;174450;50;115;65;0;0,5652173913043478;0,0;38680;4074;1,66;2;17695;1657;0,35;65;190;-125;0,7822359804738659;0,8045600666746041;-65;3;3;1
741;2026-06-23 14:31:34.341;LOW;174500;50;105;0;55;0,0;0,5238095238095238;41461;4643;3,4;2;20015;2366;0,82;140;115;25;0,8027146088820097;0,8423026550779855;55;3;3;2
746;2026-06-23 14:45:39.856;HIGH;174500;50;140;90;0;0,6428571428571429;0,0;108165;12495;8,07;3;13663;978;0,14;300;110;190;0,9705917371115609;0,9829741635909037;-90;3;3;0
751;2026-06-23 15:08:04.132;LOW;174500;50;115;0;65;0,0;0,5652173913043478;32192;4025;1,96;3;41646;5068;2,46;10;400;-390;0,733539707107989;0,7998571258483153;65;2;3;2
758;2026-06-23 15:30:05.827;LOW;174250;50;150;0;100;0,0;0,6666666666666666;62337;5848;1,86;6;22568;2163;0,48;100;190;-90;0,8986784140969163;0,8915347065126801;100;3;3;3
760;2026-06-23 15:38:27.559;HIGH;174200;50;125;75;0;0,6;0,0;38600;4396;1,93;2;97119;11187;6,49;140;235;-95;0,7818787950946541;0,825038695082748;-75;3;3;0
763;2026-06-23 15:42:35.594;LOW;174200;50;140;0;90;0,0;0,6428571428571429;133559;14000;8,16;3;21117;2357;0,98;300;120;180;0,9841647815216097;0,9883319442790809;90;3;3;3
770;2026-06-23 16:10:24.828;HIGH;174300;50;135;85;0;0,6296296296296297;0,0;61268;6511;3,29;5;12374;810;0,08;35;475;-440;0,8951065603047982;0,9108227169901179;-85;3;3;0
779;2026-06-23 16:36:03.274;HIGH;174650;50;125;75;0;0,6;0,0;68115;6702;2,22;8;22173;1862;0,33;405;25;380;0,9152280033337302;0,9153470651268009;-75;3;3;0
788;2026-06-23 17:00:35.665;LOW;174350;50;105;0;55;0,0;0,5238095238095238;104739;9632;7,36;9;11243;1044;0,24;425;0;425;0,9683295630432194;0,9655911418025955;55;3;3;2
797;2026-06-23 17:56:00.939;HIGH;174650;50;125;75;0;0,6;0,0;38480;4014;4,08;9;4326;114;0,0;15;290;-275;0,7811644243362305;0,7992618168829623;-75;3;3;0
802;2026-06-23 18:06:12.656;HIGH;174800;50;110;60;0;0,5454545454545454;0,0;20320;2746;2,59;4;14283;1846;1,41;350;140;210;0,614596975830456;0,6946065007739016;-60;2;2;1
811;2026-06-24 09:03:20.495;LOW;174600;50;150;0;100;0,0;0,6666666666666666;13952;1994;0,07;7;67441;1679;0,03;85;280;-195;0,547327062745565;0,6169782116918681;100;2;2;3
813;2026-06-24 09:03:25.640;HIGH;174550;50;135;85;0;0,6296296296296297;0,0;13281;1783;0,08;2;2160;226;0,0;300;25;275;0,5406596023336111;0,5923324205262531;-85;2;2;0
818;2026-06-24 09:03:39.055;LOW;174450;50;130;0;80;0,0;0,6153846153846154;28253;3828;0,19;5;1978;100;0,0;70;360;-290;0,6998452196690083;0,7857483033694488;80;2;3;3
820;2026-06-24 09:03:50.825;HIGH;174400;50;120;70;0;0,5833333333333334;0,0;14965;1868;0,12;2;1858;38;0,0;400;0;400;0,5589951184664841;0,6038814144541017;-70;2;2;1
827;2026-06-24 09:04:04.792;LOW;174200;50;110;0;60;0,0;0,5454545454545454;2814;315;0,0;7;12094;1665;0,03;50;350;-300;0,4416001904988689;0,43284914870817953;60;1;1;2
833;2026-06-24 09:04:21.443;LOW;174000;50;150;0;100;0,0;0,6666666666666666;24270;3079;0,15;5;15520;1825;0,06;230;110;120;0,6555542326467436;0,7259792832480058;100;2;2;3
835;2026-06-24 09:04:30.912;HIGH;173950;50;150;100;0;0,6666666666666666;0,0;7532;820;0,01;2;2282;80;0,0;60;310;-250;0,48517680676270986;0,4818430765567329;-100;1;1;0
837;2026-06-24 09:04:35.104;LOW;174000;50;110;0;60;0,0;0,5454545454545454;9628;1334;0,08;2;9001;1224;0,05;260;55;205;0,5041076318609359;0,5410167877128229;60;2;2;2
842;2026-06-24 09:04:51.603;HIGH;174100;50;130;80;0;0,6153846153846154;0,0;19229;2651;0,15;5;1206;39;0,0;200;160;40;0,6035242290748899;0,6853196809143945;-80;2;2;0
845;2026-06-24 09:05:03.017;HIGH;174150;50;110;60;0;0,5454545454545454;0,0;5116;680;0,03;2;1953;184;0,0;400;40;360;0,4645791165614954;0,46916299559471364;-60;1;1;1
850;2026-06-24 09:06:20.331;LOW;174050;50;115;0;65;0,0;0,5652173913043478;17838;2716;0,28;5;6068;743;0,03;40;550;-510;0,5888796285272057;0,6910941778783188;65;2;2;2
863;2026-06-24 09:08:44.481;LOW;173500;50;115;0;65;0,0;0,5652173913043478;19300;2036;0,11;12;13626;1495;0,11;155;75;80;0,6042385998333135;0,6222169305869747;65;2;2;2
866;2026-06-24 09:09:10.809;HIGH;173500;50;125;75;0;0,6;0,0;7001;990;0,1;3;31340;4051;0,31;100;155;-55;0,4802952732468151;0,5004762471722825;-75;1;2;0
868;2026-06-24 09:09:28.792;LOW;173550;50;125;0;75;0,0;0,6;7681;927;0,11;2;9144;1346;0,19;105;250;-145;0,4863674246934159;0,4942255030360757;75;1;1;2
871;2026-06-24 09:09:44.324;HIGH;173550;50;105;55;0;0,5238095238095238;0,0;3493;514;0,03;3;6762;763;0,06;350;45;305;0,4491010834623169;0,45326824621978806;-55;1;1;1
874;2026-06-24 09:10:01.741;LOW;173550;50;140;0;90;0,0;0,6428571428571429;29636;4345;0,63;3;2763;295;0,01;45;415;-370;0,7124657697344922;0,821109655911418;90;2;3;3
880;2026-06-24 09:11:11.301;LOW;173350;50;150;0;100;0,0;0,6666666666666666;54155;7065;0,65;5;5948;451;0,01;20;215;-195;0,8710560781045362;0,9238004524348137;100;3;3;3
884;2026-06-24 09:12:05.638;LOW;173250;50;115;0;65;0,0;0,5652173913043478;28494;3493;0,36;3;10436;962;0,04;120;165;-45;0,7019883319442791;0,7630670317894988;65;2;3;2
886;2026-06-24 09:13:45.310;HIGH;173200;50;135;85;0;0,6296296296296297;0,0;27539;3107;0,48;2;51666;6192;1,3;115;170;-55;0,692701512084772;0,7287177044886296;-85;2;2;0
889;2026-06-24 09:14:25.320;HIGH;173250;50;120;70;0;0,5833333333333334;0,0;17899;2408;0,28;2;2714;76;0,0;165;105;60;0,589355875699488;0,6607334206453149;-70;2;2;1
893;2026-06-24 09:14:54.077;LOW;173200;50;115;0;65;0,0;0,5652173913043478;30200;3798;0,25;4;7354;477;0,02;155;250;-95;0,7171091796642457;0,7828908203357543;65;2;3;2
897;2026-06-24 09:16:51.637;HIGH;173250;50;105;55;0;0,5238095238095238;0,0;7885;996;0,16;4;26139;3477;0,57;380;25;355;0,48767710441719253;0,5011906179307061;-55;1;2;1
905;2026-06-24 09:20:31.480;LOW;173000;50;130;0;80;0,0;0,6153846153846154;52108;6146;0,7;8;27101;2963;0,25;195;160;35;0,8630789379688059;0,9014763662340755;80;3;3;3
909;2026-06-24 09:22:46.511;HIGH;173050;50;145;95;0;0,6551724137931034;0,0;39447;4838;0,32;4;6378;266;0,0;210;105;105;0,7868793904036194;0,8526015001785927;-95;3;3;0
914;2026-06-24 09:24:10.837;LOW;172950;50;110;0;60;0,0;0,5454545454545454;61042;8543;1,73;5;13487;1379;0,07;205;95;110;0,8940350041671628;0,9527324681509703;60;3;3;2
919;2026-06-24 09:27:47.750;HIGH;173050;50;105;55;0;0,5238095238095238;0,0;11331;1618;0,15;5;5711;192;0,0;200;95;105;0,5193475413739731;0,5739373734968448;-55;2;2;1
923;2026-06-24 09:28:13.999;LOW;173000;50;140;0;90;0,0;0,6428571428571429;22842;2719;0,24;4;8757;926;0,05;145;180;-35;0,6393618287891416;0,6916894868436718;90;2;2;3
926;2026-06-24 09:30:06.728;HIGH;173000;50;145;95;0;0,6551724137931034;0,0;26187;2683;0,31;3;36114;5524;1,51;180;155;25;0,6765091082271699;0,688355756637695;-95;2;2;0
930;2026-06-24 09:30:38.869;LOW;172950;50;130;0;80;0,0;0,6153846153846154;47093;5775;0,74;4;13005;1589;0,12;205;85;120;0,8389093939754733;0,8896297178235504;80;3;3;3
935;2026-06-24 09:33:19.124;HIGH;173050;50;105;55;0;0,5238095238095238;0,0;18236;2793;0,52;5;11553;1268;0,08;160;60;100;0,5930467912846767;0,6988927253244434;-55;2;2;1
938;2026-06-24 09:34:47.308;LOW;173050;50;125;0;75;0,0;0,6;38154;5121;1,56;3;5708;500;0,02;55;160;-105;0,7780688177163948;0,8655792356232885;75;3;3;2
943;2026-06-24 09:39:48.616;LOW;173000;50;110;0;60;0,0;0,5454545454545454;48866;6889;2,49;2;6687;570;0,03;105;190;-85;0,8471246576973449;0,9198714132634838;60;3;3;2
948;2026-06-24 09:46:06.141;HIGH;173000;50;105;55;0;0,5238095238095238;0,0;12825;1704;0,47;3;36160;4455;0,78;190;145;45;0,5360161924038576;0,5837599714251697;-55;2;2;1
952;2026-06-24 09:48:16.011;LOW;172950;50;140;0;90;0,0;0,6428571428571429;58535;7286;1,74;4;6276;188;0,0;200;85;115;0,8871294201690677;0,9272532444338611;90;3;3;3
956;2026-06-24 09:54:18.030;HIGH;173000;50;145;95;0;0,6551724137931034;0,0;91562;10957;2,28;4;57000;7166;1,37;120;215;-95;0,9564233837361591;0,9758304560066675;-95;3;3;0
959;2026-06-24 09:58:09.304;LOW;173000;50;120;0;70;0,0;0,5833333333333334;26205;3113;0,75;3;57745;7138;1,54;215;150;65;0,6766281700202406;0,729193951660912;70;2;2;2
964;2026-06-24 10:00:24.394;HIGH;173100;50;115;65;0;0,5652173913043478;0,0;23906;2702;0,14;5;15588;1015;0,03;500;10;490;0,6522205024407668;0,6894273127753304;-65;2;2;1
982;2026-06-24 10:01:53.016;LOW;172350;50;105;0;55;0,0;0,5238095238095238;2330;249;0,0;18;10452;947;0,01;400;140;260;0,4342183593284915;0,42385998333134894;55;1;1;2
995;2026-06-24 10:02:18.467;HIGH;172750;50;135;85;0;0,6296296296296297;0,0;46666;5987;0,69;11;16170;1672;0,09;100;350;-250;0,8370044052863436;0,8962376473389689;-85;3;3;0
997;2026-06-24 10:03:18.114;LOW;172800;50;150;0;100;0,0;0,6666666666666666;33403;3988;0,55;2;14055;1871;0,3;300;30;270;0,7436599595189903;0,797237766400762;100;2;3;3
1003;2026-06-24 10:04:17.227;HIGH;172950;50;150;100;0;0,6666666666666666;0,0;30370;3407;0,22;6;6007;710;0,03;40;220;-180;0,7196094773187284;0,7558042624121919;-100;2;3;0
1009;2026-06-24 10:05:23.830;HIGH;173050;50;120;70;0;0,5833333333333334;0,0;17678;2484;0,22;3;10022;738;0,03;150;140;10;0,5872127634242171;0,6693654006429337;-70;2;2;1
1014;2026-06-24 10:06:05.841;LOW;173050;50;150;0;100;0,0;0,6666666666666666;25581;2628;0,2;3;5690;429;0,02;255;70;185;0,6694844624360042;0,6835932849148708;100;2;2;3
1016;2026-06-24 10:06:20.798;HIGH;173000;50;130;80;0;0,6153846153846154;0,0;13648;1780;0,17;2;5723;681;0,04;20;350;-330;0,5443505179187998;0,5915585188712942;-80;2;2;0
1019;2026-06-24 10:08:17.120;HIGH;173050;50;140;90;0;0,6428571428571429;0,0;38858;4374;0,73;2;42006;5258;0,96;40;335;-295;0,783426598404572;0,8235504226693654;-90;3;3;0
1024;2026-06-24 10:09:57.128;HIGH;173200;50;105;55;0;0,5238095238095238;0,0;14002;1720;0,08;4;8603;782;0,03;50;350;-300;0,5478033099178473;0,5851887129420169;-55;2;2;1
1027;2026-06-24 10:10:34.059;HIGH;173250;50;135;85;0;0,6296296296296297;0,0;41727;5090;0,52;2;35967;4770;0,37;65;365;-300;0,8040242886057865;0,8642695558995118;-85;3;3;0
1029;2026-06-24 10:11:59.038;LOW;173300;50;115;0;65;0,0;0,5652173913043478;17546;2340;0,31;2;41734;5376;0,88;400;15;385;0,5856649601142994;0,6540659602333612;65;2;2;2
1036;2026-06-24 10:13:05.928;HIGH;173500;50;115;65;0;0,5652173913043478;0,0;10956;1209;0,05;7;13416;1480;0,07;105;215;-110;0,5161328729610668;0,5254196928205739;-65;2;2;1
1040;2026-06-24 10:14:08.757;HIGH;173600;50;115;65;0;0,5652173913043478;0,0;29965;3448;0,36;3;11055;1015;0,05;300;15;285;0,7155613763543279;0,7594951779973806;-65;2;3;1
1045;2026-06-24 10:15:04.214;LOW;173500;50;105;0;55;0,0;0,5238095238095238;11067;1206;0,1;5;24671;2952;0,29;90;270;-180;0,5170853673056316;0,5250625074413621;55;2;2;2
1047;2026-06-24 10:15:22.036;HIGH;173450;50;140;90;0;0,6428571428571429;0,0;43461;5245;1,01;2;15547;1962;0,19;220;150;70;0,8164067150851292;0,8710560781045362;-90;3;3;0
1052;2026-06-24 10:16:32.269;LOW;173350;50;120;0;70;0,0;0,5833333333333334;28320;3724;0,32;5;4894;253;0,0;500;40;460;0,7006786522205024;0,7787831884748184;70;2;3;2
1066;2026-06-24 10:20:43.609;HIGH;173900;50;145;95;0;0,6551724137931034;0,0;66834;7227;0,77;14;9121;958;0,04;255;40;215;0,9117752113346828;0,9263007500892964;-95;3;3;0
1072;2026-06-24 10:21:54.610;LOW;173750;50;105;0;55;0,0;0,5238095238095238;18579;2073;0,14;6;11858;917;0,02;200;70;130;0,5967377068698655;0,6256697225860222;55;2;2;2
1076;2026-06-24 10:23:07.964;HIGH;173800;50;130;80;0;0,6153846153846154;0,0;21465;2323;0,33;4;22900;2966;0,32;75;250;-175;0,6268603405167282;0,6522800333373021;-80;2;2;0
1080;2026-06-24 10:24:09.461;LOW;173850;50;125;0;75;0,0;0,6;16792;1964;0,23;2;4007;143;0,0;400;45;355;0,5773901654958924;0,6148350994165972;75;2;2;2
1084;2026-06-24 10:24:54.904;HIGH;173900;50;115;65;0;0,5652173913043478;0,0;29069;3692;0,4;4;7513;699;0,04;30;410;-380;0,7074651744255268;0,7768186688891535;-65;2;3;1
1092;2026-06-24 10:26:59.675;HIGH;174200;50;110;60;0;0,5454545454545454;0,0;13217;978;0,05;7;21774;2335;0,16;210;150;60;0,5403024169543993;0,49958328372425287;-60;2;1;1
1097;2026-06-24 10:28:29.422;LOW;174100;50;110;0;60;0,0;0,5454545454545454;17581;1984;0,28;5;6700;528;0,01;300;50;250;0,5862602690796523;0,6164424336230504;60;2;2;2
1103;2026-06-24 10:30:07.797;HIGH;174250;50;150;100;0;0,6666666666666666;0,0;29119;2060;0,06;6;51735;5321;0,56;300;10;290;0,7079414215978093;0,6243600428622456;-100;2;2;0
1109;2026-06-24 10:30:39.410;LOW;174100;50;150;0;100;0,0;0,6666666666666666;40037;4537;0,33;6;6773;758;0,02;55;450;-395;0,7906893677818788;0,8343850458387904;100;3;3;3
1111;2026-06-24 10:31:00.751;HIGH;174050;50;105;55;0;0,5238095238095238;0,0;12629;1533;0,14;2;5585;436;0,02;435;20;415;0,5324443386117395;0,5638171210858436;-55;2;2;1
1120;2026-06-24 10:31:36.591;LOW;173750;50;135;0;85;0,0;0,6296296296296297;14644;1695;0,07;9;11909;1258;0,05;25;405;-380;0,5555423264674366;0,5832837242528872;85;2;2;3
1128;2026-06-24 10:32:18.328;LOW;173450;50;105;0;55;0,0;0,5238095238095238;8982;1023;0,06;7;6323;768;0,04;165;50;115;0,49803548041433504;0,5052387188951065;55;1;2;2
1131;2026-06-24 10:32:25.493;HIGH;173450;50;120;70;0;0,5833333333333334;0,0;9397;1055;0,07;3;6611;883;0,03;100;165;-65;0,5017263959995237;0,5075604238599833;-70;2;2;1
1134;2026-06-24 10:33:18.324;HIGH;173500;50;115;65;0;0,5652173913043478;0,0;10946;1246;0,09;2;4775;343;0,02;200;85;115;0,5160138111679962;0,5302416954399334;-65;2;2;1
1136;2026-06-24 10:33:29.404;LOW;173550;50;105;0;55;0,0;0,5238095238095238;4845;477;0,05;2;6001;657;0,09;35;270;-235;0,46172163352780093;0,44939873794499346;55;1;1;2
1142;2026-06-24 10:34:21.195;LOW;173450;50;150;0;100;0,0;0,6666666666666666;29662;3079;0,26;3;9465;1008;0,05;270;170;100;0,7129420169067746;0,7259792832480058;100;2;2;3
1145;2026-06-24 10:35:06.930;LOW;173400;50;120;0;70;0,0;0,5833333333333334;24143;2867;0,28;2;5884;656;0,04;320;5;315;0,6538278366472199;0,7060959638052149;70;2;2;2
1152;2026-06-24 10:35:38.963;HIGH;173600;50;120;70;0;0,5833333333333334;0,0;41444;5321;0,64;7;22689;2679;0,11;400;85;315;0,8024764852958686;0,8743898083105132;-70;3;3;1
1154;2026-06-24 10:36:17.726;LOW;173650;50;110;0;60;0,0;0,5454545454545454;12099;1629;0,22;2;3176;111;0,0;35;455;-420;0,5275628050958447;0,5752470532206215;60;2;2;2
1163;2026-06-24 10:37:56.786;LOW;173300;50;105;0;55;0,0;0,5238095238095238;5692;787;0,07;8;40826;5089;0,48;310;80;230;0,4701750208358138;0,47934277890225024;55;1;1;2
1167;2026-06-24 10:38:25.644;HIGH;173350;50;150;100;0;0,6666666666666666;0,0;37349;4575;0,55;4;3924;231;0,0;85;260;-175;0,7717585426836528;0,8372425288724848;-100;3;3;0
1172;2026-06-24 10:39:40.766;HIGH;173500;50;110;60;0;0,5454545454545454;0,0;19661;2651;0,42;4;18865;2236;0,3;235;50;185;0,6077509227288963;0,6853196809143945;-60;2;2;1
1177;2026-06-24 10:40:43.414;LOW;173400;50;135;0;85;0,0;0,6296296296296297;21265;2806;0,28;5;9039;985;0,05;200;70;130;0,6248362900345279;0,7005595904274319;85;2;2;3
1179;2026-06-24 10:41:33.296;HIGH;173350;50;115;65;0;0,5652173913043478;0,0;16553;1818;0,48;2;22048;2843;0,54;20;295;-275;0,575544707703298;0,5964995832837242;-65;2;2;1
1183;2026-06-24 10:42:20.662;HIGH;173450;50;130;80;0;0,6153846153846154;0,0;10535;1105;0,08;3;7500;618;0,03;155;195;-40;0,5117871175139898;0,5116085248243839;-80;2;2;0
1185;2026-06-24 10:42:30.423;LOW;173500;50;140;0;90;0,0;0,6428571428571429;47014;5730;1,66;2;5165;526;0,07;145;205;-60;0,8386712703893321;0,8876056673413502;90;3;3;3
1188;2026-06-24 10:44:16.451;HIGH;173500;50;145;95;0;0,6551724137931034;0,0;62821;7491;1,1;3;6978;648;0,05;280;30;250;0,8998690320276224;0,9316585307774735;-95;3;3;0
1193;2026-06-24 10:46:17.818;LOW;173400;50;105;0;55;0,0;0,5238095238095238;4734;503;0,08;5;35971;4166;0,52;100;180;-80;0,4605905464936302;0,4523157518752232;55;1;1;2
1195;2026-06-24 10:46:35.723;HIGH;173350;50;110;60;0;0,5454545454545454;0,0;9608;1184;0,3;2;8669;1005;0,21;130;250;-120;0,5038695082747946;0,5229789260626265;-60;2;2;1
1198;2026-06-24 10:47:34.759;LOW;173350;50;130;0;80;0,0;0,6153846153846154;26540;3471;0,69;3;5646;254;0,0;305;125;180;0,6799619002262174;0,7615192284795809;80;2;3;3
1207;2026-06-24 10:50:31.279;HIGH;173550;50;105;55;0;0,5238095238095238;0,0;23087;2883;0,36;7;7385;599;0,04;120;290;-170;0,6424574354089773;0,7087153232527682;-55;2;2;1
1210;2026-06-24 10:51:02.378;LOW;173550;50;120;0;70;0,0;0,5833333333333334;20924;2539;0,49;3;4837;453;0,03;290;15;275;0,6212644362424098;0,6747231813311109;70;2;2;2
1216;2026-06-24 10:52:08.179;HIGH;173700;50;140;90;0;0,6428571428571429;0,0;18776;2140;0,16;6;12535;1487;0,09;150;115;35;0,5989998809382069;0,6328729610667937;-90;2;2;0
1218;2026-06-24 10:52:17.888;LOW;173750;50;145;0;95;0,0;0,6551724137931034;26690;3075;0,43;2;3896;155;0,0;65;250;-185;0,6817478271222764;0,725443505179188;95;2;2;3
1222;2026-06-24 10:54:28.970;HIGH;173700;50;115;65;0;0,5652173913043478;0,0;7076;868;0,08;2;4850;378;0,03;300;25;275;0,4813668293844505;0,48839147517561615;-65;1;1;1
1225;2026-06-24 10:54:51.597;LOW;173700;50;150;0;100;0,0;0,6666666666666666;28300;3150;0,39;3;3964;176;0,01;25;450;-425;0,7004405286343612;0,7322300273842124;100;2;2;3
1230;2026-06-24 10:55:42.348;LOW;173550;50;115;0;65;0,0;0,5652173913043478;18667;2122;0,32;4;12848;1542;0,11;35;500;-465;0,597630670317895;0,6303131325157757;65;2;2;2
1239;2026-06-24 10:56:54.232;LOW;173200;50;150;0;100;0,0;0,6666666666666666;27778;2885;0,15;8;8608;485;0,01;200;120;80;0,6950232170496488;0,708893915942374;100;2;2;3
1241;2026-06-24 10:57:23.091;HIGH;173150;50;115;65;0;0,5652173913043478;0,0;18064;2347;0,43;2;21105;2813;0,32;70;345;-275;0,5910227408024765;0,6547803309917848;-65;2;2;1
1245;2026-06-24 10:58:28.694;LOW;173200;50;120;0;70;0,0;0,5833333333333334;40253;3644;0,33;2;3560;233;0,01;400;35;365;0,7928324800571497;0,7737825931658531;70;3;3;2
1251;2026-06-24 11:00:19.950;HIGH;173350;50;145;95;0;0,6551724137931034;0,0;18723;2169;0,2;6;7994;648;0,03;5;310;-305;0,5984045719728539;0,6357304441004882;-95;2;2;0
1257;2026-06-24 11:01:17.648;HIGH;173550;50;110;60;0;0,5454545454545454;0,0;11923;1631;0,3;5;35165;3940;0,54;375;20;355;0,5261340635789975;0,5754851768067627;-60;2;2;1
1265;2026-06-24 11:02:26.325;LOW;173300;50;125;0;75;0,0;0,6;29157;3623;0,57;8;10812;1189;0,08;180;55;125;0,7081795451839504;0,7722943207524705;75;2;3;2
1267;2026-06-24 11:03:01.372;HIGH;173250;50;140;90;0;0,6428571428571429;0,0;26166;3121;0,64;2;2823;133;0,0;5;230;-225;0,6762709846410286;0,729789260626265;-90;2;2;0
1271;2026-06-24 11:05:01.363;HIGH;173350;50;110;60;0;0,5454545454545454;0,0;15443;2091;0,43;3;4192;236;0,0;45;180;-135;0,5632813430170258;0,6270984641028694;-60;2;2;1
1280;2026-06-24 11:09:21.746;HIGH;173400;50;130;80;0;0,6153846153846154;0,0;21642;2223;0,46;2;8557;741;0,08;265;65;200;0,6282890820335755;0,6409096320990594;-80;2;2;0
1283;2026-06-24 11:10:23.543;LOW;173400;50;125;0;75;0,0;0,6;13630;1434;0,29;3;13424;1424;0,37;65;265;-200;0,5441123943326587;0,5513156328134302;75;2;2;2
1285;2026-06-24 11:10:44.266;HIGH;173350;50;115;65;0;0,5652173913043478;0,0;16241;1670;0,41;2;5144;487;0,05;245;30;215;0,5722109774973211;0,5797714013573044;-65;2;2;1
1290;2026-06-24 11:11:38.258;LOW;173250;50;115;0;65;0,0;0,5652173913043478;21058;2166;0,38;5;10425;1040;0,09;160;145;15;0,6228122395523277;0,6352541969282057;65;2;2;2
1292;2026-06-24 11:12:47.070;HIGH;173200;50;145;95;0;0,6551724137931034;0,0;26769;3082;0,76;2;36380;3996;0,75;95;210;-115;0,6832956304321943;0,7263959995237528;-95;2;2;0
1294;2026-06-24 11:13:46.296;LOW;173250;50;145;0;95;0,0;0,6551724137931034;46001;4900;1,0;2;10266;1174;0,22;160;150;10;0,8331944279080843;0,8562924157637815;95;3;3;3
1298;2026-06-24 11:16:41.375;HIGH;173300;50;110;60;0;0,5454545454545454;0,0;9732;1048;0,22;4;50605;5635;1,49;325;40;285;0,5052982497916418;0,5066674604119538;-60;2;2;1
1301;2026-06-24 11:17:45.476;LOW;173300;50;135;0;85;0,0;0,6296296296296297;27199;3169;0,83;3;17368;2221;0,59;40;325;-285;0,688177163948089;0,7334801762114538;85;2;2;3
1307;2026-06-24 11:20:45.717;LOW;173100;50;125;0;75;0,0;0,6;28824;2808;0,36;5;9949;354;0,02;135;230;-95;0,705322062150256;0,7010358375997142;75;2;2;2
1310;2026-06-24 11:22:48.562;HIGH;173100;50;135;85;0;0,6296296296296297;0,0;24900;2591;0,58;3;41502;4693;1,23;300;5;295;0,6626979402309798;0,6809739254673175;-85;2;2;0
1313;2026-06-24 11:23:28.744;LOW;173100;50;105;0;55;0,0;0,5238095238095238;25848;3324;0,63;3;10715;846;0,08;5;380;-375;0,6721633527800929;0,748720085724491;55;2;2;2
1317;2026-06-24 11:25:14.425;LOW;173000;50;130;0;80;0,0;0,6153846153846154;32864;4124;0,69;3;38944;4855;0,83;5;280;-275;0,7385403024169545;0,8084295749493987;80;2;3;3
1322;2026-06-24 11:27:19.407;LOW;172850;50;130;0;80;0,0;0,6153846153846154;28179;3030;0,41;4;20829;2781;0,26;140;150;-10;0,6986546017383022;0,7208000952494344;80;2;2;3
1325;2026-06-24 11:29:33.855;HIGH;172850;50;115;65;0;0,5652173913043478;0,0;61621;8279;2,59;3;57509;7386;1,73;200;140;60;0,8964162400285748;0,9478509346350756;-65;3;3;1
