regra,n,por_dia,p,p_acaso,lift,pts,pts_acaso,n_tr,p_tr,n_te,p_te,pts_te,lift_tr,lift_te
perna<=2 & pav2<=70,650,18.571428571428573,0.34923076923076923,0.37659541749961556,-0.027364648268846326,2.3846153846153846,6.489312624942334,399,0.3333333333333333,251,0.3745019920318725,6.175298804780876,-0.043262084166282244,-0.0020934254677430486
perna<=2 & pav2>=110,1851,52.885714285714286,0.3462992976769314,0.3758339084426041,-0.02953461076567271,1.9448946515397083,6.375086266390614,1153,0.34865568083261056,698,0.3424068767908309,1.3610315186246418,-0.027178227609993555,-0.03342703165177319
perna<=2 & efic20>=0.5,1374,39.25714285714286,0.3508005822416303,0.37977629307109073,-0.028975710829460433,2.6200873362445414,6.9664439606636135,842,0.34323040380047504,532,0.36278195488721804,4.417293233082707,-0.036545889270615695,-0.016994338183872693
perna<=2 & efic20<=0.25,787,22.485714285714284,0.3646759847522236,0.37620493859764953,-0.011528953845425904,4.701397712833545,6.430740789647432,501,0.35528942115768464,286,0.3811188811188811,7.1678321678321675,-0.020915517439964892,0.004913942521231562
perna<=2 & efic50>=0.5,1428,40.8,0.3585434173669468,0.3781392908014094,-0.01959587343446262,3.7815126050420167,6.7208936202114105,869,0.34982738780207134,559,0.37209302325581395,5.813953488372093,-0.028311902999338057,-0.006046267545595452
perna<=2 & efic50<=0.25,757,21.62857142857143,0.35006605019815057,0.37843388960205393,-0.02836783940390336,2.509907529722589,6.7650834403080875,489,0.35173824130879344,268,0.34701492537313433,2.0522388059701493,-0.026695648293260488,-0.0314189642289196
perna<=2 & vira20<=5,391,11.17142857142857,0.37084398976982097,0.3901531728665208,-0.019309183096699822,5.626598465473146,8.522975929978118,227,0.3876651982378855,164,0.3475609756097561,2.1341463414634148,-0.0024879746286353144,-0.04259219725676472
perna<=2 & vira20>=9,932,26.62857142857143,0.34763948497854075,0.3750997605746209,-0.027460275596080164,2.1459227467811157,6.264964086193136,606,0.3333333333333333,326,0.37423312883435583,6.134969325153374,-0.041766427241287596,-0.0008666317402650781
perna<=2 & vira50<=14,662,18.914285714285715,0.3413897280966767,0.37984386089425126,-0.038454132797574536,1.2084592145015105,6.976579134137686,399,0.3508771929824561,263,0.3269961977186312,-0.9505703422053232,-0.02896666791179514,-0.05284766317562006
perna<=2 & amp20>=500,1211,34.6,0.36498761354252685,0.38029865125240847,-0.015311037709881625,4.748142031379025,7.044797687861272,748,0.3729946524064171,463,0.35205183585313177,2.8077753779697625,-0.007303998845991366,-0.028246815399276703
perna<=2 & dext20<=0.5,532,15.2,0.32706766917293234,0.379283936434999,-0.052216267262066685,-0.9398496240601504,6.892590465249857,340,0.32941176470588235,192,0.3229166666666667,-1.5625,-0.04987217172911668,-0.05636726976833234
perna<=2 & dext20>=2,1943,55.51428571428571,0.3530622748327329,0.3749742639489397,-0.021911989116206787,2.959341224909933,6.246139592340951,1202,0.34442595673876875,741,0.36707152496626183,5.060728744939271,-0.030548307210170933,-0.007902738982677848
perna<=2 & dext50<=0.5,320,9.142857142857142,0.31875,0.37779195915762603,-0.059041959157626056,-2.1875,6.668793873643906,200,0.325,120,0.30833333333333335,-3.75,-0.05279195915762602,-0.06945862582429269
perna<=2 & dext50>=3,2137,61.05714285714286,0.34955545156761814,0.376245572609209,-0.026690121041590853,2.4333177351427233,6.436835891381346,1332,0.33933933933933935,805,0.36645962732919257,4.968944099378882,-0.03690623326986964,-0.009785945280016417
perna<=2 & furo>=0,340,9.714285714285714,0.3264705882352941,0.3757173059498641,-0.049246717714569954,-1.0294117647058822,6.357595892479614,220,0.33181818181818185,120,0.31666666666666665,-2.5,-0.04389912413168223,-0.059050639283197426
perna<=2 & furo<=-1,2342,66.91428571428571,0.35866780529462,0.37599547412855217,-0.017327668833932164,3.8001707941929976,6.399321119282823,1439,0.34954829742876997,903,0.37320044296788485,5.980066445182724,-0.026447176699782193,-0.002795031160667316
perna<=2 & pos20<=0.2,1207,34.48571428571429,0.36536868268434136,0.37830554151928586,-0.012936858834944498,4.8053024026512015,6.745831227892875,753,0.350597609561753,454,0.3898678414096916,8.480176211453745,-0.02770793195753285,0.011562299890405747
perna<=2 & pos50<=0.2,1056,30.17142857142857,0.36174242424242425,0.37949167397020156,-0.017749249727777305,4.261363636363637,6.923751095530236,649,0.35901386748844377,407,0.36609336609336607,4.914004914004914,-0.020477806481757788,-0.013398307876835491
perna<=2 & pos50>=0.8,361,10.314285714285715,0.3407202216066482,0.3778211200891613,-0.03710089848251308,1.10803324099723,6.673168013374199,222,0.32882882882882886,139,0.3597122302158273,3.9568345323741005,-0.04899229126033244,-0.018108889873333978
pernapts>=200 & pernapts>=300,841,24.02857142857143,0.36504161712247324,0.3809141940657578,-0.01587257694328459,4.756242568370987,7.137129109863673,512,0.37890625,329,0.3434650455927052,1.5197568389057752,-0.0020079440657578274,-0.03744914847305264
pernapts>=200 & pernapav>=90,781,22.314285714285713,0.3866837387964149,0.3816653934300993,0.005018345366315569,8.002560819462229,7.249809014514897,487,0.38809034907597534,294,0.3843537414965986,7.653061224489796,0.006424955645876029,0.002688348066499313
pernapts>=200 & pav<=110,407,11.628571428571428,0.40786240786240785,0.3944593756460616,0.013403032216346256,11.17936117936118,9.16890634690924,255,0.4117647058823529,152,0.40131578947368424,10.197368421052632,0.017305330236291327,0.006856413827622643
pernapts>=200 & pav>=130,782,22.34285714285714,0.36445012787723785,0.3833488248572567,-0.018898696980018836,4.667519181585678,7.502323728588501,482,0.36099585062240663,300,0.37,5.5,-0.022352974234850054,-0.013348824857256691
pernapts>=200 & pav1<=70,958,27.37142857142857,0.3705636743215031,0.3892347861016268,-0.018671111780123706,5.5845511482254695,8.385217915244025,587,0.37137989778534924,371,0.3692722371967655,5.390835579514825,-0.017854888316277573,-0.01996254890486132
pernapts>=200 & pav1>=110,365,10.428571428571429,0.40821917808219177,0.37846249610955496,0.02975668197263681,11.232876712328768,6.76937441643324,218,0.39908256880733944,147,0.4217687074829932,13.26530612244898,0.020620072697784486,0.043306211373438264
pernapts>=200 & pav2<=70,929,26.542857142857144,0.35844994617868675,0.38419618528610355,-0.025746239107416802,3.767491926803014,7.629427792915531,551,0.33212341197822143,378,0.3968253968253968,9.523809523809524,-0.052072773307882125,0.01262921153929325
pernapts>=200 & pav2>=110,352,10.057142857142857,0.4005681818181818,0.38972904851921863,0.010839133298963188,10.085227272727273,8.459357277882798,223,0.4080717488789238,129,0.3875968992248062,8.13953488372093,0.018342700359705144,-0.002132149294412411
pernapts>=200 & efic20>=0.5,741,21.17142857142857,0.3832658569500675,0.38027799632835035,0.002987860621717131,7.489878542510121,7.041699449252557,441,0.38095238095238093,300,0.38666666666666666,8.0,0.0006743846240305773,0.006388670338316305
pernapts>=200 & efic20<=0.25,470,13.428571428571429,0.32553191489361705,0.38144329896907214,-0.055911384075455095,-1.1702127659574468,7.216494845360825,283,0.31448763250883394,187,0.3422459893048128,1.3368983957219251,-0.0669556664602382,-0.03919730966425933
pernapts>=200 & efic50>=0.5,837,23.914285714285715,0.35722819593787336,0.38501742160278746,-0.027789225664914097,3.5842293906810037,7.7526132404181185,492,0.35772357723577236,345,0.3565217391304348,3.4782608695652173,-0.027293844367015097,-0.02849568247235268
pernapts>=200 & efic50<=0.25,444,12.685714285714285,0.3536036036036036,0.37269906928645297,-0.019095465682849366,3.0405405405405403,5.904860392967942,299,0.35451505016722407,145,0.35172413793103446,2.7586206896551726,-0.0181840191192289,-0.020974931355418502
pernapts>=200 & vira20<=5,720,20.571428571428573,0.3763888888888889,0.3899618972539745,-0.013573008365085626,6.458333333333333,8.494284588096177,434,0.3870967741935484,286,0.36013986013986016,4.020979020979021,-0.0028651230604261335,-0.029822037114114353
pernapts>=200 & vira50<=14,658,18.8,0.3860182370820669,0.3840142582944886,0.0020039787875782977,7.90273556231003,7.602138744173293,402,0.40298507462686567,256,0.359375,3.90625,0.018970816332377072,-0.024639258294488597
pernapts>=200 & amp20>=500,1020,29.142857142857142,0.38235294117647056,0.3874716553287982,-0.005118714152327619,7.352941176470588,8.120748299319727,625,0.3808,395,0.3848101265822785,7.7215189873417724,-0.006671655328798154,-0.0026615287465197035
pernapts>=200 & dext20<=0.5,1293,36.94285714285714,0.35730858468677495,0.3795473854947092,-0.022238800807934223,3.5962877030162415,6.93210782420638,796,0.3555276381909548,497,0.36016096579476864,4.0241448692152915,-0.02401974730375439,-0.019386419699940538
pernapts>=200 & dext20>=2,350,10.0,0.4057142857142857,0.40027739251040223,0.005436893203883464,10.857142857142858,10.041608876560334,214,0.40654205607476634,136,0.40441176470588236,10.661764705882353,0.006264663564364115,0.004134372195480129
pernapts>=200 & dext50<=0.5,867,24.771428571428572,0.35870818915801617,0.37848086266145275,-0.01977267350343659,3.8062283737024223,6.772129399217917,535,0.3532710280373832,332,0.3674698795180723,5.120481927710843,-0.02520983462406956,-0.011010983143380448
pernapts>=200 & dext50>=3,690,19.714285714285715,0.3927536231884058,0.3919449901768173,0.000808633011588511,8.91304347826087,8.791748526522593,419,0.3914081145584726,271,0.3948339483394834,9.22509225092251,-0.000536875618344701,0.0028889581626661
pernapts>=200 & furo>=0,1215,34.714285714285715,0.35555555555555557,0.381453469253535,-0.025897913697979447,3.3333333333333335,7.218020388030253,747,0.35609103078982596,468,0.3547008547008547,3.2051282051282053,-0.02536243846370906,-0.0267526145526803
pernapts>=200 & furo<=-1,472,13.485714285714286,0.4025423728813559,0.3932654333818333,0.00927693949952263,10.38135593220339,8.989815007274995,291,0.39862542955326463,181,0.4088397790055249,11.32596685082873,0.005359996171431347,0.015574345623691588
pernapts>=200 & pos20>=0.8,697,19.914285714285715,0.37733142037302725,0.38095892292897376,-0.0036275025559465157,6.599713055954089,7.143838439346064,431,0.37122969837587005,266,0.38721804511278196,8.082706766917294,-0.00972922455310371,0.006259122183808197
pernapts>=200 & pos50>=0.8,841,24.02857142857143,0.36028537455410226,0.37865662272441936,-0.0183712481703171,4.042806183115339,6.7984934086629005,518,0.3590733590733591,323,0.3622291021671827,4.3343653250774,-0.01958326365106028,-0.016427520557236674
pernapts>=300 & pernapav>=90,292,8.342857142857143,0.3801369863013699,0.38884007029876977,-0.008703083997399885,7.02054794520548,8.326010544815466,178,0.4157303370786517,114,0.32456140350877194,-1.3157894736842106,0.026890266779881933,-0.06427866678999783
pernapts>=300 & pav>=130,375,10.714285714285714,0.35733333333333334,0.38083333333333336,-0.02350000000000002,3.6,7.125,228,0.35964912280701755,147,0.35374149659863946,3.061224489795918,-0.021184210526315805,-0.027091836734693897
pernapts>=300 & pav1<=70,427,12.2,0.3864168618266979,0.3898520084566596,-0.0034351466299617495,7.962529274004684,8.477801268498943,263,0.39543726235741444,164,0.3719512195121951,5.7926829268292686,0.005585253900754816,-0.017900788944464507
pernapts>=300 & pav2<=70,430,12.285714285714286,0.34418604651162793,0.3863153421164471,-0.04212929560481915,1.627906976744186,7.947301317467064,255,0.3254901960784314,175,0.37142857142857144,5.714285714285714,-0.0608251460380157,-0.014886770687875639
pernapts>=300 & efic20>=0.5,380,10.857142857142858,0.36578947368421055,0.3771651622346914,-0.011375688550480823,4.868421052631579,6.574774335203708,224,0.3705357142857143,156,0.358974358974359,3.8461538461538463,-0.006629447948977074,-0.0181908032603324
pernapts>=300 & efic20<=0.25,215,6.142857142857143,0.34418604651162793,0.3859730608453321,-0.04178701433370419,1.627906976744186,7.895959126799815,124,0.3467741935483871,91,0.34065934065934067,1.098901098901099,-0.039198867296944995,-0.045313720185991446
pernapts>=300 & efic50>=0.5,399,11.4,0.3583959899749373,0.3843434343434343,-0.025947444368496997,3.7593984962406015,7.651515151515151,227,0.3832599118942731,172,0.32558139534883723,-1.1627906976744187,-0.0010835224491612117,-0.05876203899459709
pernapts>=300 & vira20<=5,432,12.342857142857143,0.3680555555555556,0.390504078644635,-0.02244852308907941,5.208333333333333,8.575611796695252,259,0.37065637065637064,173,0.36416184971098264,4.624277456647399,-0.01984770798826435,-0.026342228933652345
pernapts>=300 & vira50<=14,362,10.342857142857143,0.38950276243093923,0.37607861936721,0.013424143063729244,8.425414364640885,6.411792905081495,218,0.40825688073394495,144,0.3611111111111111,4.166666666666667,0.03217826136673496,-0.014967508256098883
pernapts>=300 & amp20>=500,586,16.742857142857144,0.3703071672354949,0.3800497203231821,-0.009742553087687233,5.546075085324232,7.007458048477315,360,0.3861111111111111,226,0.34513274336283184,1.7699115044247788,0.006061390787929,-0.03491697696035029
pernapts>=300 & dext20<=0.5,728,20.8,0.36126373626373626,0.38005818566516797,-0.018794449401431712,4.18956043956044,7.008727849775192,439,0.3690205011389522,289,0.3494809688581315,2.422145328719723,-0.011037684526215785,-0.030577216807036456
pernapts>=300 & dext50<=0.5,502,14.342857142857143,0.36852589641434264,0.37327368216300333,-0.004747785748660693,5.278884462151394,5.991052324450496,306,0.3790849673202614,196,0.3520408163265306,2.806122448979592,0.005811285157258095,-0.021232865836472714
pernapts>=300 & dext50>=3,229,6.542857142857143,0.36681222707423583,0.39566284779050737,-0.028850620716271536,5.021834061135372,9.349427168576105,136,0.3897058823529412,93,0.3333333333333333,0.0,-0.005956965437566186,-0.06232951445717405
pernapts>=300 & furo>=0,702,20.057142857142857,0.3561253561253561,0.3810759148006554,-0.024950558675299273,3.4188034188034186,7.161387220098307,423,0.3640661938534279,279,0.34408602150537637,1.6129032258064515,-0.01700972094722747,-0.03698989329527902
pernapts>=300 & pos20>=0.8,462,13.2,0.37445887445887444,0.3759846301633045,-0.0015257557044300873,6.1688311688311686,6.3976945244956775,285,0.3824561403508772,177,0.3615819209039548,4.237288135593221,0.006471510187572693,-0.014402709259349722
pernapts>=300 & pos50>=0.8,486,13.885714285714286,0.37037037037037035,0.3748217559584437,-0.004451385588073342,5.555555555555555,6.223263393766551,294,0.3843537414965986,192,0.3489583333333333,2.34375,0.00953198553815493,-0.025863422625110377
pernapav>=90 & pav<=110,961,27.457142857142856,0.35796045785639957,0.38188277087033745,-0.02392231301393788,3.6940686784599377,7.282415630550622,608,0.35855263157894735,353,0.35694050991501414,3.5410764872521248,-0.023330139291390106,-0.024942260955323314
pernapav>=90 & pav>=130,1811,51.74285714285714,0.3754831584759801,0.37165929628917516,0.0038238621868049716,6.322473771397018,5.748894443376273,1090,0.37706422018348623,721,0.37309292649098474,5.9639389736477115,0.0054049238943110756,0.0014336302018095881
pernapav>=90 & pav=150,373,10.657142857142857,0.36193029490616624,0.3795513056270688,-0.017621010720902552,4.289544235924933,6.932695844060317,220,0.32727272727272727,153,0.4117647058823529,11.764705882352942,-0.05227857835434152,0.03221340025528413
pernapav>=90 & pav1<=70,824,23.542857142857144,0.37985436893203883,0.38907439561907303,-0.0092200266870342,6.978155339805825,8.36115934286096,508,0.3956692913385827,316,0.35443037974683544,3.1645569620253164,0.006594895719509664,-0.03464401587223759
pernapav>=90 & pav1>=110,2285,65.28571428571429,0.3584245076586433,0.3749760398696569,-0.016551532211013575,3.763676148796499,6.246405980448533,1411,0.34727143869596033,874,0.37643020594965676,6.464530892448512,-0.027704601173696553,0.0014541660799998746
pernapav>=90 & pav2<=70,1093,31.228571428571428,0.37419945105215,0.3764229210881729,-0.0022234700360228565,6.1299176578225065,6.463438163225931,678,0.35988200589970504,415,0.39759036144578314,9.63855421686747,-0.016540915188467842,0.021167440357610257
pernapav>=90 & pav2>=110,2080,59.42857142857143,0.3504807692307692,0.37848101265822787,-0.02800024342745866,2.5721153846153846,6.772151898734177,1278,0.35524256651017216,802,0.3428927680798005,1.4339152119700749,-0.023238446148055703,-0.03558824457842735
pernapav>=90 & efic20>=0.5,1751,50.02857142857143,0.36150770988006853,0.38022952213249134,-0.01872181225242281,4.22615648201028,7.034428319873702,1056,0.3560606060606061,695,0.3697841726618705,5.467625899280575,-0.02416891607188526,-0.010445349470620813
pernapav>=90 & efic20<=0.25,1078,30.8,0.3608534322820037,0.3771566945817778,-0.01630326229977408,4.128014842300557,6.573504187266673,682,0.3548387096774194,396,0.3712121212121212,5.681818181818182,-0.022317984904358434,-0.005944573369656592
pernapav>=90 & efic50>=0.5,1897,54.2,0.3632050606220348,0.3815742609521548,-0.018369200330120017,4.480759093305219,7.236139142823222,1139,0.3582089552238806,758,0.370712401055409,5.6068601583113455,-0.02336530572827422,-0.010861859896745818
pernapav>=90 & efic50<=0.25,1008,28.8,0.3630952380952381,0.3738586740770147,-0.010763435981776592,4.464285714285714,6.078801111552203,654,0.3654434250764526,354,0.3587570621468927,3.8135593220338984,-0.008415249000562064,-0.015101611930121994
pernapav>=90 & vira20<=5,739,21.114285714285714,0.37753721244925575,0.38416343971157696,-0.006626227262321205,6.630581867388362,7.624515956736547,435,0.3954022988505747,304,0.3519736842105263,2.7960526315789473,0.011238859138997748,-0.03218975550105063
pernapav>=90 & vira20>=9,1051,30.02857142857143,0.36346336822074216,0.378535170413343,-0.015071802192600847,4.519505233111323,6.78027556200145,682,0.36070381231671556,369,0.3685636856368564,5.284552845528455,-0.017831358096627448,-0.009971484776486628
pernapav>=90 & vira50<=14,996,28.457142857142856,0.35441767068273095,0.37583225678227167,-0.021414586099540722,3.1626506024096384,6.374838517340753,588,0.37244897959183676,408,0.3284313725490196,-0.7352941176470589,-0.003383277190434908,-0.04740088423325206
pernapav>=90 & amp20>=500,1762,50.34285714285714,0.3785471055618615,0.38085221467636277,-0.002305109114501269,6.782065834279228,7.127832201454415,1081,0.38390379278445885,681,0.3700440528634361,5.506607929515418,0.003051578108096087,-0.010808161812926653
pernapav>=90 & dext20<=0.5,1195,34.142857142857146,0.3548117154811716,0.377191328934967,-0.02237961345379541,3.221757322175732,6.578699340245052,754,0.356763925729443,441,0.35147392290249435,2.7210884353741496,-0.020427403205523997,-0.025717406032472634
pernapav>=90 & dext20>=2,2199,62.82857142857143,0.3615279672578445,0.37689544160873417,-0.015367474350889698,4.229195088676671,6.53431624131013,1347,0.3556050482553823,852,0.37089201877934275,5.633802816901408,-0.021290393353351866,-0.006003422829391425
pernapav>=90 & dext50<=0.5,721,20.6,0.34257975034674065,0.3732590529247911,-0.03067930257805046,1.3869625520110958,5.988857938718663,445,0.34606741573033706,276,0.33695652173913043,0.5434782608695652,-0.027191637194454055,-0.03630253118566068
pernapav>=90 & dext50>=3,2596,74.17142857142858,0.3640215716486903,0.37878238446351586,-0.014760812814825552,4.603235747303544,6.817357669527378,1607,0.35905413814561293,989,0.37209302325581395,5.813953488372093,-0.01972824631790293,-0.006689361207701916
pernapav>=90 & furo>=0,948,27.085714285714285,0.35864978902953587,0.37593531257542845,-0.017285523545892578,3.7974683544303796,6.390296886314265,601,0.3643926788685524,347,0.34870317002881845,2.3054755043227666,-0.011542633706876027,-0.027232142546609994
pernapav>=90 & furo<=-1,2680,76.57142857142857,0.3701492537313433,0.3766593784163673,-0.0065101246850240435,5.522388059701493,6.498906762455099,1635,0.36636085626911313,1045,0.37607655502392345,6.411483253588517,-0.010298522147254185,-0.0005828233924438653
pernapav>=90 & pos20<=0.2,1167,33.34285714285714,0.37275064267352187,0.37711826414417643,-0.004367621470654559,5.912596401028278,6.567739621626468,719,0.36022253129346316,448,0.39285714285714285,8.928571428571429,-0.016895732850713274,0.01573887871296642
pernapav>=90 & pos20>=0.8,455,13.0,0.38461538461538464,0.3779821073558648,0.006633277259519843,7.6923076923076925,6.6973161033797215,266,0.39849624060150374,189,0.36507936507936506,4.761904761904762,0.020514133245638944,-0.012902742276499735
pernapav>=90 & pos50<=0.2,1125,32.142857142857146,0.376,0.37970031099802093,-0.003700310998020928,6.4,6.955046649703139,684,0.3757309941520468,441,0.3764172335600907,6.462585034013605,-0.003969316845974125,-0.0032830774379302152
pernapav>=90 & pos50>=0.8,740,21.142857142857142,0.34594594594594597,0.37051971326164873,-0.024573767315702766,1.8918918918918919,5.577956989247312,445,0.3415730337078652,295,0.3525423728813559,2.8813559322033897,-0.02894667955378355,-0.017977340380292806
pav<=110 & pav1<=70,456,13.028571428571428,0.3969298245614035,0.391563101697882,0.0053667228635215225,9.539473684210526,8.734465254682304,277,0.3862815884476534,179,0.4134078212290503,12.011173184357542,-0.0052815132502285755,0.02184471953116829
pav<=110 & pav1>=110,576,16.457142857142856,0.3315972222222222,0.38116514865097095,-0.04956792642874874,-0.2604166666666667,7.174772297645643,369,0.3333333333333333,207,0.3285024154589372,-0.7246376811594203,-0.04783181531763764,-0.05266273319203374
pav<=110 & pav2<=70,442,12.628571428571428,0.334841628959276,0.3881697231211794,-0.05332809416190343,0.22624434389140272,8.225458468176916,274,0.3175182481751825,168,0.3630952380952381,4.464285714285714,-0.07065147494599694,-0.02507448502594134
pav<=110 & pav2>=110,587,16.771428571428572,0.3628620102214651,0.37590442537439006,-0.01304241515292498,4.429301533219761,6.385663806158505,361,0.39058171745152354,226,0.3185840707964602,-2.2123893805309733,0.014677292077133475,-0.05732035457792989
pav<=110 & efic20>=0.5,575,16.428571428571427,0.37217391304347824,0.3817957800708455,-0.009621867027367281,5.826086956521739,7.269367010626829,359,0.362116991643454,216,0.3888888888888889,8.333333333333334,-0.019678788427391514,0.00709310881804337
pav<=110 & efic20<=0.25,348,9.942857142857143,0.3620689655172414,0.38445755321877406,-0.02238858770153268,4.310344827586207,7.668632982816106,211,0.36018957345971564,137,0.36496350364963503,4.744525547445256,-0.024267979759058422,-0.019494049569139027
pav<=110 & efic50>=0.5,608,17.37142857142857,0.3651315789473684,0.3827216432563057,-0.01759006430893728,4.769736842105263,7.4082464884458545,373,0.3512064343163539,235,0.3872340425531915,8.085106382978724,-0.0315152089399518,0.004512399296885794
pav<=110 & efic50<=0.25,317,9.057142857142857,0.3722397476340694,0.39206827309236947,-0.01982852545830005,5.83596214511041,8.810240963855422,212,0.3867924528301887,105,0.34285714285714286,1.4285714285714286,-0.005275820262180764,-0.04921113023522661
pav<=110 & vira20<=5,312,8.914285714285715,0.40064102564102566,0.39940907869997316,0.0012319469410524975,10.096153846153847,9.911361804995972,191,0.43455497382198954,121,0.34710743801652894,2.0661157024793386,0.03514589512201638,-0.05230164068344423
pav<=110 & vira20>=9,288,8.228571428571428,0.3298611111111111,0.37751004016064255,-0.04764892904953144,-0.5208333333333334,6.626506024096385,188,0.3191489361702128,100,0.35,2.5,-0.058361103990429763,-0.027510040160642568
pav<=110 & vira50<=14,364,10.4,0.3983516483516483,0.3833594274211586,0.014992220930489741,9.752747252747254,7.503914113173787,239,0.41841004184100417,125,0.36,4.0,0.03505061441984558,-0.023359427421158596
pav<=110 & amp20>=500,573,16.37142857142857,0.39092495636998253,0.3842415316642121,0.0066834247057704355,8.638743455497382,7.636229749631812,354,0.3870056497175141,219,0.3972602739726027,9.58904109589041,0.0027641180533020115,0.013018742308390618
pav<=110 & dext20<=0.5,428,12.228571428571428,0.3925233644859813,0.38962319984217797,0.002900164643803327,8.878504672897197,8.443479976326692,280,0.38571428571428573,148,0.40540540540540543,10.81081081081081,-0.003908914127892238,0.01578220556322746
pav<=110 & dext20>=2,691,19.742857142857144,0.35021707670043417,0.38054914036438287,-0.030332063663948694,2.532561505065123,7.082371054657429,415,0.35180722891566263,276,0.34782608695652173,2.1739130434782608,-0.028741911448720237,-0.032723053407861136
pav<=110 & dext50<=0.5,271,7.742857142857143,0.42066420664206644,0.38789808917197455,0.03276611747009189,13.099630996309964,8.184713375796179,178,0.4157303370786517,93,0.43010752688172044,14.516129032258064,0.027832247906677154,0.04220943770974589
pav<=110 & dext50>=3,814,23.257142857142856,0.3538083538083538,0.37896315338474723,-0.02515479957639344,3.0712530712530715,6.844473007712082,495,0.3575757575757576,319,0.34796238244514105,2.19435736677116,-0.02138739580898963,-0.03100077093960618
pav<=110 & furo>=0,343,9.8,0.40233236151603496,0.3886765408504539,0.013655820665581075,10.349854227405247,8.301481127568085,225,0.38666666666666666,118,0.4322033898305085,14.830508474576272,-0.0020098741837872303,0.0435268489800546
pav<=110 & furo<=-1,838,23.942857142857143,0.3627684964200477,0.3818142872442969,-0.019045790824249176,4.41527446300716,7.272143086644532,513,0.3645224171539961,325,0.36,4.0,-0.01729187009030081,-0.021814287244296904
pav<=110 & pos20<=0.2,289,8.257142857142858,0.3356401384083045,0.37906772207563766,-0.04342758366733318,0.3460207612456747,6.860158311345646,180,0.31666666666666665,109,0.3669724770642202,5.045871559633028,-0.06240105540897101,-0.012095245011417455
pav<=110 & pos20>=0.8,221,6.314285714285714,0.39819004524886875,0.3900990099009901,0.008091035347878639,9.728506787330316,8.514851485148515,139,0.39568345323741005,82,0.4024390243902439,10.365853658536585,0.005584443336419942,0.012340014489253814
pav<=110 & pos50<=0.2,300,8.571428571428571,0.34,0.3797692990239574,-0.03976929902395737,1.0,6.965394853593612,175,0.3314285714285714,125,0.352,2.8,-0.04834072759538599,-0.027769299023957417
pav<=110 & pos50>=0.8,305,8.714285714285714,0.4131147540983607,0.3853448275862069,0.027769926512153764,11.967213114754099,7.801724137931035,200,0.405,105,0.42857142857142855,14.285714285714286,0.01965517241379311,0.04322660098522163
pav>=130 & pav=150,493,14.085714285714285,0.36105476673427994,0.3771567436208991,-0.016101976886619185,4.158215010141988,6.573511543134872,300,0.33666666666666667,193,0.39896373056994816,9.844559585492227,-0.04049007695423246,0.021806986949049034
pav>=130 & pav1<=70,891,25.457142857142856,0.37037037037037035,0.3815804434337692,-0.011210073063398829,5.555555555555555,7.237066515065378,558,0.3817204301075269,333,0.35135135135135137,2.7027027027027026,0.00013998667375769713,-0.030229092082417808
pav>=130 & pav1>=110,1019,29.114285714285714,0.37684003925417076,0.37197692478366984,0.004863114470500918,6.5260058881256136,5.796538717550477,613,0.367047308319739,406,0.3916256157635468,8.74384236453202,-0.004929616463930864,0.01964869097987698
pav>=130 & pav2<=70,892,25.485714285714284,0.3834080717488789,0.38250408782994627,0.0009039839189326493,7.511210762331839,7.375613174491941,546,0.3772893772893773,346,0.3930635838150289,8.959537572254336,-0.00521471054056899,0.010559495985082656
pav>=130 & pav2>=110,1050,30.0,0.36095238095238097,0.3736057426836002,-0.012653361731219226,4.142857142857143,6.040861402540033,649,0.3605546995377504,401,0.36159600997506236,4.239401496259352,-0.013051043145849817,-0.012009732708537835
pav>=130 & efic20>=0.5,1052,30.057142857142857,0.3688212927756654,0.3758735946520814,-0.007052301876416034,5.32319391634981,6.381039197812215,608,0.37335526315789475,444,0.36261261261261263,4.391891891891892,-0.0025183314941866763,-0.013260982039468794
pav>=130 & efic20<=0.25,667,19.057142857142857,0.3733133433283358,0.37968620974401324,-0.006372866415677414,5.997001499250374,6.952931461601982,419,0.36992840095465396,248,0.3790322580645161,6.854838709677419,-0.009757808789359279,-0.0006539516794971112
pav>=130 & efic50>=0.5,1157,33.05714285714286,0.36732929991356955,0.38102175602175603,-0.01369245610818648,5.099394987035437,7.153263403263403,687,0.3653566229985444,470,0.3702127659574468,5.531914893617022,-0.015665133023211653,-0.010808990064309243
pav>=130 & efic50<=0.25,638,18.228571428571428,0.3557993730407524,0.36979843953185954,-0.01399906649110716,3.3699059561128526,5.469765929778934,408,0.36519607843137253,230,0.3391304347826087,0.8695652173913043,-0.004602361100487007,-0.030668004749250855
pav>=130 & vira20<=5,534,15.257142857142858,0.37265917602996257,0.38880248833592534,-0.016143312305962776,5.898876404494382,8.320373250388803,319,0.3887147335423197,215,0.3488372093023256,2.3255813953488373,-8.77547936056211e-05,-0.039965279033599754
pav>=130 & vira20>=9,594,16.97142857142857,0.38215488215488214,0.37294917967186875,0.00920570248301339,7.3232323232323235,5.942376950780312,394,0.3756345177664975,200,0.395,9.25,0.002685338094628731,0.02205082032813127
pav>=130 & vira50<=14,687,19.62857142857143,0.37700145560407566,0.37411115948338414,0.0028902961206915267,6.550218340611353,6.116673922507618,406,0.4039408866995074,281,0.33807829181494664,0.7117437722419929,0.02982972721612326,-0.036032867668437496
