price,score,n_events,unique_days,unique_weeks,unique_months,span_days,first_event,last_event,mean_strength,median_strength,max_strength,mean_reaction,n_scales,n_sources,mean_rel_volume,decayed_touches,c__scale_weight,c__n_pairs,c_touch,c_reaction,c_temporal,c_scale,c_volume,c_recency,c_confluence
173705.0000,85.9000,22,13,8,4,180.1153,2026-01-22 09:05:00,2026-07-21 11:51:00,2.7479,2.7015,4.0000,2812.9545,4,1,2.4067,18.5700,4.3000,4.0000,0.6143,0.8029,0.4141,0.7082,0.5085,0.9625,0.7218
173215.0000,63.6000,14,8,5,2,37.9924,2026-06-01 10:30:00,2026-07-09 10:19:00,2.6603,2.5760,3.9270,3508.5714,3,1,2.6287,11.9689,3.1000,3.0000,0.3549,0.6451,0.1837,0.4369,0.6860,0.8833,0.2713
172970.0000,53.7000,8,6,3,2,37.9451,2026-06-01 11:50:00,2026-07-09 10:31:00,2.7426,2.5628,4.0000,3336.8750,3,1,2.1091,6.7889,2.5000,3.0000,0.1416,0.7645,0.1277,0.2338,0.2321,0.7648,0.2713
172725.0000,49.1000,9,6,5,2,29.8285,2026-06-01 13:12:00,2026-07-01 09:05:00,2.3953,2.3169,2.9558,2438.8889,3,1,2.7852,7.4967,3.1000,3.0000,0.1860,0.2560,0.1202,0.4369,0.7679,0.7870,0.2713
172235.0000,73.4000,13,8,5,2,35.0951,2026-06-03 09:33:00,2026-07-08 11:50:00,2.5668,2.7928,3.4495,2268.0769,4,1,3.2468,10.9930,4.3000,4.0000,0.3259,0.6067,0.1823,0.7082,0.9386,0.8679,0.7218
171745.0000,40.9000,9,4,3,1,19.9924,2026-06-03 09:15:00,2026-06-23 09:04:00,2.1219,2.0444,2.7654,1812.7778,3,1,3.9168,7.4517,2.5000,3.0000,0.1860,0.0350,0.0315,0.2338,0.9898,0.7802,0.2713
171500.0000,37.2000,6,5,4,1,18.0354,2026-06-05 09:01:00,2026-06-23 09:52:00,2.5214,2.5693,2.9616,2313.3333,2,1,2.4776,5.0250,1.3000,2.0000,0.0256,0.4727,0.0517,0.0171,0.5563,0.6044,0.0290
171010.0000,33.4000,7,4,4,1,16.9472,2026-06-05 10:36:00,2026-06-22 09:20:00,2.4022,2.3362,3.3860,2067.1429,2,1,2.2739,5.7688,1.3000,2.0000,0.0853,0.3033,0.0281,0.0171,0.3959,0.6741,0.0290
170765.0000,27.8000,6,5,3,1,15.8326,2026-06-03 14:57:00,2026-06-19 10:56:00,1.8266,1.8299,2.1083,1473.3333,2,1,3.0819,4.8903,1.3000,2.0000,0.0256,0.0000,0.0490,0.0171,0.8942,0.5730,0.0290
170275.0000,59.3000,7,6,4,1,16.9021,2026-06-05 11:24:00,2026-06-22 09:03:00,2.4922,2.7380,3.3430,1567.8571,4,1,2.4037,5.7412,4.3000,4.0000,0.0853,0.5452,0.0758,0.7082,0.5051,0.6683,0.7218
170030.0000,68.8000,11,6,3,1,11.1146,2026-06-05 10:29:00,2026-06-16 13:14:00,2.5464,2.2634,4.0000,1738.1818,4,1,2.7239,9.0086,5.0000,4.0000,0.2474,0.5265,0.0730,0.9471,0.7440,0.8147,0.7218
169785.0000,50.1000,7,5,2,1,7.9486,2026-06-08 11:44:00,2026-06-16 10:30:00,2.7359,2.5007,3.4107,2907.1429,3,1,2.9307,5.7612,2.5000,3.0000,0.0853,0.5853,0.0456,0.2338,0.8532,0.6655,0.2713
169295.0000,57.6000,8,4,3,1,11.0174,2026-06-05 17:07:00,2026-06-16 17:32:00,3.1054,3.7270,4.0000,3683.1250,3,1,2.4287,6.5999,2.5000,3.0000,0.1416,0.9334,0.0240,0.2338,0.5290,0.7369,0.2713
168805.0000,45.6000,6,4,1,1,2.9507,2026-06-08 11:13:00,2026-06-11 10:02:00,2.4635,2.5509,2.8430,1609.1667,3,1,2.8826,4.8897,3.5000,3.0000,0.0256,0.4036,0.0212,0.4659,0.8294,0.5666,0.2713
165620.0000,47.2000,8,7,4,2,45.8618,2025-12-05 12:19:00,2026-01-20 09:00:00,2.5295,2.3465,3.6872,1988.7500,3,1,3.5243,4.0233,2.5000,3.0000,0.1416,0.4441,0.1616,0.2338,0.9727,0.4106,0.2713
164640.0000,25.0000,6,5,3,2,14.0375,2025-12-30 09:38:00,2026-01-13 10:32:00,1.9090,1.9212,2.2330,1670.8333,2,1,3.3543,2.9883,1.3000,2.0000,0.0256,0.0034,0.0805,0.0171,0.9590,0.2928,0.0290
164150.0000,49.6000,6,5,4,2,38.9111,2025-12-05 13:01:00,2026-01-13 10:53:00,2.8042,2.7654,4.0000,2117.5000,3,1,2.5822,2.9057,2.5000,3.0000,0.0256,0.8490,0.1030,0.2338,0.6451,0.2891,0.2713
163905.0000,40.5000,7,5,3,2,15.0069,2025-12-30 11:00:00,2026-01-14 11:10:00,2.2435,2.3039,3.5595,1990.0000,3,1,4.2150,3.4859,3.1000,3.0000,0.0853,0.1928,0.0811,0.4369,0.9966,0.3474,0.2713
163415.0000,29.1000,7,5,4,2,30.9174,2025-12-05 13:05:00,2026-01-05 11:06:00,2.2303,2.2817,2.9571,2118.5714,2,1,2.8991,3.3894,1.3000,2.0000,0.0853,0.1263,0.0955,0.0171,0.8464,0.3338,0.0290
162925.0000,43.8000,6,4,3,2,21.0826,2025-12-15 09:49:00,2026-01-05 11:48:00,2.7930,2.7403,4.0000,2220.8333,3,1,1.7576,2.8979,2.5000,3.0000,0.0256,0.8413,0.0657,0.2338,0.0273,0.2846,0.2713
162680.0000,54.9000,11,8,5,2,33.0132,2025-12-03 10:01:00,2026-01-05 10:20:00,2.7566,2.6878,3.8698,2841.3636,3,1,2.4578,5.1732,2.5000,3.0000,0.2474,0.7235,0.1776,0.2338,0.5461,0.5502,0.2713
162190.0000,44.1000,10,7,3,1,22.9660,2025-12-03 11:10:00,2025-12-26 10:21:00,2.7331,2.7351,3.5108,2014.0000,2,1,2.3359,4.7004,1.3000,2.0000,0.2150,0.6770,0.1110,0.0171,0.4608,0.4775,0.0290
161455.0000,42.4000,8,6,4,1,20.9069,2025-12-02 11:14:00,2025-12-23 09:00:00,2.4703,2.5053,3.1031,2108.1250,3,1,2.2952,3.7261,3.1000,3.0000,0.1416,0.4027,0.0805,0.4369,0.4164,0.3679,0.2713
160965.0000,39.1000,11,5,3,1,17.8139,2025-12-05 13:29:00,2025-12-23 09:01:00,2.2334,2.2726,2.9115,1890.0000,3,1,2.6998,5.1654,2.5000,3.0000,0.2474,0.1195,0.0510,0.2338,0.7304,0.5457,0.2713
160720.0000,55.2000,12,7,4,2,23.9924,2025-11-28 15:31:00,2025-12-22 15:20:00,2.6922,2.6422,3.8241,2937.0833,3,1,2.5779,5.5754,2.5000,3.0000,0.2901,0.6856,0.1445,0.2338,0.6416,0.5795,0.2713
160230.0000,73.5000,17,11,6,2,40.7681,2025-11-11 17:02:00,2025-12-22 11:28:00,2.5685,2.6513,3.7496,3122.6471,4,1,2.7799,7.7390,4.3000,4.0000,0.4505,0.6084,0.2496,0.7082,0.7645,0.7171,0.7218
159740.0000,59.7000,13,9,5,2,34.8368,2025-11-12 17:46:00,2025-12-17 13:51:00,2.6597,2.6524,3.7511,2514.6154,3,1,2.5704,5.8932,3.5000,3.0000,0.3259,0.6455,0.2043,0.4659,0.6382,0.6195,0.2713
159495.0000,42.6000,11,7,6,2,34.9646,2025-11-11 13:27:00,2025-12-16 12:36:00,2.5464,2.4943,3.8786,3019.5455,2,1,2.3069,4.9679,1.3000,2.0000,0.2474,0.5461,0.1541,0.0171,0.4300,0.5133,0.0290
159005.0000,40.9000,12,8,5,2,27.7688,2025-11-13 16:58:00,2025-12-11 11:25:00,2.2195,2.0382,4.0000,2729.1667,3,1,2.0453,5.4447,2.5000,3.0000,0.2901,0.2270,0.1741,0.2338,0.1741,0.5672,0.2713
158515.0000,43.0000,11,6,4,2,27.7646,2025-11-13 16:07:00,2025-12-11 10:28:00,2.4955,2.7563,3.4785,2366.8182,2,1,2.3806,4.9794,1.3000,2.0000,0.2474,0.5683,0.1182,0.0171,0.4949,0.5137,0.0290
158270.0000,43.3000,8,4,3,2,27.0028,2025-11-14 09:03:00,2025-12-11 09:07:00,2.4256,2.5920,3.3222,1983.7500,3,1,2.9461,3.6381,2.5000,3.0000,0.1416,0.4275,0.0684,0.2338,0.8601,0.3526,0.2713
156555.0000,45.5000,7,4,3,1,19.0854,2025-11-06 10:57:00,2025-11-25 13:00:00,2.7633,2.7289,3.3906,3157.8571,3,1,2.2119,3.0754,3.5000,3.0000,0.0853,0.6732,0.0301,0.4659,0.3276,0.2860,0.2713
147735.0000,31.0000,6,4,3,2,34.9431,2025-09-17 15:00:00,2025-10-22 13:38:00,2.1451,2.1539,2.3091,1893.3333,3,1,3.4332,2.3643,2.5000,3.0000,0.0256,0.0452,0.0759,0.2338,0.9659,0.2195,0.2713
147245.0000,40.8000,7,5,4,2,34.9583,2025-09-17 16:10:00,2025-10-22 15:10:00,2.6690,2.9206,3.2035,2395.0000,2,1,2.7255,2.6881,1.7000,2.0000,0.0853,0.6766,0.0989,0.0461,0.7474,0.2444,0.0290
146755.0000,32.5000,7,6,3,2,34.7799,2025-09-17 15:46:00,2025-10-22 10:29:00,2.0898,2.3007,2.5829,2517.1429,3,1,2.8392,2.7186,2.5000,3.0000,0.0853,0.0529,0.1230,0.2338,0.8157,0.2495,0.2713
146020.0000,29.7000,7,5,4,2,30.1264,2025-09-16 09:08:00,2025-10-16 12:10:00,2.2565,2.3000,2.8065,1534.2857,2,1,3.5761,2.6932,1.7000,2.0000,0.0853,0.1493,0.0948,0.0461,0.9795,0.2396,0.0290
145285.0000,64.1000,6,6,5,2,41.9396,2025-09-05 10:34:00,2025-10-17 09:07:00,3.0272,3.0215,3.6915,2491.6667,4,1,2.6484,2.2879,5.0000,4.0000,0.0256,0.8166,0.1311,0.9471,0.7031,0.2140,0.7218
144795.0000,38.4000,9,7,5,2,41.8444,2025-09-05 12:44:00,2025-10-17 09:00:00,2.3264,2.1722,2.9251,2588.8889,3,1,3.1011,3.3373,2.5000,3.0000,0.1860,0.1357,0.1589,0.2338,0.9113,0.3014,0.2713
144550.0000,55.5000,8,6,5,3,48.9458,2025-08-28 11:33:00,2025-10-16 10:15:00,2.7891,2.8227,3.5753,2250.6250,3,1,3.8280,3.0187,3.1000,3.0000,0.1416,0.7415,0.1753,0.4369,0.9863,0.2696,0.2713
144305.0000,39.1000,9,7,5,3,48.6639,2025-08-29 18:00:00,2025-10-17 09:56:00,2.2314,1.8619,3.5686,2428.8889,3,1,4.4141,3.3547,2.5000,3.0000,0.1860,0.0956,0.2030,0.2338,1.0000,0.3058,0.2713
142590.0000,47.6000,6,6,4,3,102.9743,2025-07-03 12:01:00,2025-10-14 11:24:00,2.7940,2.9173,3.5075,3507.5000,3,1,2.5180,2.1576,2.5000,3.0000,0.0256,0.7500,0.2073,0.2338,0.5904,0.2020,0.2713
141855.0000,58.1000,9,7,6,4,118.1688,2025-06-18 14:12:00,2025-10-14 18:15:00,2.6789,2.9069,4.0000,2413.3333,3,1,3.3991,3.1308,2.5000,3.0000,0.1860,0.8387,0.2828,0.2338,0.9625,0.2829,0.2713
141365.0000,75.3000,12,9,7,5,140.2208,2025-05-27 11:19:00,2025-10-14 16:37:00,2.8248,2.8657,4.0000,2871.6667,4,1,2.8104,4.0706,4.3000,4.0000,0.2901,0.8771,0.3770,0.7082,0.7986,0.3894,0.7218
140630.0000,65.8000,11,11,10,5,152.8625,2025-05-14 12:20:00,2025-10-14 09:02:00,2.7100,2.6008,4.0000,3164.0909,4,1,1.9536,3.4936,4.3000,4.0000,0.2474,0.7517,0.4183,0.7082,0.0922,0.3205,0.7218
140140.0000,68.0000,10,8,6,4,151.3812,2025-05-12 09:06:00,2025-10-10 18:15:00,2.6801,2.7244,3.9610,2577.0000,4,1,3.0441,3.1136,4.3000,4.0000,0.2150,0.7248,0.3131,0.7082,0.8874,0.2765,0.7218
139895.0000,51.2000,13,10,7,3,103.0028,2025-05-16 10:58:00,2025-08-27 11:02:00,2.4774,2.1631,4.0000,2226.9231,3,1,2.9899,3.9569,2.5000,3.0000,0.3259,0.4061,0.3124,0.2338,0.8737,0.3666,0.2713
139405.0000,61.7000,16,13,9,4,354.0208,2024-08-29 09:00:00,2025-08-18 09:30:00,2.2742,2.3273,3.1752,2337.5000,4,1,2.5827,4.6523,4.3000,4.0000,0.4113,0.2031,0.4366,0.7082,0.6485,0.4341,0.7218
138915.0000,65.4000,13,12,7,3,310.0535,2024-08-21 10:25:00,2025-06-27 11:42:00,2.5602,2.4734,3.5366,2196.9231,4,1,2.8867,3.5197,4.3000,4.0000,0.3259,0.4940,0.3737,0.7082,0.8396,0.2904,0.7218
138425.0000,63.3000,14,13,9,6,357.1215,2024-08-23 12:02:00,2025-08-15 14:57:00,2.4257,2.3226,4.0000,2251.4286,4,1,1.9913,4.0342,4.3000,4.0000,0.3549,0.4599,0.5067,0.7082,0.1331,0.3638,0.7218
138180.0000,67.4000,16,15,11,6,367.8042,2024-08-19 14:15:00,2025-08-22 09:33:00,2.4123,2.3475,3.4979,2389.6875,4,1,2.7392,4.1683,4.3000,4.0000,0.4113,0.3323,0.5544,0.7082,0.7509,0.3935,0.7218
137935.0000,75.6000,13,12,10,7,347.3153,2024-08-30 09:01:00,2025-08-12 16:35:00,2.7200,2.6194,4.0000,2100.7692,4,1,2.9926,3.6733,4.3000,4.0000,0.3259,0.7747,0.5060,0.7082,0.8771,0.3235,0.7218
137445.0000,51.9000,16,14,8,7,365.9549,2024-08-20 11:31:00,2025-08-21 10:26:00,2.2727,2.2719,2.7880,2052.8125,3,1,3.1595,4.4268,2.5000,3.0000,0.4113,0.1382,0.5558,0.2338,0.9215,0.4061,0.2713
137200.0000,58.6000,19,15,8,5,113.9993,2025-04-29 10:34:00,2025-08-21 10:33:00,2.3858,2.3091,3.5108,2339.4737,3,1,3.3050,5.6951,2.5000,3.0000,0.5239,0.2828,0.4903,0.2338,0.9522,0.5587,0.2713
136955.0000,71.4000,20,16,11,7,369.1840,2024-08-16 09:44:00,2025-08-20 14:09:00,2.3779,2.3039,3.7146,2192.7500,4,1,2.5999,5.6333,4.3000,4.0000,0.5563,0.2969,0.5932,0.7082,0.6689,0.5474,0.7218
136710.0000,71.4000,21,18,14,7,370.9000,2024-08-15 13:09:00,2025-08-21 10:45:00,2.2938,2.0264,4.0000,2106.4286,4,1,2.5943,5.6687,4.3000,4.0000,0.5836,0.2526,0.6169,0.7082,0.6587,0.5573,0.7218
136220.0000,81.0000,23,19,12,7,360.1653,2024-08-16 09:00:00,2025-08-11 12:58:00,2.4878,2.3943,4.0000,2447.3913,4,1,2.8095,5.7976,4.3000,4.0000,0.6519,0.5392,0.6281,0.7082,0.7952,0.5676,0.7218
135975.0000,74.4000,14,14,10,7,602.6250,2023-12-27 18:07:00,2025-08-21 09:07:00,2.6211,2.4888,4.0000,2998.9286,4,1,2.7854,3.4201,4.3000,4.0000,0.3549,0.6647,0.6111,0.7082,0.7713,0.2976,0.7218
135730.0000,74.2000,15,12,9,5,342.2069,2024-09-03 09:00:00,2025-08-11 13:58:00,2.6377,2.4916,4.0000,2566.0000,4,1,3.2596,4.0454,4.3000,4.0000,0.3771,0.6749,0.4539,0.7082,0.9454,0.3655,0.7218
135240.0000,80.4000,12,11,9,6,582.0361,2024-01-02 11:36:00,2025-08-06 12:28:00,2.6634,2.7244,3.9206,2655.8333,5,1,3.5744,3.0392,6.8000,5.0000,0.2901,0.7056,0.5227,0.9812,0.9761,0.2478,0.9812
134750.0000,77.9000,11,10,8,7,582.2687,2024-01-02 10:28:00,2025-08-06 16:55:00,2.9490,3.0138,4.0000,3365.4545,4,1,3.2509,3.1836,4.3000,4.0000,0.2474,0.9181,0.5299,0.7082,0.9420,0.2655,0.7218
134260.0000,48.1000,13,12,8,6,592.9250,2023-12-20 10:49:00,2025-08-04 09:01:00,2.2994,2.2087,2.9945,1644.6154,3,1,3.1153,3.3636,2.5000,3.0000,0.3259,0.1382,0.5392,0.2338,0.9181,0.2696,0.2713
134015.0000,62.4000,16,14,9,6,595.1069,2023-12-19 11:52:00,2025-08-05 14:26:00,2.3039,2.2612,3.5043,1715.9375,4,1,2.3383,3.9840,4.3000,4.0000,0.4113,0.2193,0.5829,0.7082,0.4642,0.3498,0.7218
133525.0000,78.2000,18,15,12,8,599.2201,2023-12-15 10:27:00,2025-08-05 15:44:00,2.5101,2.6170,4.0000,2435.5556,4,1,2.7615,4.2252,4.3000,4.0000,0.4863,0.6519,0.6482,0.7082,0.7577,0.3819,0.7218
133035.0000,63.1000,23,20,14,8,595.9653,2023-12-18 10:17:00,2025-08-05 09:27:00,2.2841,2.1684,4.0000,2512.3913,3,1,2.7932,5.3449,2.5000,3.0000,0.6519,0.2807,0.7069,0.2338,0.7782,0.5164,0.2713
132790.0000,79.2000,18,16,12,8,578.8958,2024-01-04 11:30:00,2025-08-05 09:00:00,2.6271,2.5005,4.0000,2158.8889,4,1,2.8084,4.4830,4.3000,4.0000,0.4863,0.6724,0.6540,0.7082,0.7918,0.3901,0.7218
132545.0000,87.2000,27,24,14,10,595.7382,2023-12-14 15:47:00,2025-08-01 09:30:00,2.6487,2.6833,3.8104,2396.6667,4,1,2.4870,6.3933,4.3000,4.0000,0.7406,0.6587,0.7863,0.7082,0.5666,0.5935,0.7218
132055.0000,79.1000,22,20,13,7,487.9340,2023-12-15 15:57:00,2025-04-16 14:22:00,2.4529,2.4049,4.0000,1940.0000,4,1,3.0135,4.7157,4.3000,4.0000,0.6143,0.5316,0.6502,0.7082,0.8805,0.4181,0.7218
131320.0000,72.3000,17,15,12,10,489.7028,2023-12-13 17:12:00,2025-04-16 10:04:00,2.5130,2.4330,4.0000,2327.3529,4,1,2.4762,3.4113,4.3000,4.0000,0.4505,0.5623,0.6534,0.7082,0.5529,0.2666,0.7218
131075.0000,86.7000,23,18,15,9,466.9187,2024-01-11 12:13:00,2025-04-22 10:16:00,2.8503,2.8567,4.0000,2874.1304,4,1,2.5619,4.7752,4.3000,4.0000,0.6519,0.8823,0.6627,0.7082,0.6314,0.4304,0.7218
130585.0000,78.0000,14,10,10,7,455.9785,2024-01-16 16:56:00,2025-04-16 16:25:00,3.3873,3.4398,4.0000,3498.5714,4,1,2.3106,2.8765,5.0000,4.0000,0.3549,0.9360,0.4924,0.9471,0.4369,0.2133,0.7218
