i;data;lado;hora;preco_fecha;preco_meio;atr;incl_hma;curva;concava;incl_ema;folga_banda;dist_hma_ema;barras_colada;estic;n_ret;ret_pts;ret_atr;rng;pav_fav;pav_con;pav_fav_r;pav_con_r;corpo_r;rng_ret;pav_ret_con_r;aceito;i_ent;preco_ent;dur_s;i_sai;preco_sai;pts;mfe;mae;barras;motivo;parcial;data_sai;pav_tot;exaustao;ret_ok;geom_ok;e_prata;e_ouro;nivel;terco
1003;2026-08-12 09:35:15.560;1;9,583333333333334;171460,0;171510,0;153,27408552216139;0,07857227867128572;0,008783360715969595;True;0,23211112837006792;2,3497570343545027;-0,34975703435447303;0;0,40487816611150207;2;265,0;1,7289289255729048;130,0;0,0;30,0;0,0;0,23076923076923078;0,7692307692307693;175,0;0,2571428571428571;True;1004;171410,0;613,094;1011;171610,0;200,0;250,0;-45,0;8,0;alvo;False;2026-08-12 09:48:11.360;30,0;False;True;True;True;True;ouro;T1
1065;2026-08-12 10:29:05.983;1;10,483333333333333;171060,0;171110,0;142,7660027340005;0,15628673660458262;0,025059728200337816;True;0,33348580590819704;3,9853250951434633;-1,9853250951434345;0;0,57274430991247;2;275,0;1,9262288971722206;115,0;5,0;10,0;0,043478260869565216;0,08695652173913043;0,8695652173913043;130,0;0,15384615384615385;True;1066;171010,0;67,78;1067;170910,0;-100,0;0,0;-150,0;2,0;stop;False;2026-08-12 10:30:28.800;15,0;True;True;False;False;False;bronze;T1
1119;2026-08-12 10:44:18.098;-1;10,733333333333333;171060,0;171010,0;152,998052942083;0,1604785002825789;-0,009892066573199266;False;0,4941822413293712;1,062792527494854;0,9372074725051899;0;0,8341885844343112;2;260,0;1,6993680311632613;180,0;20,0;60,0;0,1111111111111111;0,3333333333333333;0,5555555555555556;130,0;0,0;True;1120;171110,0;15,648;1121;171210,0;-100,0;0,0;-155,0;2,0;stop;False;2026-08-12 10:45:08.666;80,0;False;True;True;True;True;ouro;T1
1130;2026-08-12 10:47:41.489;1;10,783333333333333;171160,0;171210,0;138,38422767277808;0,032308733821053086;0,03360731136332764;True;-0,11797992381330367;2,975254064017103;-0,975254064017061;0;0,3312239370481726;1;120,0;0,8671508452809432;125,0;5,0;20,0;0,04;0,16;0,8;120,0;0,125;True;1131;171110,0;40,647;1132;171010,0;-100,0;0,0;-145,0;2,0;stop;False;2026-08-12 10:48:42.415;25,0;False;False;True;False;False;bronze;T1
1132;2026-08-12 10:48:42.415;1;10,8;171160,0;171210,0;144,90432039072567;0,05878950794797485;0,022043091506926883;True;0,026654461163923757;2,8337003799966367;-0,8337003799967097;0;0,3184556116412158;1;155,0;1,0696713499090431;195,0;0,0;95,0;0,0;0,48717948717948717;0,5128205128205128;155,0;0,3225806451612903;True;1133;171110,0;48,485;1134;171010,0;-100,0;0,0;-160,0;2,0;stop;False;2026-08-12 10:51:04.627;95,0;False;False;False;False;False;bronze;T1
1138;2026-08-12 10:52:08.032;-1;10,866666666666667;170960,0;170910,0;143,38208810801638;0,04013306933717396;0,00574059480489344;True;0,38381838955398806;1,5003188561542486;0,4996811438457648;0;0,6550739357935589;2;255,0;1,7784648233599212;145,0;0,0;45,0;0,0;0,3103448275862069;0,6896551724137931;140,0;0,2857142857142857;True;1139;171010,0;312,018;1142;171110,0;-100,0;145,0;-140,0;4,0;stop;False;2026-08-12 10:57:31.272;45,0;True;True;True;False;False;bronze;T1
1142;2026-08-12 10:57:31.272;-1;10,95;170960,0;170910,0;156,55152524282244;0,0029674259133399892;0,0036418408936191816;True;0,15375912865237312;1,5942961822853252;0,40570381771459063;0;0,5062054133532754;1;205,0;1,3094730292919892;200,0;10,0;90,0;0,05;0,45;0,5;205,0;0,4634146341463415;True;1143;171010,0;184,602;1146;171110,0;-100,0;85,0;-175,0;4,0;stop;False;2026-08-12 11:01:27.087;100,0;True;False;False;False;False;bronze;T1
1178;2026-08-12 11:28:11.351;1;11,466666666666667;171560,0;171610,0;150,6748441404824;0,12264294795089402;-0,0056343510523196826;False;0,5221731774139964;1,5436623843689017;0,45633761563103903;0;0,880418344867322;2;305,0;2,024226417753131;220,0;25,0;95,0;0,11363636363636363;0,4318181818181818;0,45454545454545453;150,0;0,26666666666666666;True;1179;171510,0;141,054;1184;171410,0;-100,0;155,0;-105,0;6,0;stop;False;2026-08-12 11:31:10.518;120,0;False;True;False;True;False;prata;T1
1206;2026-08-12 11:55:45.864;-1;11,916666666666666;171160,0;171110,0;140,39486129154406;0,19789047244517777;-0,02799381276076761;False;0,48317326020817075;1,3995593489904858;0,6004406510094709;0;0,5850379149966418;3;405,0;2,884720966809296;145,0;5,0;40,0;0,034482758620689655;0,27586206896551724;0,6896551724137931;105,0;0,0;True;1207;171210,0;12,971;1208;171310,0;-100,0;0,0;-135,0;2,0;stop;False;2026-08-12 11:56:57.351;45,0;False;True;True;True;True;ouro;T1
1213;2026-08-12 12:12:25.935;-1;12,2;171060,0;171010,0;150,0524351592871;0,07813687462263628;0,0018265539110650592;True;0,26164228045392446;1,0687499757674532;0,9312500242325896;0;0,9122521403928503;1;170,0;1,13293729501649;150,0;5,0;45,0;0,03333333333333333;0,3;0,6666666666666666;170,0;0,38235294117647056;True;1214;171110,0;116,634;1215;171210,0;-100,0;0,0;-155,0;2,0;stop;False;2026-08-12 12:15:18.787;50,0;True;False;True;False;False;bronze;T1
