i;data;lado;hora;preco_fecha;preco_meio;atr;incl_hma;curva;concava;incl_ema;folga_banda;dist_hma_ema;barras_colada;estic;n_ret;ret_pts;ret_atr;rng;pav_fav;pav_con;pav_fav_r;pav_con_r;corpo_r;rng_ret;pav_ret_con_r;aceito;i_ent;preco_ent;dur_s;i_sai;preco_sai;pts;mfe;mae;barras;motivo;parcial;data_sai;pav_tot;exaustao;ret_ok;geom_ok;e_prata;e_ouro;nivel;terco
1861;2026-08-17 09:05:44.834;-1;9,083333333333334;170245,0;170195,0;159,07158504007356;0,1878663997882722;-0,016471086763977072;False;0,6051742353459696;1,613129290702506;0,3868707092974975;0;1,0150464353374429;2;325,0;2,0431053095882934;185,0;5,0;80,0;0,02702702702702703;0,43243243243243246;0,5405405405405406;220,0;0,4090909090909091;True;1861;170245,0;154,37;1868;169945,0;300,0;305,0;-35,0;8;alvo;False;2026-08-17 09:08:19.204;85,0;False;True;True;True;True;ouro;T1
1895;2026-08-17 10:00:26.431;1;10,0;169645,0;169695,0;146,1950874305084;0,07388450309525096;0,018493970573076682;True;-0,060328251069758566;3,7138664653992017;-1,7138664653992632;0;-0,07293483569135689;2;255,0;1,744244656108642;135,0;5,0;30,0;0,037037037037037035;0,2222222222222222;0,7407407407407407;200,0;0,475;True;1895;169645,0;94,52;1898;169945,0;300,0;305,0;-5,0;4;alvo;False;2026-08-17 10:02:00.951;35,0;False;True;True;True;True;ouro;T1
1910;2026-08-17 10:10:52.359;1;10,166666666666666;170145,0;170195,0;151,0312026627146;0,3076059126167802;-0,03129245166026667;False;0,7843692528414274;1,526627562190275;0,47337243780981797;0;1,0929241754145094;3;370,0;2,44982489364327;200,0;5,0;95,0;0,025;0,475;0,5;135,0;0,2222222222222222;True;1910;170145,0;139,922;1913;170445,0;300,0;300,0;-50,0;4;alvo;False;2026-08-17 10:13:12.281;100,0;False;True;False;True;False;prata;T1
1977;2026-08-17 10:49:37.038;1;10,816666666666666;169845,0;169895,0;152,0309565980299;0,06781696430821785;0,014025426934225963;True;-0,1023210796317554;3,5834839825284353;-1,5834839825284623;0;-0,1427115128408007;2;215,0;1,414185668570516;195,0;0,0;95,0;0,0;0,48717948717948717;0,5128205128205128;125,0;0,2;True;1977;169845,0;85,236;1978;169745,0;-100,0;5,0;-105,0;2;stop;False;2026-08-17 10:51:02.274;95,0;False;True;False;True;False;prata;T1
2043;2026-08-17 12:19:18.965;1;12,316666666666666;169845,0;169895,0;144,74577596644758;0,013227837212803314;0,029001206907768307;True;0,05782856847280276;3,340306191383182;-1,3403061913830943;0;0,12086220275660921;2;290,0;2,0035126970974453;170,0;5,0;65,0;0,029411764705882353;0,38235294117647056;0,5882352941176471;100,0;0,0;True;2043;169845,0;438,892;2046;170145,0;300,0;305,0;-30,0;4;alvo;False;2026-08-17 12:26:37.857;70,0;False;True;True;True;True;ouro;T1
2050;2026-08-17 12:48:21.313;1;12,8;169945,0;169995,0;152,21998691675026;0,17454240707769203;-0,007343730296255169;False;0,29133821781796265;2,6655304042265513;-0,6655304042265214;0;0,2868500638023756;3;315,0;2,069373453384113;205,0;10,0;95,0;0,04878048780487805;0,4634146341463415;0,4878048780487805;115,0;0,08695652173913043;True;2050;169945,0;1558,144;2053;169845,0;-100,0;135,0;-100,0;4;stop;False;2026-08-17 13:14:19.457;105,0;False;True;False;True;False;prata;T1
2054;2026-08-17 13:23:08.608;1;13,383333333333333;169945,0;169995,0;152,27818244433456;0,11027799444466886;-0,010476522670707086;False;0,11014777336568597;2,1768235613768123;-0,17682356137677666;1;0,20526671007519842;2;235,0;1,543228295924168;155,0;5,0;50,0;0,03225806451612903;0,3225806451612903;0,6451612903225806;200,0;0,5;True;2054;169945,0;141,716;2055;169845,0;-100,0;75,0;-105,0;2;stop;False;2026-08-17 13:25:30.324;55,0;False;True;True;True;True;ouro;T1
2074;2026-08-17 15:17:15.320;-1;15,283333333333333;169745,0;169695,0;148,7773358373628;0,09108214479575874;-0,01562690956179659;False;0,2809138187849264;1,8037384574590702;0,19626154254098585;14;0,26537042766365965;3;305,0;2,050043430898731;175,0;10,0;65,0;0,05714285714285714;0,37142857142857144;0,5714285714285714;100,0;0,0;True;2074;169745,0;630,831;2075;169845,0;-100,0;20,0;-100,0;2;stop;False;2026-08-17 15:27:46.151;75,0;False;True;True;True;True;ouro;T1
2155;2026-08-18 09:37:33.411;-1;9,616666666666667;169840,0;169790,0;147,5082658304072;0,06559586242014898;0,012965502936337716;True;-0,16255359633307875;3,540719352731801;-1,540719352731874;0;-0,2406077819712448;2;245,0;1,6609238717624186;105,0;0,0;5,0;0,0;0,047619047619047616;0,9523809523809523;165,0;0,36363636363636365;True;2155;169840,0;399,57;2158;169940,0;-100,0;135,0;-105,0;4;stop;False;2026-08-18 09:44:12.981;5,0;False;True;False;True;False;prata;T2
2188;2026-08-18 10:22:30.770;-1;10,366666666666667;169940,0;169890,0;150,32222061749368;0,03252081810949732;0,014723811866336351;True;0,20502818859144142;2,4342446311142236;-0,43424463111416867;0;0,36100174966087284;2;220,0;1,4635228184913973;135,0;5,0;30,0;0,037037037037037035;0,2222222222222222;0,7407407407407407;125,0;0,16;True;2188;169940,0;86,136;2189;170040,0;-100,0;15,0;-105,0;2;stop;False;2026-08-18 10:23:56.906;35,0;False;True;True;True;True;ouro;T2
2298;2026-08-18 14:38:27.730;1;14,633333333333333;169940,0;169990,0;146,1910990348266;0,12739492055598622;-0,001482741630382553;False;0,2280827031847312;2,8175927768361513;-0,8175927768361589;0;0,39947574780999334;2;265,0;1,8126958600733274;115,0;0,0;15,0;0,0;0,13043478260869565;0,8695652173913043;165,0;0,36363636363636365;True;2298;169940,0;279,193;2299;169840,0;-100,0;50,0;-100,0;2;stop;False;2026-08-18 14:43:06.923;15,0;False;True;False;True;False;prata;T2
2338;2026-08-19 09:00:33.969;1;9,0;169535,0;169585,0;142,4936157973308;0,15198403723923795;0,01432430913826436;True;0,1992911212912944;3,349539185088821;-1,349539185088861;0;0,3409176306879516;2;225,0;1,5790181106781538;140,0;15,0;25,0;0,10714285714285714;0,17857142857142858;0,7142857142857143;130,0;0,07692307692307693;True;2338;169535,0;0,105;2339;169435,0;-100,0;35,0;-140,0;2;stop;False;2026-08-19 09:00:34.074;40,0;False;True;True;True;True;ouro;T2
2378;2026-08-19 09:01:15.921;1;9,016666666666667;168935,0;168985,0;145,50557894835322;0,03108880144472829;0,011449575831848602;True;0,018283555162579464;2,67681659223416;-0,6768165922340739;0;0,05595196654787015;2;240,0;1,6494212918474234;120,0;5,0;15,0;0,041666666666666664;0,125;0,8333333333333334;105,0;0,0;True;2378;168935,0;19,488;2385;169235,0;300,0;315,0;-85,0;8;alvo;False;2026-08-19 09:01:35.409;20,0;False;True;False;True;False;prata;T2
2388;2026-08-19 09:01:45.585;1;9,016666666666667;169135,0;169185,0;144,63265077034282;0,15124989571674363;-0,005032103770172156;False;0,42441252291424636;2,177323696959926;-0,17732369695984274;1;0,7213379310335107;2;275,0;1,901368733375861;115,0;0,0;15,0;0,0;0,13043478260869565;0,8695652173913043;125,0;0,0;True;2388;169135,0;16,891;2391;169435,0;300,0;330,0;-15,0;4;alvo;False;2026-08-19 09:02:02.476;15,0;False;True;False;True;False;prata;T2
2395;2026-08-19 09:02:31.241;1;9,033333333333333;169235,0;169285,0;150,422852691313;0,169580127694627;-0,018799263391186746;False;0,47567101334627404;1,552354681919831;0,4476453180800839;0;0,5865083317719822;3;385,0;2,559451526890461;145,0;10,0;35,0;0,06896551724137931;0,2413793103448276;0,6896551724137931;150,0;0,1;True;2395;169235,0;0,929;2396;169135,0;-100,0;10,0;-105,0;2;stop;False;2026-08-19 09:02:32.170;45,0;False;True;True;True;True;ouro;T2
2498;2026-08-19 09:46:09.753;-1;9,766666666666667;171535,0;171485,0;173,67500903147786;0,133303439015816;-0,019128421930564844;False;0,1948644612714476;2,313735397973785;-0,3137353979738239;0;0,15234402370740663;3;335,0;1,928890068111542;115,0;5,0;10,0;0,043478260869565216;0,08695652173913043;0,8695652173913043;215,0;0,46511627906976744;True;2498;171535,0;0,656;2499;171635,0;-100,0;0,0;-105,0;2;stop;False;2026-08-19 09:46:10.409;15,0;False;True;False;True;False;prata;T2
2508;2026-08-19 09:52:02.380;-1;9,866666666666667;171335,0;171285,0;160,90424134953915;0,13624252154689243;-0,015365113939871704;False;0,36545335159017267;1,6489682497721303;0,3510317502278002;0;0,6221187473958714;2;330,0;2,050909268967789;170,0;15,0;55,0;0,08823529411764706;0,3235294117647059;0,5882352941176471;170,0;0,058823529411764705;True;2508;171335,0;21,022;2509;171435,0;-100,0;85,0;-110,0;2;stop;False;2026-08-19 09:52:23.402;70,0;False;True;True;True;True;ouro;T2
2527;2026-08-19 10:04:01.163;1;10,066666666666666;171635,0;171685,0;173,45260453064066;0,13663960623129762;-0,00507333265292763;False;0,26420766323653666;2,0247186073151315;-0,024718607315126373;2;0,45457965032982356;2;255,0;1,4701422367800414;140,0;5,0;35,0;0,03571428571428571;0,25;0,7142857142857143;195,0;0,46153846153846156;True;2527;171635,0;30,842;2530;171935,0;300,0;305,0;0,0;4;alvo;False;2026-08-19 10:04:32.005;40,0;False;True;True;True;True;ouro;T2
2600;2026-08-19 10:36:04.628;1;10,6;172335,0;172385,0;148,82454402835234;0,06165676304618388;-0,005826018280668026;False;0,4422498356633286;1,6615502989430833;0,3384497010568843;0;0,7498181339771153;2;290,0;1,9486033160279836;180,0;5,0;75,0;0,027777777777777776;0,4166666666666667;0,5555555555555556;185,0;0,40540540540540543;True;2600;172335,0;16,214;2601;172235,0;-100,0;15,0;-120,0;2;stop;False;2026-08-19 10:36:20.842;80,0;False;True;True;True;True;ouro;T2
