i;data;lado;hora;preco_fecha;preco_meio;atr;incl_hma;curva;concava;incl_ema;folga_banda;dist_hma_ema;barras_colada;estic;n_ret;ret_pts;ret_atr;rng;pav_fav;pav_con;pav_fav_r;pav_con_r;corpo_r;rng_ret;pav_ret_con_r;aceito;i_ent;preco_ent;dur_s;i_sai;preco_sai;pts;mfe;mae;barras;motivo;parcial;data_sai;pav_tot;exaustao;ret_ok;geom_ok;e_prata;e_ouro;nivel;terco
888;2026-03-09 09:49:00;1;9,816666666666666;180880,0;180930,0;154,93141185162625;0,037088511132288705;0,011454213952311325;True;0,13056530301587835;2,6985048879042646;-0,6985048879043521;0;0,2382845923604671;2;275,0;1,7749789840123595;180,0;0,0;80,0;0,0;0,4444444444444444;0,5555555555555556;190,0;0,39473684210526316;True;888;180880,0;120,0;889;180780,0;-100,0;15,0;-110,0;2;stop;False;2026-03-09 09:51:00;80,0;False;True;True;True;True;ouro;T1
893;2026-03-09 09:55:00;1;9,916666666666666;180780,0;180830,0;157,14321044366457;0,00020019151491772706;0,0014863534390440955;True;-0,16130163759289207;2,441604777701762;-0,4416047777017177;0;-0,2401298433155269;2;285,0;1,8136322860870389;130,0;5,0;25,0;0,038461538461538464;0,19230769230769232;0,7692307692307693;210,0;0,40476190476190477;True;893;180780,0;180,0;900;181080,0;300,0;305,0;-75,0;8;alvo;False;2026-03-09 09:58:00;30,0;False;True;True;True;True;ouro;T1
952;2026-03-09 10:27:00;1;10,45;181480,0;181530,0;151,04389008340726;0,05184632682327102;-0,014282561747324419;False;0,2564245504621079;1,840211219631806;0,15978878036826213;8;0,22818016823269624;3;390,0;2,5820309565957276;155,0;10,0;45,0;0,06451612903225806;0,2903225806451613;0,6451612903225806;195,0;0,4358974358974359;True;952;181480,0;180,0;953;181380,0;-100,0;10,0;-105,0;2;stop;False;2026-03-09 10:30:00;55,0;False;True;True;True;True;ouro;T1
992;2026-03-09 10:38:00;-1;10,633333333333333;181480,0;181430,0;148,2911380158952;0,03240537451215163;0,012725597254728762;True;0,2378471916903492;2,318654327633309;-0,31865432763336315;0;0,41510320323577227;2;250,0;1,6858728265555742;180,0;5,0;75,0;0,027777777777777776;0,4166666666666667;0,5555555555555556;160,0;0,3125;True;992;181480,0;120,0;997;181580,0;-100,0;210,0;-105,0;6;stop;False;2026-03-09 10:40:00;80,0;False;True;True;True;True;ouro;T1
998;2026-03-09 10:40:00;-1;10,666666666666666;181480,0;181430,0;137,09443988431403;0,05874057200614319;-0,0003174826232158675;False;0,20971831359926457;2,201375775238604;-0,20137577523861847;2;0,13215700869265043;3;315,0;2,2976861808969793;125,0;10,0;15,0;0,08;0,12;0,8;115,0;0,08695652173913043;True;998;181480,0;180,0;1005;181580,0;-100,0;265,0;-105,0;8;stop;False;2026-03-09 10:43:00;25,0;False;True;True;True;True;ouro;T1
1045;2026-03-09 10:58:00;1;10,966666666666667;181180,0;181230,0;147,43131635346867;0,08132075841365426;0,012533820210095529;True;0,0879182838453582;2,768888165283712;-0,7688881652837214;0;0,16967223595618552;2;280,0;1,8991894458074023;160,0;5,0;55,0;0,03125;0,34375;0,625;135,0;0,14814814814814814;True;1045;181180,0;60,0;1046;181080,0;-100,0;30,0;-100,0;2;stop;False;2026-03-09 10:59:00;60,0;False;True;True;True;True;ouro;T1
1118;2026-03-09 11:19:00;1;11,316666666666666;180680,0;180730,0;139,11750118293708;0,16432576919244507;-0,00485096807710127;False;0,39879213889064125;1,4375501775803519;0,5624498224195861;0;0,6804095059296517;2;215,0;1,5454561659879067;190,0;5,0;85,0;0,02631578947368421;0,4473684210526316;0,5263157894736842;135,0;0,2222222222222222;True;1118;180680,0;120,0;1119;180580,0;-100,0;0,0;-105,0;2;stop;False;2026-03-09 11:21:00;90,0;False;True;True;True;True;ouro;T1
1144;2026-03-09 11:30:00;-1;11,5;180680,0;180630,0;143,84427254649907;0,13227153623858925;-0,013364664971762827;False;0,09262222535928566;2,3497897357514335;-0,34978973575143063;0;0,17801716420357758;2;215,0;1,4946719545646083;180,0;5,0;75,0;0,027777777777777776;0,4166666666666667;0,5555555555555556;110,0;0,045454545454545456;True;1144;180680,0;60,0;1145;180780,0;-100,0;25,0;-105,0;2;stop;False;2026-03-09 11:31:00;80,0;False;True;True;True;True;ouro;T1
1161;2026-03-09 11:40:00;1;11,666666666666666;180980,0;181030,0;152,83815410937558;0,1726014727898107;-0,01553032609837197;False;0,4892291370918533;1,906072304310653;0,09392769568926727;3;0,611760310002612;3;350,0;2,2900041029645615;185,0;5,0;80,0;0,02702702702702703;0,43243243243243246;0,5405405405405406;160,0;0,34375;True;1161;180980,0;60,0;1162;180880,0;-100,0;65,0;-100,0;2;stop;False;2026-03-09 11:41:00;85,0;False;True;True;True;True;ouro;T1
1223;2026-03-09 12:45:00;-1;12,75;182180,0;182130,0;153,8652374331027;0,08374311362735129;0,02234736801478441;True;-0,18022567270617038;4,490254605067699;-2,49025460506774;0;-0,2706139702640622;2;205,0;1,3323347327828328;180,0;5,0;75,0;0,027777777777777776;0,4166666666666667;0,5555555555555556;165,0;0,3939393939393939;True;1223;182180,0;120,0;1224;182280,0;-100,0;85,0;-100,0;2;stop;False;2026-03-09 12:47:00;80,0;False;True;True;True;True;ouro;T1
