,AggBuyNorm,AggSellNorm,AggBalanceNorm,AggTotalNorm,QuantityNorm,TradesNorm,DurationResidual,Range,BodyNorm,Direction,CloseLocation,OpenLocation,UpperWickNorm,LowerWickNorm,WickTotalNorm,WickAsym,AggImbalance,BuyShare,SellShare,AggBalanceChange,AggBalanceAcceleration,AggImbalanceChange,DirVsAggDivergence,AggPerBrickProgress,QuantityPerTrade,TradesPerQuantity,AggTotalPerQuantity,AggTotalPerTrade,AggShareOfQuantity,QuantityResidual20,TradesResidual20,AggTotalResidual20,QuantityRatio20,TradesRatio20,AggTotalRatio20,QuantityPerTradeRatio20,ConsecutiveUpCount,ConsecutiveDownCount,RunLength,SignedRunLength,BodyNormMean3,BodyNormMean5,AggBalanceNormMean3,AggBalanceNormMean5,AggTotalNormMean3,AggTotalNormMean5,DurationResidualMean3,DurationResidualMean5,CloseChange1Bricks,CloseChange2Bricks,CloseChange3Bricks,RangeMean5,RangeRatio20,AggBalanceRunSum,AggBalanceNormMean3Change,DurationRatio20,DurationResidualPct,LogDuration,LogDurationResidual20,DeltaTLog,SecondsSinceSessionOpen,HourOfDay
AggBalanceNormMean5,0.13452110108701495,-0.1927191411627353,0.5152950359837014,-0.03160876702833508,-0.02954585495695311,-0.033268141448042715,-0.0032756147098750212,0.009674546980691541,-0.004310898681048327,0.37655022282503026,0.3765502228250302,-0.44171928425069584,-0.14205756468180886,0.14674046138091482,0.004310898681048105,-0.1625751653953869,0.4134110530230573,0.3881607035283092,-0.3916788128614961,-0.15015052293959658,-0.07115477542655706,-0.1188830960129252,0.0031788392891106527,-0.01713174887026548,-0.005467083105622984,0.009702309295802423,0.0021412992275587606,-0.007033256275993282,0.0021412992275587606,-0.012579118756722825,-0.011609709316476691,-0.012699758280214876,-0.008176388130802174,-0.006589925543577955,-0.00682777691472089,-0.003353813501663855,0.3118089455682737,-0.5153613421068818,-0.0356625706665246,0.4897143905547109,-0.006085581956838981,-0.010184216579983463,0.8405784252463087,1.0,-0.03371134353162,-0.028166857474338752,-0.003368411080869557,-0.0035198023984642944,0.21002253977030627,0.40428845903911254,0.5697508562138283,0.01914602570543334,0.012611857636595829,0.7554381475123181,-0.11198997693309778,-0.003894461542709968,-0.0028199307719525427,-0.019701854763970048,-0.007419838838381749,-0.017332266865636107,0.007622252591299845,0.009631765498373952
AggTotalNormMean3,0.7672946040727333,0.7654573367963791,-0.009903062381111246,0.8082667766622519,0.7867652936190308,0.7729093860359623,0.023262188651521232,0.13876736040306933,-0.15005848679595862,-0.02063876016836176,-0.020638760168361706,0.026443022817216902,0.07554832913414733,0.0623391080606728,0.15005848679595907,0.007627294236506505,-0.00442030079571839,0.06020631095837744,0.06849134848058404,0.008472895886962388,0.0011358585395760978,0.005103427771054344,0.00843728338989029,0.7103995498277986,0.24158544947318672,-0.3498644508151686,-0.08206974853688466,0.35780871428125555,-0.08206974853688466,0.2796277025373334,0.2742649307804844,0.2910358599572272,0.17290429365617943,0.1548167046776681,0.1507836252775468,0.042937156748633146,-0.08068953313991484,0.019648748152031836,-0.06434874013122761,-0.06964693300722832,-0.23086262269001753,-0.21660311434923557,-0.0240678459622346,-0.03371134353162,1.0,0.9445653032032619,0.027034761251661134,0.02247373893565825,-0.011124263406464377,-0.021660948675489573,-0.03192189120205306,0.18524549780845273,0.07671786706626842,-0.02750187281600629,0.011972668962129243,0.15489018414775402,0.12236588307100489,0.6635476808797792,0.19102088918452081,0.679988701330961,0.6477446670517504,0.6376725704171986
AggTotalNormMean5,0.7222282929898316,0.719687038083568,-0.008081047461250573,0.7603656568584682,0.7402872210175228,0.7193141796020358,0.03937655722780592,0.10117245045420319,-0.117050934843939,-0.01994362021570477,-0.019943620215704765,0.022655981929522753,0.061660138050950775,0.0458787664170312,0.11705093484393934,0.009035395517853598,-0.0013908416402913266,0.05948158546859894,0.06205449600191684,0.004545203107771428,-0.0002918203864631352,0.0037746785488916006,0.008295156228132313,0.6521761988718069,0.25535521126675426,-0.37608162637298254,-0.09201041228448105,0.3713099891198531,-0.09201041228448105,0.17147841486024856,0.16495978733366182,0.1807140537625767,0.09475408640144149,0.0752892576026507,0.07269598507389509,0.04040868696020403,-0.0840277829390543,0.0150619675376553,-0.07050563950405331,-0.0698179620010333,-0.1841585819547428,-0.23133449433995304,-0.017232867767463033,-0.028166857474338752,0.9445653032032619,1.0,0.04794769153890878,0.044605356410085464,-0.012443734743588196,-0.02001393837156047,-0.0270602181391217,0.20009644124647258,0.0356447636472358,-0.0235388051002204,0.010290853143942085,0.09800522485311876,0.06293014435160067,0.6539790749162401,0.12846351712507484,0.6748713441341906,0.6938223530563482,0.6830411319894873
DurationResidualMean3,0.011995449595144501,0.012330807133318212,-0.000730491401273735,0.012828796811645499,0.02545249822970524,0.01858177700322148,0.575399838228113,-0.007931510859633801,0.013929044807104322,0.0001830251847926342,0.00018302518479263659,0.0035158853488573153,-0.00835442835548334,-0.0044378854965753355,-0.013929044807104314,-0.002222518871834894,-0.0040917574420525704,-0.051983627910277816,-0.04422589868169559,0.0005311101764897418,0.0004946259746878434,0.0005496651214563258,-0.0005426462476373973,0.014662325642104568,0.022142562693627264,-0.0750702733958715,-0.12590935312913928,-0.06840299650517498,-0.12590935312913928,-0.02206597051284033,-0.024866342679253077,-0.03451972189991494,0.0013195736947593081,-0.009815815692879627,-0.01718168190810534,0.006101272922250951,-0.03391069883441767,-0.009947589279561936,-0.038823066546281475,-0.02014207512761517,-0.016383405605401486,-0.05600807003196034,-0.0013492200354302895,-0.003368411080869557,0.027034761251661134,0.04794769153890878,1.0,0.7710439762728789,0.00022242066157626618,0.0014900987007643606,0.00015031138769068062,0.05265807514117717,-0.028862291985855673,-0.0013710252872131904,0.0012706749920359552,0.1606709667478486,0.16192247546293584,0.0785101703566632,0.031266438340768046,0.11882805550951496,0.0624072260849533,0.06348697515074918
DurationResidualMean5,0.00992253439278039,0.010616389704805681,-0.0012629522593086636,0.0108325158192587,0.023189150814136777,0.014929922259003118,0.4417040817270901,-0.020245219073318707,0.02847208659763718,0.0016834910803877096,0.0016834910803877096,-0.0013906899999815482,-0.01399275386574958,-0.012170010072137728,-0.028472086597637183,-0.0010624807293218889,-0.008319730430878016,-0.07034548426822708,-0.05460022424526729,0.0002326331763044883,0.0003230166925908519,-0.0015397060588587252,-0.0007460422231310689,0.012173433310942462,0.02468634322687415,-0.11171170952668084,-0.17273383392525288,-0.09064178793518197,-0.17273383392525288,-0.036067964729696866,-0.040201764317865075,-0.05051753773855973,-0.0062113313973566385,-0.024213740388608067,-0.03301477390554644,-0.0048186200007340925,-0.034060162561532936,-0.006752023558421394,-0.036899834501544194,-0.02185626984886056,0.018676027709681436,-0.02522020690661713,-0.0017656292329856587,-0.0035198023984642944,0.02247373893565825,0.044605356410085464,0.7710439762728789,1.0,0.0015346584544517815,0.002616097536691524,0.0015867955509648907,0.027791937126350266,-0.047114346711599545,-0.001916152219847639,0.0007524048663754215,0.12209212437216618,0.12266571110117608,0.06093730625521313,-0.015541886739234014,0.09380448970403245,0.05247368153886911,0.05322199625612319
CloseChange1Bricks,0.1892454009452811,-0.2157997032294,0.6374414803731249,-0.015136197629873584,-0.014718796240757295,-0.014516785243142403,-0.0007530861069571776,-0.0073705526907924795,0.010893534498428219,0.9428588515512871,0.9428588515512875,-0.22511519373000996,-0.8140719035728572,0.8080766330624917,-0.010893534498428135,-0.9132179558917597,0.5712119849706349,0.5269726034878484,-0.5505333033708881,0.5833856906329123,0.3608973242710951,0.5118315758405686,-0.17430946297549632,-0.008242701216810354,-0.020326936589857098,-0.016115283748615483,-0.02246919683444926,-0.01541515363727406,-0.02246919683444926,-0.004982513196538011,-0.002922326403008196,-0.00453819397315947,-0.006827688533830991,-0.004574743944340851,-0.00437622887296748,-0.017815300726563447,0.3400350494145426,-0.4822412125720073,0.012720444341100923,0.49400482777049537,0.0042485651251663184,0.006628639010561162,0.297488330494543,0.21002253977030627,-0.011124263406464377,-0.012443734743588196,0.00022242066157626618,0.0015346584544517815,1.0,0.7165349682357414,0.5866407684712927,-0.002015837281505155,-0.0026899657439006133,0.4861849933218792,0.4588992484500055,0.004566113803245953,0.006604157091428434,-0.016320017876877983,-0.008656168017819986,-0.003457448048882461,-0.003434099216455655,-0.0020753034285864945
CloseChange2Bricks,0.21943152765033994,-0.2728201628821508,0.7748654392190562,-0.029530843766299598,-0.027981729342398357,-0.029205414624975737,0.0020945528899123196,-0.012211190581614054,0.018057334111535515,0.8947197978942879,0.8947197978942877,-0.5969463499820785,-0.5809175321390523,0.5671450340239957,-0.018057334111535685,-0.646339135042129,0.7704227319276264,0.7096881994079323,-0.7435974554412813,0.29719724691348137,-0.07952001937865028,0.33228766209432303,-0.047525366927713135,-0.019774667812820328,-0.021490466552652042,-0.017670856676529543,-0.03263963327485299,-0.03004607005341164,-0.03263963327485299,-0.014147569101529112,-0.012713509138912787,-0.014766912964924914,-0.013640731048553314,-0.012263906352564366,-0.015294465104453927,-0.019806689410772186,0.4348529573741256,-0.6140164731849037,0.018010516823740386,0.630404002619505,0.012916274922185556,0.01403824987674015,0.5590646774540132,0.40428845903911254,-0.021660948675489573,-0.02001393837156047,0.0014900987007643606,0.002616097536691524,0.7165349682357414,1.0,0.8250159314029305,-0.006634607681562811,-0.005017453386638998,0.6595549668238833,0.5525023250696287,-0.005122779144855333,-0.0023415553552797405,-0.030949652022410786,-0.021603410400783514,-0.011384718519926174,-0.006246107776908136,-0.004388999682987133
CloseChange3Bricks,0.19940608949644217,-0.2630783489989405,0.7280126470939302,-0.03487325475322875,-0.03252506177965006,-0.034888508638549344,-0.0018252163369448782,-0.008870997124934648,0.015055368734780743,0.7945259707095982,0.7945259707095981,-0.6201511497261657,-0.46956111304041964,0.4580391061994996,-0.015055368734780647,-0.5222255850406172,0.726266484643115,0.6651860519511988,-0.7048024478861277,0.080754310089624,-0.10994359470779157,0.08418998082429034,-0.02560139022698016,-0.023114475235070348,-0.020438644972312014,-0.021126294465084263,-0.041095840080353566,-0.0362659263191526,-0.041095840080353566,-0.014855930418486835,-0.013994696622089313,-0.016008404068997027,-0.012359494300737229,-0.012986746910312048,-0.015927872201767005,-0.01815102736068138,0.47448811058733936,-0.6671375751151425,0.021496307277481336,0.6864322898073115,0.018868350547131905,0.016862094072788575,0.7749680231055285,0.5697508562138283,-0.03192189120205306,-0.0270602181391217,0.00015031138769068062,0.0015867955509648907,0.5866407684712927,0.8250159314029305,1.0,-0.007409313417548793,0.00014629224581493214,0.7381058880041282,0.507846852489492,-0.010330086404946048,-0.007213787650350449,-0.03397704914741012,-0.020295035598983872,-0.02471397304146313,-0.008142764905819635,-0.005997199764045497
RangeMean5,0.15112465541121595,0.1414488646863075,0.012770869146377534,0.15425716305520584,0.14878734280233227,0.1697759672237793,0.04992554717128511,0.46792247464489606,-0.4593965574899294,-0.004869308792952185,-0.004869308792952179,0.01975056155544288,0.205300024469601,0.21694779604802944,0.4593965574899285,-0.00596388572851262,0.009289144060672518,0.09633179940109358,0.07873610282254338,0.00042572295614876624,-0.0013177882231247059,-0.0015070741563223409,-0.004073670019600376,0.23795560013085407,0.03633428054886651,0.12700529026574445,0.11703260458276443,0.10805589984043248,0.11703260458276443,0.20310531891743552,0.21873878157670373,0.20884867410768151,0.232645495757934,0.24442230936398837,0.22542800504881624,0.05599541193575021,-0.27820150408840455,-0.2487091384354558,-0.42662214229097783,-0.08128190063108692,-0.7716855295056488,-0.9626033419937344,0.015406307302704448,0.01914602570543334,0.18524549780845273,0.20009644124647258,0.05265807514117717,0.027791937126350266,-0.002015837281505155,-0.006634607681562811,-0.007409313417548793,1.0,0.3386941346767007,0.020700045711437434,0.0008168213148787314,0.2521048009493819,0.25327064010061495,0.31623911666483245,0.33267428564418283,0.3114839641445863,0.08348902329454891,0.08100812435040482
RangeRatio20,0.2233339053508431,0.21367618412908898,0.011540730789259511,0.23042055205353829,0.2441097398264471,0.2547638831373858,0.007179176528695592,0.9602312134488821,-0.9265746117758784,-0.0028858716070045308,-0.0028858716070045195,0.0038053871773708835,0.4256259146556856,0.42594459497699716,0.9265746117758794,0.0010046535575341708,3.313165953695862e-05,0.04681774821328099,0.04671661517751836,0.0028113854261230496,-0.0011519680933828054,-0.009496263175330193,-0.0083753320515719,0.44465719667931847,0.07696105150693454,0.04305160254467831,-0.04704836237465006,0.02058247259378744,-0.04704836237465006,0.5574427111151188,0.5816265914750893,0.5542944733525448,0.575503662489822,0.5976111730022662,0.5810000818960175,0.11530781531840528,-0.11421294166157225,-0.17161082434688044,-0.22008400289225633,0.0014885071082671524,-0.4827538479632339,-0.32365867058764297,0.010588648893455139,0.012611857636595829,0.07671786706626842,0.0356447636472358,-0.028862291985855673,-0.047114346711599545,-0.0026899657439006133,-0.005017453386638998,0.00014629224581493214,0.3386941346767007,1.0,0.014013350527053716,0.002495188400375608,0.48524689936347354,0.4931810136025442,0.4218635200431893,0.6276285031851074,-0.05788129276896162,0.0018726455249352561,0.002067988991045492
AggBalanceRunSum,0.2053318239311147,-0.26544417490200733,0.7411488315056691,-0.03301426629140494,-0.031184424497295138,-0.0343057893114843,-0.0008396600541204366,0.010079742117379302,-0.005344268666091064,0.6452868916369672,0.6452868916369672,-0.5055484732677222,-0.3723406535801501,0.3791350746443037,0.005344268666091198,-0.4230415645371447,0.5820119257017438,0.5467918297213874,-0.5510947284273038,0.10921641812596171,-0.03178919869210256,0.08006336368717591,-0.0030393758139061933,-0.016414484952645365,-0.009844902128484876,0.014299172998402982,0.007280868588789496,-0.009044618544793135,0.007280868588789496,-0.013314497365435026,-0.01174832583136908,-0.013352379324725477,-0.012459302433913166,-0.010472788925619382,-0.010971696454723337,-0.0067528510098263704,0.45029600820988674,-0.7375126524083042,-0.047144257966527985,0.7038374255419473,-0.009407551220048126,-0.013040519127888537,0.8092903107138799,0.7554381475123181,-0.02750187281600629,-0.0235388051002204,-0.0013710252872131904,-0.001916152219847639,0.4861849933218792,0.6595549668238833,0.7381058880041282,0.020700045711437434,0.014013350527053716,1.0,0.3085219457211883,-0.004805510066746183,-0.0029920587576979484,-0.0245880080872788,-0.010024358611666305,-0.013449564970038505,0.012920238669698152,0.013212539516843586
AggBalanceNormMean3Change,0.22522993157899865,-0.21984948644573882,0.7000575772041557,0.0015899614489006692,0.0027708537710387673,0.004611393548212143,0.0018216018552363444,0.0016151444004085943,-0.0018888443179931572,0.5238862187856143,0.5238862187856141,-0.3890193299182934,-0.3143231173927306,0.31763685771148426,0.0018888443179931583,-0.35576868924744787,0.5405173403185107,0.5099666813991711,-0.5096473549075697,0.45919088948090653,0.02373386221785456,0.33356044062923174,0.004722881653141598,0.003562075614526563,-0.0025122008207040174,0.004357088988359534,-0.002161908015166509,-0.006867576541106816,-0.002161908015166509,0.0034946626419211616,0.004872726616613777,0.0029266213398386697,0.0013425270007537064,0.002044251265353113,0.00044454632208785176,-0.0028093742351675576,0.14871532721596908,-0.22255888727045017,-0.001973590774848587,0.221901280762776,-0.000864682214515162,-0.0037374900249403215,0.3096864956615548,-0.11198997693309778,0.011972668962129243,0.010290853143942085,0.0012706749920359552,0.0007524048663754215,0.4588992484500055,0.5525023250696287,0.507846852489492,0.0008168213148787314,0.002495188400375608,0.3085219457211883,1.0,0.002353389121186929,0.002457599059010589,0.001437027580191684,0.00038235718493040427,0.006411124521741865,0.000743860964245936,0.0007653238917305954
DurationRatio20,0.35426750779062066,0.3505918341343754,-0.00011115464612820827,0.3716817065397887,0.39013808500053215,0.4271994822825137,0.27752415880152576,0.4930236868914754,-0.46397676782736674,-0.0006953257675182586,-0.0006953257675182326,0.009106679931552104,0.20872949653766082,0.21771119949414652,0.4639767678273668,-0.004463369424434939,-0.0003324836460915318,0.011848125368085903,0.012465243413262113,0.006855146406869034,0.006207204566577048,0.0035019003250853467,0.0037435370847437918,0.4673304115244637,0.058969150988399784,-0.012937357940746616,-0.11177497599165766,-0.0669302100766382,-0.11177497599165766,0.5718810250841286,0.6066747951709418,0.5605144626383245,0.6956603686811819,0.7226741927439184,0.678411738119118,0.07095189456661719,-0.08589140069824609,-0.07449044932195109,-0.13021524404891693,-0.026265028387160733,-0.30007770729238226,-0.25234306241545384,-0.005175982753377503,-0.003894461542709968,0.15489018414775402,0.09800522485311876,0.1606709667478486,0.12209212437216618,0.004566113803245953,-0.005122779144855333,-0.010330086404946048,0.2521048009493819,0.48524689936347354,-0.004805510066746183,0.002353389121186929,1.0,0.9927962065132891,0.47048602035063686,0.6384022436755619,0.04900805363703734,0.03745088855039051,0.03814827266193844
DurationResidualPct,0.33160581210647144,0.3276868409643523,0.0006526937078757411,0.3476524375244237,0.36701543363059985,0.4013934045068162,0.2800839283500238,0.49745726755924735,-0.4641165704784613,0.002050328281357314,0.002050328281357369,0.006460515028624313,0.20745075731049412,0.21912507500025802,0.4641165704784613,-0.00597900681924084,0.0001355811806895558,0.0019798129143444245,0.0017225378014963225,0.006959787064596541,0.0062580353894202525,0.003833852484143367,0.0021040223088342495,0.44981539950471966,0.0430975171359161,0.012356687704357985,-0.11808717066173106,-0.08706480646138896,-0.11808717066173106,0.5770731994180259,0.6123356935540607,0.5657362820876745,0.703383921528051,0.7330103009103718,0.6900322319575727,0.0682674906501451,-0.06492965844549801,-0.07947905694980724,-0.11342178068910815,-0.008227980032824676,-0.29567941949037213,-0.24484153946202467,-0.004270614790271924,-0.0028199307719525427,0.12236588307100489,0.06293014435160067,0.16192247546293584,0.12266571110117608,0.006604157091428434,-0.0023415553552797405,-0.007213787650350449,0.25327064010061495,0.4931810136025442,-0.0029920587576979484,0.002457599059010589,0.9927962065132891,1.0,0.4301419350594345,0.6443524424109889,0.01240598568950871,0.016183195887215996,0.016347580468091087
LogDuration,0.6703549125107744,0.6694343899707141,-0.009717325413535472,0.706512154837319,0.7166240867169114,0.7393225188917815,0.13312449493977346,0.4916164452868105,-0.5347784542219552,-0.02651786787293765,-0.026517867872937504,0.03118186958831145,0.2552414501781377,0.2362126148554373,0.5347784542219555,0.011405608279601924,-0.008304636824733523,0.07131755775454747,0.0869175538315956,0.006256930327567292,0.006025604589147518,-0.00016130309879702705,0.009618241865403346,0.6896526880741526,0.2473446690189461,-0.3263233526613238,-0.2611570447138132,0.1972436088525148,-0.2611570447138132,0.4350519023974738,0.44976825033167833,0.4278581520572328,0.4139844632262298,0.39240081281459666,0.36057954084959437,0.09647313367335501,-0.16212632167958646,-0.07777780314783497,-0.20516313246457224,-0.08108027716484334,-0.40252416947029557,-0.3737739158844534,-0.01727648494909903,-0.019701854763970048,0.6635476808797792,0.6539790749162401,0.0785101703566632,0.06093730625521313,-0.016320017876877983,-0.030949652022410786,-0.03397704914741012,0.31623911666483245,0.4218635200431893,-0.0245880080872788,0.001437027580191684,0.47048602035063686,0.4301419350594345,1.0,0.6916566322645098,0.5291877217979581,0.5105290530901099,0.5079231032288688
LogDurationResidual20,0.37379298081549917,0.37162359359820485,-0.0028202666341537097,0.3930728891984834,0.4100055054359838,0.45244751494396085,0.1387732993069477,0.638377301426045,-0.6739257195490964,-0.015837286912430523,-0.01583728691243054,0.025979572698131264,0.31121385240466587,0.3081509793298421,0.6739257195490966,0.0025854536280716764,-0.0010839304625302974,0.07501650297689881,0.07699831871432734,0.007387608179970554,0.007860221023239439,-0.0007812410253469624,0.0024162376227493676,0.47156540105662353,0.06091296713482966,0.05589556014392045,-0.11123147671528427,-0.015466944583493066,-0.11123147671528427,0.6080429338852311,0.6381813172364063,0.6008222532139736,0.6179621703144526,0.627500168109952,0.5892163195433935,0.1081338534676238,-0.10315239884618682,-0.11666342129895656,-0.17397922094181678,-0.017891141454304968,-0.44100488787478187,-0.36000638927139256,-0.008317874232102384,-0.007419838838381749,0.19102088918452081,0.12846351712507484,0.031266438340768046,-0.015541886739234014,-0.008656168017819986,-0.021603410400783514,-0.020295035598983872,0.33267428564418283,0.6276285031851074,-0.010024358611666305,0.00038235718493040427,0.6384022436755619,0.6443524424109889,0.6916566322645098,1.0,0.051270903055052136,0.043945206172252026,0.04333929681536259
DeltaTLog,0.3939661671285996,0.39276368846653126,-0.004674697380949712,0.4148662444325372,0.4053278028988428,0.4012216565599501,0.04014093785597067,0.017401757333743547,-0.03339794658920525,-0.010887511593139998,-0.010887511593139998,0.018152149545060562,0.01673541470873004,0.013953427298568596,0.03339794658920486,0.001608937633999154,-0.0001437822171151333,0.04715500694790813,0.047387003195896366,0.0034708696317733373,-0.002533511823513944,0.007166818091941348,0.006559075907758858,0.3366211342852348,0.1791451906596781,-0.2965652026031205,-0.10547072546611846,0.23922121645135952,-0.10547072546611846,-0.029969742932337378,-0.030378971579578935,-0.026520890605230576,-0.04621814608662477,-0.06213970737612758,-0.06693466006023123,0.013308960835572968,-0.12304771780220751,-0.056030288390057165,-0.15377048869656496,-0.06304247703218631,-0.378053811139276,-0.35298652632570815,-0.012872994728737982,-0.017332266865636107,0.679988701330961,0.6748713441341906,0.11882805550951496,0.09380448970403245,-0.003457448048882461,-0.011384718519926174,-0.02471397304146313,0.3114839641445863,-0.05788129276896162,-0.013449564970038505,0.006411124521741865,0.04900805363703734,0.01240598568950871,0.5291877217979581,0.051270903055052136,1.0,0.542803910212629,0.5402076407526653
SecondsSinceSessionOpen,0.48717399771268227,0.4786767267260953,0.005319115924846191,0.5093009456529093,0.49089819189454825,0.4320578573900714,0.09817529887256224,0.0368918708676777,-0.05351688769848201,-0.005703304889114555,-0.005703304889114625,0.0062393090931440525,0.026942598352880768,0.02223165605627295,0.05351688769848206,0.0027214276626155824,0.005100520717834965,0.039405609032367894,0.02975548038168464,0.0004044409815995008,0.00022526675552916276,0.00042446293045298757,-0.00018346775095155857,0.424506060751787,0.26906929457632595,-0.36584613411212547,-0.0407579564975725,0.4104987060764053,-0.0407579564975725,-0.014202568115646543,-0.011675471549254166,-0.009722929865513968,-0.03048763619380917,-0.038937893381046466,-0.04406919723385245,0.026144069283197145,-0.048274738827334004,-0.008828852410832902,-0.05181717490751675,-0.0313357638003167,-0.09536449616170208,-0.11785162388087124,0.006715853846282331,0.007622252591299845,0.6477446670517504,0.6938223530563482,0.0624072260849533,0.05247368153886911,-0.003434099216455655,-0.006246107776908136,-0.008142764905819635,0.08348902329454891,0.0018726455249352561,0.012920238669698152,0.000743860964245936,0.03745088855039051,0.016183195887215996,0.5105290530901099,0.043945206172252026,0.542803910212629,1.0,0.9785000462575567
HourOfDay,0.4800106474936836,0.4707965130161696,0.006572290750233674,0.5013659798164911,0.48346991546820844,0.42539059898330667,0.10023490719122023,0.035795472552666595,-0.05320825678406555,-0.003866974242294188,-0.0038669742422943873,0.006972121174824539,0.02462922136093004,0.0242722858365215,0.05320825678406547,0.00026990918881994897,0.005658680489607027,0.04062898814702169,0.029925387458645238,0.00038779924160484147,0.00021268793312384266,0.00040231097640543823,-0.0006146142021189854,0.41745565313160415,0.2651450919435798,-0.356961388935769,-0.035803903377518154,0.4047849680901154,-0.035803903377518154,-0.01449165346067029,-0.0119704814334604,-0.010115080182015821,-0.030440748024754157,-0.039141012854507405,-0.04429086446613408,0.025816901326769535,-0.04766947958388745,-0.007415415569222803,-0.050324579478128365,-0.03159681361769936,-0.09480219444454228,-0.11708772792426093,0.008384623066451201,0.009631765498373952,0.6376725704171986,0.6830411319894873,0.06348697515074918,0.05322199625612319,-0.0020753034285864945,-0.004388999682987133,-0.005997199764045497,0.08100812435040482,0.002067988991045492,0.013212539516843586,0.0007653238917305954,0.03814827266193844,0.016347580468091087,0.5079231032288688,0.04333929681536259,0.5402076407526653,0.9785000462575567,1.0
